Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2015,5,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2015,5,2,0,0,0,0,—,—,—,—,—
Mandai,2015,5,3,80.2,38.2,61.2,74.6,—,—,—,—,—
Mandai,2015,5,4,0,0,0,0,—,—,—,—,—
Mandai,2015,5,5,0,0,0,0,—,—,—,—,—
Mandai,2015,5,6,0,0,0,0,—,—,—,—,—
Mandai,2015,5,7,9.8,6.4,7,9.6,—,—,—,—,—
Mandai,2015,5,8,4,3.6,3.6,3.6,—,—,—,—,—
Mandai,2015,5,9,0,0,0,0,—,—,—,—,—
Mandai,2015,5,10,0,0,0,0,—,—,—,—,—
Mandai,2015,5,11,0,0,0,0,—,—,—,—,—
Mandai,2015,5,12,0,0,0,0,—,—,—,—,—
Mandai,2015,5,13,8.4,5.8,8.4,8.4,—,—,—,—,—
Mandai,2015,5,14,32.2,23,23.8,23.8,—,—,—,—,—
Mandai,2015,5,15,4.6,3.8,4.2,4.2,—,—,—,—,—
Mandai,2015,5,16,8.8,8.2,8.8,8.8,—,—,—,—,—
Mandai,2015,5,17,0,0,0,0,—,—,—,—,—
Mandai,2015,5,18,55.4,46,55,55.4,—,—,—,—,—
Mandai,2015,5,19,1.2,1.2,1.2,1.2,—,—,—,—,—
Mandai,2015,5,20,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2015,5,21,0,0,0,0,—,—,—,—,—
Mandai,2015,5,22,0,0,0,0,—,—,—,—,—
Mandai,2015,5,23,5.8,1.6,2.6,4,—,—,—,—,—
Mandai,2015,5,24,0,0,0,0,—,—,—,—,—
Mandai,2015,5,25,1.4,1.2,1.2,1.2,—,—,—,—,—
Mandai,2015,5,26,0.4,0.2,0.2,0.2,—,—,—,—,—
Mandai,2015,5,27,0,0,0,0,—,—,—,—,—
Mandai,2015,5,28,0.6,0.6,0.6,0.6,—,—,—,—,—
Mandai,2015,5,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2015,5,30,0,0,0,0,—,—,—,—,—
Mandai,2015,5,31,0.8,0.8,0.8,0.8,—,—,—,—,—
