Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2016,3,1,0,0,0,0,—,—,—,—,—
Mandai,2016,3,2,0,0,0,0,—,—,—,—,—
Mandai,2016,3,3,0,0,0,0,—,—,—,—,—
Mandai,2016,3,4,3.2,3,3,3,—,—,—,—,—
Mandai,2016,3,5,0,0,0,0,—,—,—,—,—
Mandai,2016,3,6,0,0,0,0,—,—,—,—,—
Mandai,2016,3,7,2.4,2.4,2.4,2.4,—,—,—,—,—
Mandai,2016,3,8,4,3,3,3.2,—,—,—,—,—
Mandai,2016,3,9,0,0,0,0,—,—,—,—,—
Mandai,2016,3,10,13,5.2,5.4,7.8,—,—,—,—,—
Mandai,2016,3,11,0,0,0,0,—,—,—,—,—
Mandai,2016,3,12,0,0,0,0,—,—,—,—,—
Mandai,2016,3,13,17.8,16.2,17.8,17.8,—,—,—,—,—
Mandai,2016,3,14,2.6,2.4,2.4,2.4,—,—,—,—,—
Mandai,2016,3,15,0,0,0,0,—,—,—,—,—
Mandai,2016,3,16,0,0,0,0,—,—,—,—,—
Mandai,2016,3,17,0,0,0,0,—,—,—,—,—
Mandai,2016,3,18,0,0,0,0,—,—,—,—,—
Mandai,2016,3,19,0,0,0,0,—,—,—,—,—
Mandai,2016,3,20,3.6,3,3,3.2,—,—,—,—,—
Mandai,2016,3,21,34.8,30,34.4,34.8,—,—,—,—,—
Mandai,2016,3,22,0,0,0,0,—,—,—,—,—
Mandai,2016,3,23,0,0,0,0,—,—,—,—,—
Mandai,2016,3,24,2,1.6,2,2,—,—,—,—,—
Mandai,2016,3,25,1,1,1,1,—,—,—,—,—
Mandai,2016,3,26,0,0,0,0,—,—,—,—,—
Mandai,2016,3,27,0,0,0,0,—,—,—,—,—
Mandai,2016,3,28,0,0,0,0,—,—,—,—,—
Mandai,2016,3,29,0,0,0,0,—,—,—,—,—
Mandai,2016,3,30,0,0,0,0,—,—,—,—,—
Mandai,2016,3,31,0,0,0,0,—,—,—,—,—
