Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2014,11,1,0,0,0,0,—,—,—,—,—
Mandai,2014,11,2,0,0,0,0,—,—,—,—,—
Mandai,2014,11,3,0,0,0,0,—,—,—,—,—
Mandai,2014,11,4,0,0,0,0,—,—,—,—,—
Mandai,2014,11,5,10.4,6,6.4,9.8,—,—,—,—,—
Mandai,2014,11,6,13.2,8.6,10.2,10.8,—,—,—,—,—
Mandai,2014,11,7,36.2,22.4,33,36,—,—,—,—,—
Mandai,2014,11,8,50.8,20.2,30.8,32.4,—,—,—,—,—
Mandai,2014,11,9,7.6,5,6.2,6.6,—,—,—,—,—
Mandai,2014,11,10,0.4,0.4,0.4,0.4,—,—,—,—,—
Mandai,2014,11,11,14.2,8.8,9.6,11.8,—,—,—,—,—
Mandai,2014,11,12,26.2,21.2,26,26.2,—,—,—,—,—
Mandai,2014,11,13,55.2,40.4,52.8,55,—,—,—,—,—
Mandai,2014,11,14,0,0,0,0,—,—,—,—,—
Mandai,2014,11,15,6.4,4.6,5.4,5.8,—,—,—,—,—
Mandai,2014,11,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2014,11,17,54.6,45.2,54.2,54.6,—,—,—,—,—
Mandai,2014,11,18,3.8,1,1.4,2.4,—,—,—,—,—
Mandai,2014,11,19,0,0,0,0,—,—,—,—,—
Mandai,2014,11,20,12.2,9.2,10,10.4,—,—,—,—,—
Mandai,2014,11,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2014,11,22,1.6,1.4,1.6,1.6,—,—,—,—,—
Mandai,2014,11,23,9.6,7,9,9,—,—,—,—,—
Mandai,2014,11,24,1,0.6,0.8,0.8,—,—,—,—,—
Mandai,2014,11,25,17,16,16.2,16.2,—,—,—,—,—
Mandai,2014,11,26,70.6,58,64.6,68.8,—,—,—,—,—
Mandai,2014,11,27,0.6,0.4,0.4,0.4,—,—,—,—,—
Mandai,2014,11,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2014,11,29,21.8,9.4,16.6,21.2,—,—,—,—,—
Mandai,2014,11,30,0,0,0,0,—,—,—,—,—
