Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Mandai,2015,7,1,6.4,6,6.2,6.4,—,—,—,—,—
Mandai,2015,7,2,1.4,1.4,1.4,1.4,—,—,—,—,—
Mandai,2015,7,3,0,0,0,0,—,—,—,—,—
Mandai,2015,7,4,36.6,24.2,34,36.4,—,—,—,—,—
Mandai,2015,7,5,0,0,0,0,—,—,—,—,—
Mandai,2015,7,6,0,0,0,0,—,—,—,—,—
Mandai,2015,7,7,0,0,0,0,—,—,—,—,—
Mandai,2015,7,8,4.8,4.8,4.8,4.8,—,—,—,—,—
Mandai,2015,7,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Mandai,2015,7,10,3.2,3,3.2,3.2,—,—,—,—,—
Mandai,2015,7,11,10.4,10.4,10.4,10.4,—,—,—,—,—
Mandai,2015,7,12,0,0,0,0,—,—,—,—,—
Mandai,2015,7,13,0.8,0.6,0.6,0.6,—,—,—,—,—
Mandai,2015,7,14,27.4,23.6,25.8,27.2,—,—,—,—,—
Mandai,2015,7,15,0,0,0,0,—,—,—,—,—
Mandai,2015,7,16,0.4,0.4,0.4,0.4,—,—,—,—,—
Mandai,2015,7,17,20.8,16.6,19,20.6,—,—,—,—,—
Mandai,2015,7,18,0.6,0.4,0.4,0.4,—,—,—,—,—
Mandai,2015,7,19,0,0,0,0,—,—,—,—,—
Mandai,2015,7,20,0,0,0,0,—,—,—,—,—
Mandai,2015,7,21,0,0,0,0,—,—,—,—,—
Mandai,2015,7,22,0,0,0,0,—,—,—,—,—
Mandai,2015,7,23,0,0,0,0,—,—,—,—,—
Mandai,2015,7,24,0,0,0,0,—,—,—,—,—
Mandai,2015,7,25,0,0,0,0,—,—,—,—,—
Mandai,2015,7,26,3.6,3.6,3.6,3.6,—,—,—,—,—
Mandai,2015,7,27,0,0,0,0,—,—,—,—,—
Mandai,2015,7,28,12.8,12.6,12.6,12.6,—,—,—,—,—
Mandai,2015,7,29,0,0,0,0,—,—,—,—,—
Mandai,2015,7,30,35,34.6,34.8,34.8,—,—,—,—,—
Mandai,2015,7,31,12.2,9.6,11,11,—,—,—,—,—
