Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (Central),2015,4,1,7.2,7,7.2,7.2,—,—,—,—,—
Pasir Ris (Central),2015,4,2,8.6,7,7,8.4,—,—,—,—,—
Pasir Ris (Central),2015,4,3,0.8,0.8,0.8,0.8,—,—,—,—,—
Pasir Ris (Central),2015,4,4,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,5,12.2,11,11.2,11.2,—,—,—,—,—
Pasir Ris (Central),2015,4,6,3.8,3.8,3.8,3.8,—,—,—,—,—
Pasir Ris (Central),2015,4,7,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,8,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,9,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,10,0.4,0.4,0.4,0.4,—,—,—,—,—
Pasir Ris (Central),2015,4,11,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,12,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,13,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,14,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (Central),2015,4,16,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,17,0.4,0.4,0.4,0.4,—,—,—,—,—
Pasir Ris (Central),2015,4,18,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,19,5,4.2,4.6,5,—,—,—,—,—
Pasir Ris (Central),2015,4,20,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,21,9.2,8,9.2,9.2,—,—,—,—,—
Pasir Ris (Central),2015,4,22,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,23,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,24,5.8,5.4,5.8,5.8,—,—,—,—,—
Pasir Ris (Central),2015,4,25,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,26,19,13.4,14.8,14.8,—,—,—,—,—
Pasir Ris (Central),2015,4,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (Central),2015,4,28,2.2,1,1.4,1.8,—,—,—,—,—
Pasir Ris (Central),2015,4,29,0,0,0,0,—,—,—,—,—
Pasir Ris (Central),2015,4,30,3.8,2.2,2.6,2.6,—,—,—,—,—
