Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2015,12,1,57,43.4,46.8,52,27.1,31.9,24,8.7,41
Pasir Panjang,2015,12,2,13.4,10,12.2,13,27.2,30.9,24.1,7.4,26.3
Pasir Panjang,2015,12,3,25.6,14.4,24,25.6,28.1,32.8,25.7,7.9,46.8
Pasir Panjang,2015,12,4,0,0,0,0,28.7,31.3,27.1,6.5,22
Pasir Panjang,2015,12,5,9,4.6,6.6,8.2,28,32.5,25.3,7.3,25.9
Pasir Panjang,2015,12,6,1,1,1,1,28.2,32.8,26.4,7.7,29.9
Pasir Panjang,2015,12,7,0,0,0,0,29.1,33.1,26.3,11.1,36
Pasir Panjang,2015,12,8,23.8,18.2,18.8,20.4,28,31.1,24.9,6.6,36
Pasir Panjang,2015,12,9,1.2,0.6,0.6,0.8,28.4,31.8,25.6,8.8,25.2
Pasir Panjang,2015,12,10,9.8,5.8,6.8,6.8,28.1,32.8,24.8,9,34.6
Pasir Panjang,2015,12,11,14,4.6,8,11.4,27.4,29.8,24.6,7.1,36.7
Pasir Panjang,2015,12,12,49.4,21.8,36.2,48.2,27.1,31.5,24.8,9.2,34.9
Pasir Panjang,2015,12,13,13,4.8,6.2,6.4,26,28.2,24.7,9.8,30.6
Pasir Panjang,2015,12,14,0.4,0.2,0.2,0.4,27.6,32.4,24.8,7.9,21.2
Pasir Panjang,2015,12,15,0,0,0,0,28,29.8,26.4,9.5,24.5
Pasir Panjang,2015,12,16,0,0,0,0,28.2,30.1,26.5,11.7,49.3
Pasir Panjang,2015,12,17,0,0,0,0,28.3,30.8,27.2,13.1,46.8
Pasir Panjang,2015,12,18,6.2,6,6.2,6.2,27.7,30.1,24.7,12.5,54
Pasir Panjang,2015,12,19,1.8,1.8,1.8,1.8,28.7,32.6,26.3,11.2,46.1
Pasir Panjang,2015,12,20,0,0,0,0,28.8,32,26.2,12.7,32
Pasir Panjang,2015,12,21,0,0,0,0,29.3,32.6,27.3,11.9,29.9
Pasir Panjang,2015,12,22,0,0,0,0,29.6,31.8,27.2,11.2,38.2
Pasir Panjang,2015,12,23,8.2,5.4,8,8.2,28.6,31.5,24,9.7,58
Pasir Panjang,2015,12,24,5.4,4.4,4.4,4.8,27.1,28.5,24.9,7.6,31.3
Pasir Panjang,2015,12,25,8,8,8,8,28.3,32.5,26.2,9.9,37.4
Pasir Panjang,2015,12,26,0,0,0,0,28.9,32.4,26.8,12.7,40.7
Pasir Panjang,2015,12,27,0,0,0,0,28.7,32.3,26.7,10.1,31.7
Pasir Panjang,2015,12,28,38.6,14.2,24.6,27.2,28,31.7,24.9,10.5,51.1
Pasir Panjang,2015,12,29,12.8,5.4,9.8,11.2,26.7,29.4,24.1,13,44.6
Pasir Panjang,2015,12,30,0,0,0,0,28.7,32.2,26.2,14.8,40.3
Pasir Panjang,2015,12,31,3.2,1,1.2,1.4,27.3,30.2,25.8,11.2,47.5
