Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2014,3,1,0,0,0,0,27.8,32.2,25.4,12,37.8
Pasir Panjang,2014,3,2,0,0,0,0,27.9,31.6,25.3,10.8,32
Pasir Panjang,2014,3,3,0,0,0,0,27.9,31.9,25.4,11.5,32.8
Pasir Panjang,2014,3,4,0,0,0,0,27.7,31.9,25.3,11.7,32.4
Pasir Panjang,2014,3,5,0,0,0,0,27.9,33,25.1,14.1,34.6
Pasir Panjang,2014,3,6,0,0,0,0,27.7,31.8,25,11.8,34.9
Pasir Panjang,2014,3,7,0,0,0,0,27.9,32.1,25.1,12.1,32
Pasir Panjang,2014,3,8,0,0,0,0,28,32.3,25.5,12.1,33.8
Pasir Panjang,2014,3,9,0,0,0,0,27.9,32.5,25.1,13.7,39.6
Pasir Panjang,2014,3,10,0,0,0,0,28,32.3,25.4,13.1,39.2
Pasir Panjang,2014,3,11,0,0,0,0,28.6,34,25.5,16.5,43.9
Pasir Panjang,2014,3,12,0,0,0,0,28.4,32.6,25.7,15.8,40
Pasir Panjang,2014,3,13,0,0,0,0,28.4,32.5,25.7,11.2,32
Pasir Panjang,2014,3,14,0,0,0,0,28.9,33.7,26.1,12.3,44.3
Pasir Panjang,2014,3,15,0,0,0,0,28.7,31.6,26.5,12.9,34.9
Pasir Panjang,2014,3,16,22.4,10.4,14.2,19,26.4,27.9,24.2,10,31.7
Pasir Panjang,2014,3,17,54.4,20.8,32.4,34.6,26.2,28.9,24.2,7.6,28.8
Pasir Panjang,2014,3,18,37.6,21,29.2,34.2,26.7,30.7,24.1,7.8,30.6
Pasir Panjang,2014,3,19,0.2,0.2,0.2,0.2,27.1,31.4,25.5,8.6,27.4
Pasir Panjang,2014,3,20,48.4,26,47.2,48.2,27.1,31.9,23.5,8.4,57.2
Pasir Panjang,2014,3,21,1.4,1.4,1.4,1.4,27.5,30.7,25.8,9.1,22.7
Pasir Panjang,2014,3,22,0,0,0,0,27.8,31,25.4,11.7,33.5
Pasir Panjang,2014,3,23,0,0,0,0,28.6,33.2,25.4,12.8,38.9
Pasir Panjang,2014,3,24,0,0,0,0,28.5,33.3,25.8,11.5,34.2
Pasir Panjang,2014,3,25,0,0,0,0,28.8,33.5,26,14.5,37.4
Pasir Panjang,2014,3,26,0,0,0,0,28.5,33.1,26.5,11.7,34.9
Pasir Panjang,2014,3,27,0.6,0.6,0.6,0.6,28.9,32.7,26.4,10.7,28.4
Pasir Panjang,2014,3,28,0.8,0.8,0.8,0.8,28.9,31.8,26.6,10,28.8
Pasir Panjang,2014,3,29,0,0,0,0,28.8,32.1,27.4,8.4,27
Pasir Panjang,2014,3,30,0,0,0,0,29,31.7,27,9,25.9
Pasir Panjang,2014,3,31,0,0,0,0,29.4,32.8,27.6,8.9,37.4
