Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2015,11,1,1,1,1,1,28,32,26,7.6,20.2
Pasir Panjang,2015,11,2,6.6,3.4,5,6.6,27.6,32.5,26.5,7.8,29.9
Pasir Panjang,2015,11,3,0,0,0,0,28.8,32.7,26.5,8.7,23
Pasir Panjang,2015,11,4,0,0,0,0,28.6,30.6,26.8,8.5,27.7
Pasir Panjang,2015,11,5,0,0,0,0,28.9,30.7,27.2,9.4,30.6
Pasir Panjang,2015,11,6,0,0,0,0,28.8,30.6,26,11.4,34.6
Pasir Panjang,2015,11,7,7.6,4.8,6.8,6.8,27.7,31,25.6,8.6,43.9
Pasir Panjang,2015,11,8,0,0,0,0,27.8,29.2,26.5,6.5,27
Pasir Panjang,2015,11,9,0,0,0,0,28,30.2,26.1,6.6,28.1
Pasir Panjang,2015,11,10,0,0,0,0,28.7,32.1,27,7.6,21.6
Pasir Panjang,2015,11,11,3.8,3.6,3.8,3.8,27.3,30.3,25.7,8.6,22.7
Pasir Panjang,2015,11,12,4.2,4.2,4.2,4.2,28.2,31.3,26.3,8.1,29.9
Pasir Panjang,2015,11,13,0.2,0.2,0.2,0.2,28.6,32.2,27.2,7.1,23.8
Pasir Panjang,2015,11,14,0,0,0,0,29.4,32.5,26.7,9.1,32.8
Pasir Panjang,2015,11,15,0,0,0,0,28.5,30.8,26.8,7.7,32
Pasir Panjang,2015,11,16,37.4,20.2,30.8,36,26.3,28,24.2,9.3,29.9
Pasir Panjang,2015,11,17,42.8,35,38,41.2,27.3,29.8,23.4,10.1,43.6
Pasir Panjang,2015,11,18,0,0,0,0,29.3,32.9,26.6,8.7,28.8
Pasir Panjang,2015,11,19,13.2,13.2,13.2,13.2,28.5,30.7,23.5,7.5,43.9
Pasir Panjang,2015,11,20,34,20.4,28.2,31.4,27.4,32.4,24.4,7.2,31
Pasir Panjang,2015,11,21,0,0,0,0,27.5,30.4,25.8,8.9,30.6
Pasir Panjang,2015,11,22,0,0,0,0,28.2,30.3,26.6,7.8,26.3
Pasir Panjang,2015,11,23,0,0,0,0,29.3,32.1,27.1,8.6,26.3
Pasir Panjang,2015,11,24,14.2,6.8,8.6,11.6,27.3,29.9,24.7,7.8,46.1
Pasir Panjang,2015,11,25,1,0.6,0.8,0.8,27.5,31.6,26.3,9.6,57.6
Pasir Panjang,2015,11,26,44.2,30.6,31.2,33,26.6,29.8,24.3,10,42.5
Pasir Panjang,2015,11,27,0,0,0,0,27.5,31,25.5,8.7,23.8
Pasir Panjang,2015,11,28,0,0,0,0,28.7,33.8,26.3,8.7,33.1
Pasir Panjang,2015,11,29,15.6,14,14,15.4,28.3,31.8,25.1,7.7,36.4
Pasir Panjang,2015,11,30,5.4,2,2.6,2.6,28,30.8,25.4,9.1,36.4
