Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2016,1,1,12.2,6.6,8.8,11.2,27,28.5,25.3,10.1,40.3
Pasir Panjang,2016,1,2,13.6,6,7.2,7.4,26.3,27.9,24.1,9,37.4
Pasir Panjang,2016,1,3,0.2,0.2,0.2,0.2,26.8,27.9,26.2,9.4,33.5
Pasir Panjang,2016,1,4,8.4,3.8,4.4,8.2,27.7,32,26.1,8.3,33.5
Pasir Panjang,2016,1,5,0,0,0,0,28.9,32.9,26.6,9,31.3
Pasir Panjang,2016,1,6,0,0,0,0,28.9,32.7,26.9,9.4,32.8
Pasir Panjang,2016,1,7,0,0,0,0,29.1,32.9,26.8,13,36
Pasir Panjang,2016,1,8,0,0,0,0,29.1,33.2,26.6,12.6,40
Pasir Panjang,2016,1,9,0.2,0.2,0.2,0.2,29.2,33.4,26.8,13,40
Pasir Panjang,2016,1,10,0,0,0,0,29.3,33.4,26.8,9.7,26.6
Pasir Panjang,2016,1,11,10.2,7,7,7.8,28.4,32.3,26.7,8.6,34.6
Pasir Panjang,2016,1,12,0,0,0,0,29.3,33.4,27,11.2,36.4
Pasir Panjang,2016,1,13,0,0,0,0,29.1,33.7,27,9.7,31.7
Pasir Panjang,2016,1,14,14.4,6.4,6.4,7.6,28.2,31.3,25.6,8.6,36.7
Pasir Panjang,2016,1,15,5.8,3,3.2,3.2,27.8,31.1,26,6.8,20.9
Pasir Panjang,2016,1,16,0,0,0,0,28.3,30.9,26.6,6.5,21.6
Pasir Panjang,2016,1,17,0.8,0.8,0.8,0.8,28.2,32.2,26.6,7.9,45.4
Pasir Panjang,2016,1,18,11.6,8.4,9,11.2,28.6,31.7,25.5,7.6,31.3
Pasir Panjang,2016,1,19,6,3.6,3.6,4.4,28.4,31.1,26.9,8.6,37.4
Pasir Panjang,2016,1,20,1.2,1,1,1,28.2,29.8,26.4,9,28.1
Pasir Panjang,2016,1,21,0,0,0,0,28.6,31.3,27.3,10.4,32
Pasir Panjang,2016,1,22,49.8,36.4,44.6,49.2,28.3,32.5,24.6,8.3,37.4
Pasir Panjang,2016,1,23,6.6,4,6.6,6.6,28.3,33.3,24.6,11.9,59.4
Pasir Panjang,2016,1,24,0.2,0.2,0.2,0.2,29,32.5,27,16.6,50.4
Pasir Panjang,2016,1,25,1,0.4,0.8,0.8,28,31.1,26.9,13,44.6
Pasir Panjang,2016,1,26,1.6,0.8,0.8,0.8,27.9,29.5,26.4,10.4,43.9
Pasir Panjang,2016,1,27,0,0,0,0,29.1,32.3,26.7,11.2,30.6
Pasir Panjang,2016,1,28,10.2,4.2,5.2,5.2,28.1,32.1,26,11.2,48.2
Pasir Panjang,2016,1,29,19.4,9.4,12.6,16.6,27.6,32.2,24.2,8.3,51.8
Pasir Panjang,2016,1,30,0,0,0,0,28.8,33,26.8,10.1,30.2
Pasir Panjang,2016,1,31,18.6,15.6,17.8,18.2,28.2,32.7,25,9.4,33.1
