Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2016,7,1,0,0,0,0,30.6,32.8,29.1,9.7,23.4
Pasir Panjang,2016,7,2,0,0,0,0,30.4,32.6,29,10.1,22.3
Pasir Panjang,2016,7,3,0,0,0,0,30.6,33.6,28.9,10.4,23.8
Pasir Panjang,2016,7,4,0,0,0,0,30.6,33.2,29,10.4,24.1
Pasir Panjang,2016,7,5,0,0,0,0,30.5,33.4,29,10.1,24.8
Pasir Panjang,2016,7,6,16.8,15.6,16.6,16.6,29.3,31.5,23.8,8.6,47.9
Pasir Panjang,2016,7,7,0,0,0,0,30,31.8,28.2,9,30.2
Pasir Panjang,2016,7,8,20,10.4,15.6,19.6,29.1,31,23.9,9.7,52.9
Pasir Panjang,2016,7,9,0,0,0,0,30.3,32.8,28.7,10.4,26.3
Pasir Panjang,2016,7,10,0,0,0,0,30.2,31.8,29.1,9.4,24.8
Pasir Panjang,2016,7,11,9,6.2,7.4,8.4,28.7,30,25.1,10.4,66.6
Pasir Panjang,2016,7,12,0,0,0,0,30.3,32.8,28.6,7.9,21.6
Pasir Panjang,2016,7,13,10.2,7.6,9.8,10,28.4,31.5,24.7,9,51.5
Pasir Panjang,2016,7,14,14.4,8.6,12.6,13.2,27.7,29.3,23.8,7.9,65.5
Pasir Panjang,2016,7,15,24.4,21.6,22.8,24,27.6,30.7,24.7,8.6,47.2
Pasir Panjang,2016,7,16,0,0,0,0,28.8,31.4,26.6,8.6,32
Pasir Panjang,2016,7,17,0,0,0,0,28.2,30.8,26.2,8.3,48.2
Pasir Panjang,2016,7,18,0.6,0.4,0.4,0.4,28.5,30.3,26.6,12.2,43.9
Pasir Panjang,2016,7,19,8.8,3,4.4,7.2,28.1,30.7,24.3,18.7,51.1
Pasir Panjang,2016,7,20,47.2,14.4,21.2,37.8,27.4,29.7,23.8,9,45
Pasir Panjang,2016,7,21,25,10.4,17.8,22.4,27.7,29.9,23.8,10.4,52.9
Pasir Panjang,2016,7,22,18.4,11.8,15.6,16.8,26.8,27.8,24.6,6.8,45.4
Pasir Panjang,2016,7,23,9.2,4,4.2,4.2,27.6,31.2,25.2,8.6,37.4
Pasir Panjang,2016,7,24,13.4,11.8,12.6,12.6,27.8,29.8,24.7,6.5,33.5
Pasir Panjang,2016,7,25,0.6,0.6,0.6,0.6,27.9,28.9,26.7,10.1,39.6
Pasir Panjang,2016,7,26,36.6,31.4,33.6,35.2,26.8,29,22.3,6.5,60.5
Pasir Panjang,2016,7,27,0,0,0,0,28.9,31.4,26.1,7.2,20.5
Pasir Panjang,2016,7,28,16.4,15,16.4,16.4,28.5,30.5,25.5,8.6,40
Pasir Panjang,2016,7,29,0,0,0,0,28.8,31.1,26.9,8.3,27.7
Pasir Panjang,2016,7,30,0,0,0,0,29.4,31,28.5,8.3,22.7
Pasir Panjang,2016,7,31,0,0,0,0,28.9,31.1,26.7,9,24.8
