Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Panjang,2016,8,1,3.6,3.2,3.6,3.6,27.9,28.7,25.8,10.8,46.1
Pasir Panjang,2016,8,2,0,0,0,0,29.1,31.7,27.5,13.3,32.4
Pasir Panjang,2016,8,3,1.4,1.2,1.2,1.2,28.1,29.6,22.6,12.6,86
Pasir Panjang,2016,8,4,0,0,0,0,28.7,30.2,27.5,9.7,29.9
Pasir Panjang,2016,8,5,0,0,0,0,29.8,32.6,28.7,9.4,22.7
Pasir Panjang,2016,8,6,0,0,0,0,29.4,31.5,27.7,8.3,25.2
Pasir Panjang,2016,8,7,0,0,0,0,29.9,32.5,28.1,8.6,25.2
Pasir Panjang,2016,8,8,0,0,0,0,30,31.8,28.5,8.3,25.9
Pasir Panjang,2016,8,9,0,0,0,0,29.3,31.2,27.4,8.3,24.1
Pasir Panjang,2016,8,10,0,0,0,0,30,31.9,28.8,9.4,23.8
Pasir Panjang,2016,8,11,0,0,0,0,29.4,30.6,28.2,10.4,41.4
Pasir Panjang,2016,8,12,6.2,6.2,6.2,6.2,29.3,30.6,25.2,8.3,57.2
Pasir Panjang,2016,8,13,0,0,0,0,29.8,31.4,29,8.6,33.5
Pasir Panjang,2016,8,14,0,0,0,0,29.3,30.8,27.7,13.3,51.5
Pasir Panjang,2016,8,15,0,0,0,0,29.6,32.8,27.4,10.1,27.4
Pasir Panjang,2016,8,16,0,0,0,0,29.9,32.4,27.2,9.7,28.4
Pasir Panjang,2016,8,17,0,0,0,0,30.1,32.2,29,10.8,31.3
Pasir Panjang,2016,8,18,0,0,0,0,30.5,32.6,28.8,11.2,37.1
Pasir Panjang,2016,8,19,12.4,8.4,9.8,10.4,28.6,31.2,23.2,10.1,55.8
Pasir Panjang,2016,8,20,0,0,0,0,29.7,31.9,27.7,10.8,29.9
Pasir Panjang,2016,8,21,11.2,7.4,10.2,10.8,28.1,29.6,23.5,9,56.9
Pasir Panjang,2016,8,22,0,0,0,0,29.7,31.2,28.5,8.3,21.6
Pasir Panjang,2016,8,23,0,0,0,0,29.7,31.5,28.5,9.7,33.1
Pasir Panjang,2016,8,24,38,18,28.2,36.4,28.4,30.3,24.3,15.1,64.4
Pasir Panjang,2016,8,25,0,0,0,0,29.4,31.4,27,13.3,34.9
Pasir Panjang,2016,8,26,0,0,0,0,29.7,31.8,26.9,13.7,45
Pasir Panjang,2016,8,27,1.2,1.2,1.2,1.2,29.5,32,27.9,9,39.2
Pasir Panjang,2016,8,28,0,0,0,0,29.8,32,28.4,7.6,22.7
Pasir Panjang,2016,8,29,0,0,0,0,30,32.8,28,10.1,27.7
Pasir Panjang,2016,8,30,4.4,2.4,3.6,4.2,28.4,29.8,25.7,9.7,55.1
Pasir Panjang,2016,8,31,0.6,0.6,0.6,0.6,28.7,30.1,26.8,7.9,38.9
