Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2016,6,1,24.2,18.4,22.4,22.6,—,—,—,—,—
Tanjong Katong,2016,6,2,3.8,3.8,3.8,3.8,—,—,—,—,—
Tanjong Katong,2016,6,3,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,4,2.6,1,1.2,1.4,—,—,—,—,—
Tanjong Katong,2016,6,5,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,6,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,7,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,8,6.4,2.2,4.2,6,—,—,—,—,—
Tanjong Katong,2016,6,9,7.2,5,5,5,—,—,—,—,—
Tanjong Katong,2016,6,10,9,7.2,7.2,7.2,—,—,—,—,—
Tanjong Katong,2016,6,11,3.6,1.4,2.2,3.2,—,—,—,—,—
Tanjong Katong,2016,6,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Katong,2016,6,13,2.2,2,2.2,2.2,—,—,—,—,—
Tanjong Katong,2016,6,14,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,15,11.4,6.4,8.6,11.2,—,—,—,—,—
Tanjong Katong,2016,6,16,7,4,4,4,—,—,—,—,—
Tanjong Katong,2016,6,17,12.4,4.4,4.8,5.4,—,—,—,—,—
Tanjong Katong,2016,6,18,0.8,0.2,0.2,0.4,—,—,—,—,—
Tanjong Katong,2016,6,19,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,20,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,21,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,22,2,0.8,0.8,0.8,—,—,—,—,—
Tanjong Katong,2016,6,23,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,24,37.4,12.4,17.2,24.4,—,—,—,—,—
Tanjong Katong,2016,6,25,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,26,0.6,0.4,0.4,0.4,—,—,—,—,—
Tanjong Katong,2016,6,27,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Tanjong Katong,2016,6,29,0,0,0,0,—,—,—,—,—
Tanjong Katong,2016,6,30,0,0,0,0,—,—,—,—,—
