Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tanjong Katong,2014,7,1,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,2,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,3,1.2,1.2,1.2,1.2,—,—,—,—,—
Tanjong Katong,2014,7,4,1.6,1.6,1.6,1.6,—,—,—,—,—
Tanjong Katong,2014,7,5,11.2,10.2,11.2,11.2,—,—,—,—,—
Tanjong Katong,2014,7,6,0.4,0.4,0.4,0.4,—,—,—,—,—
Tanjong Katong,2014,7,7,6.4,6.4,6.4,6.4,—,—,—,—,—
Tanjong Katong,2014,7,8,16.6,10.8,15.4,16.4,—,—,—,—,—
Tanjong Katong,2014,7,9,25,21.6,23.2,23.4,—,—,—,—,—
Tanjong Katong,2014,7,10,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,11,1,0.6,0.8,1,—,—,—,—,—
Tanjong Katong,2014,7,12,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,13,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,14,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,15,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,16,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,17,—,—,—,—,—,—,—,—,—
Tanjong Katong,2014,7,18,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,19,2,2,2,2,—,—,—,—,—
Tanjong Katong,2014,7,20,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,21,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,22,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,23,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,24,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,25,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,26,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,27,39,27,38.4,39,—,—,—,—,—
Tanjong Katong,2014,7,28,0,0,0,0,—,—,—,—,—
Tanjong Katong,2014,7,29,52.4,26.6,47.2,50.2,—,—,—,—,—
Tanjong Katong,2014,7,30,9,6.6,8,8.4,—,—,—,—,—
Tanjong Katong,2014,7,31,2.2,2.2,2.2,2.2,—,—,—,—,—
