Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2016,4,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,2,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,3,1.4,1.4,1.4,1.4,—,—,—,—,—
Botanic Garden,2016,4,4,7.8,5.8,5.8,7.8,—,—,—,—,—
Botanic Garden,2016,4,5,0.6,0.6,0.6,0.6,—,—,—,—,—
Botanic Garden,2016,4,6,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,9,42,26.2,31,38.6,—,—,—,—,—
Botanic Garden,2016,4,10,4,4,4,4,—,—,—,—,—
Botanic Garden,2016,4,11,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2016,4,12,3,2,2,3,—,—,—,—,—
Botanic Garden,2016,4,13,15.8,15.6,15.8,15.8,—,—,—,—,—
Botanic Garden,2016,4,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,15,1,0.8,1,1,—,—,—,—,—
Botanic Garden,2016,4,16,3.2,3.2,3.2,3.2,—,—,—,—,—
Botanic Garden,2016,4,17,1.8,1.8,1.8,1.8,—,—,—,—,—
Botanic Garden,2016,4,18,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,19,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,20,12.6,12.2,12.6,12.6,—,—,—,—,—
Botanic Garden,2016,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,4,22,47,32.6,46.2,47,—,—,—,—,—
Botanic Garden,2016,4,23,14,12,14,14,—,—,—,—,—
Botanic Garden,2016,4,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,4,25,17,9.4,10.2,16.4,—,—,—,—,—
Botanic Garden,2016,4,26,0.6,0.6,0.6,0.6,—,—,—,—,—
Botanic Garden,2016,4,27,0.8,0.6,0.8,0.8,—,—,—,—,—
Botanic Garden,2016,4,28,1.6,1.6,1.6,1.6,—,—,—,—,—
Botanic Garden,2016,4,29,50.8,34.8,50.6,50.8,—,—,—,—,—
Botanic Garden,2016,4,30,5.6,5,5,5.6,—,—,—,—,—
