Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2016,1,1,1.4,1.2,1.2,1.2,—,—,—,—,—
Botanic Garden,2016,1,2,23.4,8.4,12.4,18,—,—,—,—,—
Botanic Garden,2016,1,3,1,0.6,0.8,1,—,—,—,—,—
Botanic Garden,2016,1,4,12.4,12,12.2,12.4,—,—,—,—,—
Botanic Garden,2016,1,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,1,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,9,7.6,5.2,7.2,7.6,—,—,—,—,—
Botanic Garden,2016,1,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,11,23.8,14,14,14,—,—,—,—,—
Botanic Garden,2016,1,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,1,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,14,13.4,9.8,13.2,13.4,—,—,—,—,—
Botanic Garden,2016,1,15,14.6,10.6,14.2,14.4,—,—,—,—,—
Botanic Garden,2016,1,16,8,4,5,8,—,—,—,—,—
Botanic Garden,2016,1,17,28.8,27.4,28.8,28.8,—,—,—,—,—
Botanic Garden,2016,1,18,25.8,10.4,15.4,19.6,—,—,—,—,—
Botanic Garden,2016,1,19,1.8,1.2,1.2,1.2,—,—,—,—,—
Botanic Garden,2016,1,20,8.6,8.2,8.2,8.2,—,—,—,—,—
Botanic Garden,2016,1,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,1,22,54.4,34.4,39.8,41,—,—,—,—,—
Botanic Garden,2016,1,23,1.2,0.6,0.6,0.6,—,—,—,—,—
Botanic Garden,2016,1,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,25,9.4,6.4,6.6,6.6,—,—,—,—,—
Botanic Garden,2016,1,26,4,2.2,2.2,3.2,—,—,—,—,—
Botanic Garden,2016,1,27,1.2,1.2,1.2,1.2,—,—,—,—,—
Botanic Garden,2016,1,28,5.6,5.2,5.2,5.6,—,—,—,—,—
Botanic Garden,2016,1,29,4,3.4,3.8,3.8,—,—,—,—,—
Botanic Garden,2016,1,30,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,1,31,8.6,8.6,8.6,8.6,—,—,—,—,—
