Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2015,4,1,3,2.4,2.4,2.6,—,—,—,—,—
Botanic Garden,2015,4,2,48.8,44.8,47.8,48.8,—,—,—,—,—
Botanic Garden,2015,4,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,4,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,6,4.6,4,4.2,4.4,—,—,—,—,—
Botanic Garden,2015,4,7,1.2,1.2,1.2,1.2,—,—,—,—,—
Botanic Garden,2015,4,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,10,1.6,0.8,1.4,1.6,—,—,—,—,—
Botanic Garden,2015,4,11,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,12,18.2,12.8,18.2,18.2,—,—,—,—,—
Botanic Garden,2015,4,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,15,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,17,0.8,0.8,0.8,0.8,—,—,—,—,—
Botanic Garden,2015,4,18,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,19,1.6,1.2,1.4,1.6,—,—,—,—,—
Botanic Garden,2015,4,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2015,4,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,4,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2015,4,24,22.4,20,22.2,22.4,—,—,—,—,—
Botanic Garden,2015,4,25,18.4,15.2,17.2,17.6,—,—,—,—,—
Botanic Garden,2015,4,26,3.4,2.2,2.2,2.6,—,—,—,—,—
Botanic Garden,2015,4,27,18.4,18,18.2,18.2,—,—,—,—,—
Botanic Garden,2015,4,28,19.8,10.2,16.8,18.8,—,—,—,—,—
Botanic Garden,2015,4,29,1.4,1.4,1.4,1.4,—,—,—,—,—
Botanic Garden,2015,4,30,7.8,6.8,7.2,7.2,—,—,—,—,—
