Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,11,1,1.8,1.4,1.8,1.8,—,—,—,—,—
Botanic Garden,2014,11,2,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,11,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,11,4,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,11,5,24.8,17.2,23.4,23.8,—,—,—,—,—
Botanic Garden,2014,11,6,3.8,3.6,3.6,3.6,—,—,—,—,—
Botanic Garden,2014,11,7,28.8,18.2,19.2,19.4,—,—,—,—,—
Botanic Garden,2014,11,8,87.4,39,61.6,63.8,—,—,—,—,—
Botanic Garden,2014,11,9,4.8,3,3.2,3.2,—,—,—,—,—
Botanic Garden,2014,11,10,0.6,0.6,0.6,0.6,—,—,—,—,—
Botanic Garden,2014,11,11,2,0.6,0.8,1.2,—,—,—,—,—
Botanic Garden,2014,11,12,3.2,2.8,3.2,3.2,—,—,—,—,—
Botanic Garden,2014,11,13,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,11,14,0.6,0.2,0.4,0.4,—,—,—,—,—
Botanic Garden,2014,11,15,3.8,1.4,1.6,2,—,—,—,—,—
Botanic Garden,2014,11,16,4.4,2.4,3.8,4,—,—,—,—,—
Botanic Garden,2014,11,17,8.6,7,8.2,8.2,—,—,—,—,—
Botanic Garden,2014,11,18,6.8,1,1.6,3,—,—,—,—,—
Botanic Garden,2014,11,19,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,11,20,7.8,5.4,6.4,7,—,—,—,—,—
Botanic Garden,2014,11,21,3.6,3.2,3.2,3.2,—,—,—,—,—
Botanic Garden,2014,11,22,0.8,0.8,0.8,0.8,—,—,—,—,—
Botanic Garden,2014,11,23,27,13.4,14.4,14.4,—,—,—,—,—
Botanic Garden,2014,11,24,80,40.6,60.6,73.4,—,—,—,—,—
Botanic Garden,2014,11,25,14.2,9.6,13.6,13.8,—,—,—,—,—
Botanic Garden,2014,11,26,22,14.6,19.8,21.8,—,—,—,—,—
Botanic Garden,2014,11,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,11,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,11,29,11.4,6.6,7.2,7.2,—,—,—,—,—
Botanic Garden,2014,11,30,0,0,0,0,—,—,—,—,—
