Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2016,6,1,47,27.6,44.2,45.4,—,—,—,—,—
Botanic Garden,2016,6,2,5.6,5,5.2,5.4,—,—,—,—,—
Botanic Garden,2016,6,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,6,4,2,0.6,0.8,0.8,—,—,—,—,—
Botanic Garden,2016,6,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,6,25.8,20.8,25.6,25.8,—,—,—,—,—
Botanic Garden,2016,6,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,8,45.2,32,40,44,—,—,—,—,—
Botanic Garden,2016,6,9,0.6,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,10,4.2,2.6,2.6,2.6,—,—,—,—,—
Botanic Garden,2016,6,11,1.4,0.6,0.6,1,—,—,—,—,—
Botanic Garden,2016,6,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,6,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2016,6,16,24,21,21,21,—,—,—,—,—
Botanic Garden,2016,6,17,42,15.5,22.5,35.5,—,—,—,—,—
Botanic Garden,2016,6,18,0.5,0.5,0.5,0.5,—,—,—,—,—
Botanic Garden,2016,6,19,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,21,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,22,8,5.5,7,7,—,—,—,—,—
Botanic Garden,2016,6,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,24,43,14,22.5,31,—,—,—,—,—
Botanic Garden,2016,6,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,27,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,29,0,0,0,0,—,—,—,—,—
Botanic Garden,2016,6,30,0.2,0.2,0.2,0.2,—,—,—,—,—
