Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,8,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,2,11,9.6,11,11,—,—,—,—,—
Botanic Garden,2014,8,3,12.4,11.2,11.2,11.2,—,—,—,—,—
Botanic Garden,2014,8,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,8,5,6.2,3.6,3.6,3.8,—,—,—,—,—
Botanic Garden,2014,8,6,2,1.8,2,2,—,—,—,—,—
Botanic Garden,2014,8,7,5.4,3,3.4,5,—,—,—,—,—
Botanic Garden,2014,8,8,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2014,8,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,11,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2014,8,12,8.6,5.6,7.8,8.6,—,—,—,—,—
Botanic Garden,2014,8,13,1,0.4,0.6,1,—,—,—,—,—
Botanic Garden,2014,8,14,4.2,2,3,3.6,—,—,—,—,—
Botanic Garden,2014,8,15,16.8,9.2,11.2,11.6,—,—,—,—,—
Botanic Garden,2014,8,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,17,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,18,1,1,1,1,—,—,—,—,—
Botanic Garden,2014,8,19,11.6,5.6,8.8,11.6,—,—,—,—,—
Botanic Garden,2014,8,20,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,8,21,24.6,17.2,23.4,24.6,—,—,—,—,—
Botanic Garden,2014,8,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2014,8,25,4.2,1.4,1.4,2.6,—,—,—,—,—
Botanic Garden,2014,8,26,24.6,16.6,16.8,23.2,—,—,—,—,—
Botanic Garden,2014,8,27,20.4,6.2,10,16.6,—,—,—,—,—
Botanic Garden,2014,8,28,34.2,16.6,23.6,31.4,—,—,—,—,—
Botanic Garden,2014,8,29,5,4.8,5,5,—,—,—,—,—
Botanic Garden,2014,8,30,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,8,31,6.6,6.6,6.6,6.6,—,—,—,—,—
