Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2014,4,1,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,2,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,3,8.4,7.8,8.4,8.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,4,23,17.2,22,22.8,—,—,—,—,—
Choa Chu Kang (West),2014,4,5,14.2,5,8.2,10.2,—,—,—,—,—
Choa Chu Kang (West),2014,4,6,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,7,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,8,2.4,2,2.2,2.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,11,0.6,0.4,0.4,0.6,—,—,—,—,—
Choa Chu Kang (West),2014,4,12,4.6,4.2,4.2,4.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,13,11.4,11.2,11.4,11.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,14,6.2,5,5.6,6,—,—,—,—,—
Choa Chu Kang (West),2014,4,15,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,4,16,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,4,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,18,28.4,23.4,27,28.4,—,—,—,—,—
Choa Chu Kang (West),2014,4,19,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,20,5.2,5,5,5.2,—,—,—,—,—
Choa Chu Kang (West),2014,4,21,5,2.2,3.8,5,—,—,—,—,—
Choa Chu Kang (West),2014,4,22,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,23,44,31.4,38.2,41,—,—,—,—,—
Choa Chu Kang (West),2014,4,24,0.8,0.8,0.8,0.8,—,—,—,—,—
Choa Chu Kang (West),2014,4,25,33,15.2,27.6,33,—,—,—,—,—
Choa Chu Kang (West),2014,4,26,1.8,1.6,1.8,1.8,—,—,—,—,—
Choa Chu Kang (West),2014,4,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2014,4,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,29,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,4,30,0,0,0,0,—,—,—,—,—
