Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2014,12,1,7.2,3.4,5.2,6,—,—,—,—,—
Choa Chu Kang (West),2014,12,2,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,3,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,4,28,7,10.4,15.2,—,—,—,—,—
Choa Chu Kang (West),2014,12,5,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,6,22.4,15.6,20.4,22,—,—,—,—,—
Choa Chu Kang (West),2014,12,7,46.4,23.8,28.6,33,—,—,—,—,—
Choa Chu Kang (West),2014,12,8,5.2,4.2,5,5,—,—,—,—,—
Choa Chu Kang (West),2014,12,9,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (West),2014,12,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,11,32,15.5,20.5,23,—,—,—,—,—
Choa Chu Kang (West),2014,12,12,0.5,0.5,0.5,0.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,13,3,1.5,2,3,—,—,—,—,—
Choa Chu Kang (West),2014,12,14,0.5,0.5,0.5,0.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2014,12,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,17,33,30,30.5,32.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,18,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,12,19,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,12,20,6.5,5.5,6.5,6.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,21,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,12,22,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2014,12,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,24,61.5,31,49,60.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,25,0.5,0.5,0.5,0.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,26,31,6,9.5,15.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,27,9,6.5,6.5,6.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,28,1.5,1,1,1.5,—,—,—,—,—
Choa Chu Kang (West),2014,12,29,4,4,4,4,—,—,—,—,—
Choa Chu Kang (West),2014,12,30,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2014,12,31,0,0,0,0,—,—,—,—,—
