Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (West),2016,1,1,12.8,6.6,6.8,9.8,—,—,—,—,—
Choa Chu Kang (West),2016,1,2,6.2,4.6,5.4,6.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,3,0.6,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,4,0.6,0.6,0.6,0.6,—,—,—,—,—
Choa Chu Kang (West),2016,1,5,—,—,—,—,—,—,—,—,—
Choa Chu Kang (West),2016,1,6,3.2,2.8,3,3.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,7,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2016,1,8,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2016,1,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2016,1,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,11,16.8,10.8,11.8,16.8,—,—,—,—,—
Choa Chu Kang (West),2016,1,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,13,0.6,0.4,0.4,0.6,—,—,—,—,—
Choa Chu Kang (West),2016,1,14,14.6,10.4,10.4,14.6,—,—,—,—,—
Choa Chu Kang (West),2016,1,15,11,10.4,10.4,10.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,16,8.8,5.2,5.2,5.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,17,8.2,8,8.2,8.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,18,11.2,5.6,5.6,10.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,19,0.4,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,20,3.6,3.4,3.4,3.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,21,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2016,1,22,1,0.6,1,1,—,—,—,—,—
Choa Chu Kang (West),2016,1,23,13.8,13.2,13.2,13.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,25,15,5.8,6,9.8,—,—,—,—,—
Choa Chu Kang (West),2016,1,26,2,1.4,1.4,1.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (West),2016,1,28,25.8,14.6,22,23.4,—,—,—,—,—
Choa Chu Kang (West),2016,1,29,28.4,23.6,24.8,27.6,—,—,—,—,—
Choa Chu Kang (West),2016,1,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (West),2016,1,31,1.4,1.4,1.4,1.4,—,—,—,—,—
