date,latitude,longitude,numberofcases,comments
2016-02-25,1.4262147,103.8321137,1,Yishun Ring Road (Blk 622)
2016-02-25,1.4262147,103.8321137,1,Yishun Ring Road (Blk 846)
2016-02-25,1.4262147,103.8321137,2,Yishun Ring Road (Blk 853)
2016-02-25,1.4118704,103.8333253,4,Yishun Street 81 (Blk 816)
2016-02-25,1.412143,103.83381,1,Yishun Street 81 (Blk 817)
2016-02-25,1.413106,103.833757,7,Yishun Street 81 (Blk 820)
2016-02-25,1.4134114,103.8339862,10,Yishun Street 81 (Blk 821)
2016-02-25,1.413955,103.83391,1,Yishun Street 81 (Blk 822)
2016-02-25,1.414017,103.833568,1,Yishun Street 81 (Blk 823)
2016-02-25,1.413424,103.833514,2,Yishun Street 81 (Blk 824)
2016-02-25,1.414388,103.8328949,4,Yishun Street 81 (Blk 825)
2016-02-25,1.414828,103.83238,3,Yishun Street 81 (Blk 827)
2016-02-25,1.415187,103.832772,8,Yishun Street 81 (Blk 828)
2016-02-25,1.414615,103.8330299,3,Yishun Street 81 (Blk 829)
2016-02-25,1.4142649,103.8339891,7,Yishun Street 81 (Blk 830)
2016-02-25,1.4148489,103.834442,3,Yishun Street 81 (Blk 832)
2016-02-25,1.4146311,103.8340797,11,Yishun Street 81 (Blk 833)
2016-02-25,1.415166,103.833882,4,Yishun Street 81 (Blk 834)
2016-02-25,1.415124,103.833335,1,Yishun Street 81 (Blk 835)
2016-02-25,1.415572,103.832901,3,Yishun Street 81 (Blk 836)
2016-02-25,1.4163809,103.833273,6,Yishun Street 81 (Blk 838)
2016-02-25,1.415913,103.833616,1,Yishun Street 81 (Blk 839)
2016-02-25,1.416011,103.834256,2,Yishun Street 81 (Blk 841)
2016-02-25,1.415635,103.835288,2,Yishun Street 81 (Blk 844)
2016-02-25,1.41596,103.83677,1,Yishun Street 81 (Blk 852)
2016-02-25,1.4143129,103.8381557,2,Yishun Street 81 (Blk 865)
2016-02-25,1.4147591,103.8371593,2,Yishun Street 81 (Blk 866)
2016-02-25,1.4137112,103.8376504,1,Yishun Street 81 (Blk 868)
2016-02-25,1.413187,103.837299,1,Yishun Street 81 (Blk 871)
2016-02-25,1.415383,103.835925,1,Yishun Street 81 (Blk 874)
2016-02-25,1.4147481,103.8354454,1,Yishun Street 81 (Blk 876)
2016-02-25,1.413902,103.83527,2,Yishun Street 81 (Blk 877)
2016-02-25,1.414471,103.835982,1,Yishun Street 81 (Blk 879)
2016-02-25,1.413962,103.836188,2,Yishun Street 81 (Blk 880)
2016-02-25,1.4134292,103.8352528,9,Yishun Street 81 (Orchid Park Condominium)
2016-02-25,1.352083,103.819836,1,Ang Mo Kio Avenue 1 (Kingsgrove)
2016-02-25,1.358366,103.862544,1,Burghley Drive
2016-02-25,1.3566609,103.8661662,5,Cardiff Grove
2016-02-25,51.5133894,-3.2029097,2,Cardiff Grove (Cardiff Residence)
2016-02-25,1.3582015,103.8654275,1,Carisbrooke Grove
2016-02-25,1.3563771,103.8655757,3,Chiselhurst Grove
2016-02-25,1.3579776,103.867394,2,Colchester Grove
2016-02-25,1.3552523,103.8615838,2,Golden Drive
2016-02-25,1.3546508,103.861626,8,Golden Rise
2016-02-25,1.3558209,103.8616193,2,Golden Walk
2016-02-25,1.3595584,103.8670308,1,Coniston Grove
2016-02-25,1.3582476,103.8652553,3,Conway Grove
2016-02-25,1.3565959,103.8632575,7,Jalan Pacheli
2016-02-25,1.3557054,103.8641606,10,Li Hwan Close
2016-02-25,1.355245,103.863044,6,Li Hwan Drive
2016-02-25,1.3554974,103.8654351,2,Li Hwan Place
2016-02-25,1.355401,103.8646181,8,Li Hwan Terrace
2016-02-25,1.3544869,103.8645421,3,Li Hwan View
2016-02-25,1.3562653,103.864572,1,Li Hwan Walk
2016-02-25,1.3635689,103.8677433,2,Lorong Chuan
2016-02-25,1.3565294,103.8688692,2,Summer Place
2016-02-25,1.355111,103.8596722,2,Tai Hwan Crescent
2016-02-25,1.3557507,103.8594173,5,Tai Hwan Drive
2016-02-25,1.3565657,103.8596001,2,Tai Hwan Grove
2016-02-25,1.3577428,103.8617302,8,Tai Hwan Heights
2016-02-25,1.356519,103.8625251,8,Tai Hwan Lane
2016-02-25,1.3610927,103.8758442,3,Chiap Guan Avenue
2016-02-25,1.3606115,103.8762772,1,Dix Road
2016-02-25,1.3583169,103.8783876,3,Ee Teow Leng Road
2016-02-25,1.360238,103.881326,5,Flower Road
2016-02-25,1.36162,103.878666,1,Glasgow Road
2016-02-25,1.3595186,103.8813928,1,Hendry Close
2016-02-25,1.3592669,103.878699,2,Highland Close
2016-02-25,1.3578622,103.8788124,7,Highland Road
2016-02-25,1.359539,103.87931,2,Highland Walk
2016-02-25,1.3577136,103.8773821,6,Hillside Drive
2016-02-25,1.3595474,103.8772902,3,Jansen Road
2016-02-25,1.359789,103.876842,2,Jansen Road (Jansen 28)
2016-02-25,1.352083,103.819836,1,Jansen Road (Jansen Mansions)
2016-02-25,1.358028,103.879544,2,Jalan Sahabat
2016-02-25,1.359667,103.883693,13,Kovan Road
2016-02-25,1.3579429,103.880657,1,Kovan Road (Kovana)
2016-02-25,1.3579429,103.880657,1,Kovan Road (Kovan Crest)
2016-02-25,1.358003,103.880734,1,Kovan Road (Kovan Esquire)
2016-02-25,1.3579429,103.880657,2,Kovan Road (Kovan Lodge)
2016-02-25,1.352083,103.819836,7,Kovan Road (Kovan Melody)
2016-02-25,1.3573223,103.8795935,8,Kovan Road (Kovan Residences)
2016-02-25,1.352083,103.819836,1,Kovan Road (Water Villas)
2016-02-25,1.3586461,103.8767768,1,Lange Road
2016-02-25,1.352083,103.819836,9,Palm Grove Avenue (Palm Grove Condominium)
2016-02-25,1.3613224,103.8794974,1,Palm Grove Avenue
2016-02-25,1.363532,103.8783371,1,Philips Avenue
2016-02-25,1.352083,103.819836,1,Upper Serangoon Road (DPavilion)
2016-02-25,1.352083,103.819836,2,Upper Serangoon Road (Grand Regalia)
2016-02-25,1.3348931,103.8701028,1,Upper Serangoon Road
2016-02-25,1.352083,103.819836,1,Chu Kang Road (Residence Botanique)
2016-02-25,1.3117342,103.8756637,9,Geylang Road
2016-02-25,1.352083,103.819836,1,Geylang Road (Le Regal)
2016-02-25,1.3096,103.8784776,2,Guillemard Road
2016-02-25,1.3116201,103.875783,2,Lorong 4 Geylang (Wang Lodge)
2016-02-25,1.310706,103.8765502,2,Lorong 6 Geylang (Sunflower Court)
2016-02-25,1.352083,103.819836,1,Lorong 7 Geylang (Centra Residence)
2016-02-25,1.352083,103.819836,2,Lorong 8 Geylang (Aston Lodge)
2016-02-25,1.3098564,103.8775069,1,Lorong 8 Geylang (Familie Mansion)
2016-02-25,1.3089681,103.8774407,1,Lorong 8 Geylang (Swann Court)
2016-02-25,1.3128254,103.8763165,2,Lorong 9 Geylang (Kim Court)
2016-02-25,1.3094907,103.8761659,1,Lorong 4 Geylang
2016-02-25,1.310715,103.8766677,8,Lorong 6 Geylang
2016-02-25,1.3123871,103.876021,1,Lorong 7 Geylang
2016-02-25,1.3094005,103.8774463,12,Lorong 8 Geylang
2016-02-25,1.3128088,103.8764915,1,Lorong 9 Geylang
2016-02-25,1.3129031,103.8770757,1,Lorong 11 Geylang
2016-02-25,1.311869,103.8783656,1,Lorong 12 Geylang
2016-02-25,1.3129478,103.8777403,4,Lorong 13 Geylang
2016-02-25,1.3138252,103.8781194,11,Lorong 15 Geylang
2016-02-25,1.313372,103.8787173,3,Lorong 17 Geylang
2016-02-25,1.3144614,103.8813986,1,Lorong 23 Geylang
2016-02-25,1.3171524,103.8937252,11,Sims Avenue
2016-02-25,1.4386877,103.7762594,1,Marsiling Road (Blk 3)
2016-02-25,1.4386877,103.7762594,1,Marsiling Road (Blk 134)
2016-02-25,1.4412775,103.7798585,1,Marsiling Road (Blk 137)
2016-02-25,1.4380917,103.7773005,3,Marsiling Road (Blk 138)
2016-02-25,1.4386774,103.7762688,1,Marsiling Road (Blk 139)
2016-02-25,1.4386877,103.7762594,1,Marsiling Road (Blk 141)
2016-02-25,1.4386774,103.7762688,1,Marsiling Road (Blk 180A)
2016-02-25,1.4386774,103.7762688,2,Marsiling Road (Blk 180B)
2016-02-25,1.4386774,103.7762688,1,Marsiling Road (Blk 180C)
2016-02-25,1.4385335,103.7804826,1,Marsiling Rise (Blk 118)
2016-02-25,1.4388382,103.7802503,1,Marsiling Rise (Blk 119)
2016-02-25,1.439225,103.780447,1,Marsiling Rise (Blk 120)
2016-02-25,1.4391868,103.7792189,4,Marsiling Rise (Blk 123)
2016-02-25,1.4385363,103.7794903,2,Marsiling Rise (Blk 125)
2016-02-25,1.4374686,103.7787797,8,Marsiling Rise (Blk 128)
2016-02-25,1.4377998,103.7785308,2,Marsiling Rise (Blk 129)
2016-02-25,1.438127,103.7785078,12,Marsiling Rise (Blk 130)
2016-02-25,1.4376468,103.7780248,1,Marsiling Rise (Blk 133)
2016-02-25,37.9135916,-122.2799804,3,Kensington Park Drive (Kensington Park Condominium)
2016-02-25,1.3647945,103.8661301,2,Kensington Park Road
2016-02-25,1.3710446,103.8702609,2,Serangoon North Avenue 1 (Blk 101)
2016-02-25,1.3707407,103.8702316,3,Serangoon North Avenue 1 (Blk 103)
2016-02-25,1.3699293,103.8700793,3,Serangoon North Avenue 1 (Blk 107)
2016-02-25,1.3699247,103.8709335,2,Serangoon North Avenue 1 (Blk 108)
2016-02-25,1.3694273,103.8703434,2,Serangoon North Avenue 1 (Blk 109)
2016-02-25,1.3693503,103.8712042,2,Serangoon North Avenue 1 (Blk 110)
2016-02-25,1.369162,103.870437,3,Serangoon North Avenue 1 (Blk 111)
2016-02-25,1.3687574,103.8703705,5,Serangoon North Avenue 1 (Blk 113)
2016-02-25,1.3688288,103.8713082,4,Serangoon North Avenue 1 (Blk 114)
2016-02-25,1.3681605,103.8705868,3,Serangoon North Avenue 1 (Blk 115)
2016-02-25,1.3685007,103.871396,2,Serangoon North Avenue 1 (Blk 116)
2016-02-25,1.3679402,103.8707246,1,Serangoon North Avenue 1 (Blk 117)
2016-02-25,1.3676462,103.8708586,4,Serangoon North Avenue 1 (Blk 118)
2016-02-25,1.3682261,103.8679385,1,Worthing Road
2016-02-25,1.31433,103.9200577,12,Bowmont Gardens
2016-02-25,1.3125262,103.9220962,1,Burnfoot Terrace
2016-02-25,1.3141099,103.9182794,1,Dunbar Walk
2016-02-25,1.3130306,103.9217973,2,Ettrick Terrace
2016-02-25,1.3151185,103.9193434,2,Frankel Avenue
2016-02-25,1.313106,103.91784,1,Greenfield Drive
2016-02-25,1.314281,103.920697,16,Jedburgh Gardens
2016-02-25,1.3180708,103.9162044,1,Siglap Plain
2016-02-25,1.317491,103.919961,2,Siglap Rise
2016-02-25,1.3218372,103.8595704,5,McNair Road (Blk 108B)
2016-02-25,1.3198377,103.8594476,1,McNair Road (Blk 108C)
2016-02-25,1.320063,103.858517,1,McNair Road (Blk 110)
2016-02-25,1.320063,103.858517,1,McNair Road (Blk 120)
2016-02-25,1.320063,103.858517,1,McNair Road (Blk 121)
2016-02-25,1.3188102,103.8570053,2,McNair Road (Blk 122)
2016-02-25,1.3183093,103.8565364,8,McNair Road (Blk 123)
2016-02-25,1.320063,103.858517,13,McNair Road
2016-02-25,1.307093,103.851957,1,Serangoon Road
2016-02-25,1.320827,103.857584,4,Towner Road
2016-02-25,1.3195302,103.86024,1,Towner Road (Blk 107)
2016-02-25,1.4370059,103.8275255,2,Jalan Cherpen
2016-02-25,1.4418863,103.8261699,2,Jalan Malu-Malu
2016-02-25,1.4380608,103.8274023,3,Jalan Hikayat
2016-02-25,1.4413896,103.8267765,9,Jalan Kemuning
2016-02-25,1.4380174,103.8286473,2,Jalan Sajak
2016-02-25,1.4392696,103.8259988,6,Jalan Salang
2016-02-25,1.4387492,103.8272485,1,Jalan Shaer
2016-02-25,1.4624517,103.8382386,8,Sembawang Road
2016-02-25,1.3388905,103.7366223,1,Jurong East Street 13 (Blk 110)
2016-02-25,1.352083,103.819836,27,Jurong East Street 13 (Ivory Heights)
2016-02-25,1.352083,103.819836,1,Jurong East Street 13 ( Westmere)
2016-02-25,1.3489346,103.8634684,3,Chiltern Drive
2016-02-25,1.3572656,103.8676677,3,Lorong Chuan (Chuan Park)
2016-02-25,1.351477,103.8698253,1,Serangoon Avenue 2 (Blk 232A)
2016-02-25,1.3519909,103.868747,1,Serangoon Avenue 2 (Blk 234A)
2016-02-25,1.3534605,103.8669628,1,Serangoon Avenue 2 (Blk 303)
2016-02-25,1.3537056,103.8656034,1,Serangoon Avenue 2 (Blk 310)
2016-02-25,1.3532482,103.8656944,1,Serangoon Avenue 2 (Blk 312)
2016-02-25,1.3533886,103.8651825,1,Serangoon Avenue 2 (Blk 313)
2016-02-25,1.3519909,103.868747,1,Serangoon Avenue 2 (Blk 314)
2016-02-25,1.3519909,103.868747,1,Serangoon Avenue 2 (Blk 317)
2016-02-25,1.352083,103.819836,3,Serangoon Avenue 3 (The Springbloom)
2016-02-25,1.352083,103.819836,5,Serangoon Avenue 3 (Chiltern Park Condominium)
2016-02-25,1.352083,103.819836,2,Joo Chiat Terrace (Aspen Loft)
2016-02-25,1.352083,103.819836,2,Joo Chiat Terrace (Celestia)
2016-02-25,1.352083,103.819836,1,Joo Chiat Terrace (One Eighties Residences)
2016-02-25,1.352083,103.819836,1,Joo Chiat Terrace (Palm Loft)
2016-02-25,1.3140871,103.9044073,1,Joo Chiat Place (Joo Chiat Mansions)
2016-02-25,1.352083,103.819836,1,Joo Chiat Place (Flora East)
2016-02-25,1.3134583,103.9015915,4,Joo Chiat Place
2016-02-25,1.3148446,103.902914,5,Joo Chiat Terrace
2016-02-25,1.3154167,103.9029252,3,Langsat Road
2016-02-25,1.3131273,103.9054037,1,Rambutan Road
2016-02-25,1.3477018,103.6971097,1,Jurong West Avenue 5 (Blk 727)
2016-02-25,1.3434327,103.6963274,1,Jurong West Street 71 (Blk 713)
2016-02-25,1.3438375,103.6972294,1,Jurong West Street 71 (Blk 718)
2016-02-25,1.3461287,103.6982389,1,Jurong West Street 72 (Blk 730)
2016-02-25,1.346979,103.6956601,2,Jurong West Street 81 (Blk 810)
2016-02-25,1.3465649,103.6951339,1,Jurong West Street 81 (Blk 813)
2016-02-25,1.3456556,103.6964745,2,Jurong West Street 81 (Blk 816)
2016-02-25,1.3473061,103.6941523,1,Jurong West Street 81 (Blk 820)
2016-02-25,1.3474161,103.6961125,1,Jurong West Street 81 (Blk 854)
2016-02-25,1.34742,103.696522,2,Jurong West Street 81 (Blk 856)
2016-02-25,1.348031,103.696582,1,Jurong West Street 81 (Blk 857)
2016-02-25,1.3473061,103.6941523,4,Jurong West Street 81 (Blk 863)
2016-02-25,1.3473061,103.6941523,1,Jurong West Street 81 (Blk 865)
2016-02-25,1.3638955,103.8552628,1,Ang Mo Kio Avenue 10 (Blk 412)
2016-02-25,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 416)
2016-02-25,1.3650282,103.8551798,4,Ang Mo Kio Avenue 10 (Blk 417)
2016-02-25,1.3670081,103.8566389,2,Ang Mo Kio Avenue 10 (Blk 418)
2016-02-25,1.3670081,103.8566389,5,Ang Mo Kio Avenue 10 (Blk 419)
2016-02-25,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 438)
2016-02-25,1.366451,103.854361,2,Ang Mo Kio Avenue 10 (Blk 440)
2016-02-25,1.3670081,103.8566389,2,Ang Mo Kio Avenue 10 (Blk 442)
2016-02-25,1.3601805,103.8610041,6,Blandford Drive
2016-02-25,1.3556731,103.8726445,2,Boundary Close
2016-02-25,1.3614597,103.8614834,4,Braemar Drive
2016-02-25,1.3605922,103.8613731,2,Brockhampton Drive
2016-02-25,1.3606413,103.8641076,1,Chartwell Drive
2016-02-25,1.3601225,103.8609726,2,Corfe Place
2016-02-25,1.352083,103.819836,1,Jalan Bunga Rampai (Oasis Garden)
2016-02-25,1.334332,103.880582,1,Joo Seng Road (Blk 16)
2016-02-25,1.334332,103.880582,1,Joo Seng Road (Blk 18)
2016-02-25,1.3391546,103.8774097,13,Vernon Park
2016-02-25,1.3055846,103.9012819,2,Fowlie Road
2016-02-25,1.3053275,103.9029071,1,Ceylon Road
2016-02-25,1.352083,103.819836,3,Haig Avenue (Esterina)
2016-02-25,1.3123569,103.8964002,1,Haig Road
2016-02-25,1.3081146,103.8980414,1,Haig Road (Haig Lodge)
2016-02-25,1.3051117,103.8987869,1,Jalan Beringin
2016-02-25,1.3071204,103.9009519,1,Marshall Road
2016-02-25,1.3111315,103.9003912,1,Onan Road
2016-02-25,1.352083,103.819836,1,Onan Road (Malvern Springs)
2016-02-25,1.3060753,103.9009214,1,Seraya Road
2016-02-25,1.352083,103.819836,1,Seraya Road (Seraya Breeze)
2016-02-25,1.352083,103.819836,3,Trevose Crescent (The Trevose)
2016-02-25,40.1318596,-75.0003787,11,Trevose Crescent (Trevose Park)
2016-02-25,1.3222207,103.8682738,3,Geylang Bahru (Blk 59B)
2016-02-25,1.322958,103.869896,1,Geylang Bahru (Blk 59C)
2016-02-25,1.3229577,103.8698961,2,Geylang Bahru (Blk 62)
2016-02-25,1.321032,103.868501,3,Kallang Bahru (Blk 63)
2016-02-25,1.321032,103.868501,2,Kallang Bahru (Blk 64)
2016-02-25,1.321032,103.868501,2,Kallang Bahru (Blk 66)
2016-02-25,1.3192968,103.9277372,3,Aida Street
2016-02-25,1.3212201,103.9262909,3,Dafne Street
2016-02-25,1.3210625,103.925834,3,Dido Street
2016-02-25,1.3195641,103.925125,1,Ernani Street
2016-02-25,1.3210895,103.9258227,1,Norma Terrace
2016-02-25,1.3191387,103.9270735,1,Tosca Terrace
2016-02-25,1.3712635,103.8287689,3,Jalan Batai
2016-02-25,1.3710375,103.8294069,6,Jalan Chempedak
2016-02-25,1.3709941,103.8298802,3,Jalan Menarong
2016-02-25,1.426159,103.828705,1,Yishun Street 71 (Blk 721)
2016-02-25,1.4262746,103.830956,2,Yishun Street 71 (Blk 727)
2016-02-25,1.4271747,103.8315206,1,Yishun Street 71 (Blk 730)
2016-02-25,1.427632,103.8340275,1,Yishun Street 72 (Blk 751)
2016-02-25,1.427065,103.832583,6,Yishun Street 72 (Blk 755)
2016-02-25,1.4266122,103.8340556,1,Yishun Street 72 (Blk 757)
2016-02-25,1.330503,103.927958,2,Bedok North Avenue 1 (Blk 520)
2016-02-25,1.3302395,103.9268158,2,Bedok North Avenue 1 (Blk 521)
2016-02-25,1.331458,103.927661,1,Bedok North Avenue 1 (Blk 553)
2016-02-25,1.3330572,103.927097,1,Bedok North Street 3 (Blk 539)
2016-02-25,1.3330572,103.927097,1,Bedok North Street 3 (Blk 542)
2016-02-25,1.3330572,103.927097,1,Bedok North Street 3 (Blk 545)
2016-02-25,1.3330572,103.927097,1,Bedok North Street 3 (Blk 546)
2016-02-25,1.3316494,103.9307819,2,Bedok North Street 3 (Blk 547)
2016-02-25,1.352083,103.819836,7,Bedok South Avenue 1 (Casafina)
2016-02-25,1.3151319,103.9345487,2,Evergreen Gardens
2016-02-25,1.3158202,103.9346022,2,Primrose Avenue
2016-02-25,1.3188652,103.9457569,1,Bedok South Avenue 3 (Blk 157)
2016-02-25,1.3192845,103.945255,5,Bedok South Avenue 3 (Blk 160)
2016-02-25,1.3200432,103.9452143,2,Bedok South Avenue 3 (Blk 166)
2016-02-25,1.3196778,103.9450303,1,Bedok South Avenue 3 (Blk 167)
2016-02-25,1.3203467,103.9377262,1,Bedok South Road (Blk 172)
2016-02-25,1.3391069,103.6979629,1,Jurong West Street 61 (Blk 641)
2016-02-25,1.338634,103.6984612,1,Jurong West Street 61 (Blk 643)
2016-02-25,1.3391069,103.6979629,3,Jurong West Street 61 (Blk 647)
2016-02-25,1.338634,103.6984612,1,Jurong West Street 61 (Blk 648B)
2016-02-25,1.3380914,103.6997319,1,Jurong West Street 65 (Blk 607)
2016-02-25,1.3383034,103.7010892,1,Jurong West Street 65 (Blk 610)
2016-02-25,1.3382893,103.7018448,1,Jurong West Street 65 (Blk 663B)
2016-02-25,1.3311249,103.9355457,1,Bedok North Road (Blk 76)
2016-02-25,1.3311249,103.9355457,4,Bedok North Road (Blk 77)
2016-02-25,1.3311249,103.9355457,2,Bedok North Road (Blk 80)
2016-02-25,1.3311249,103.9355457,1,Bedok North Road (Blk 81)
2016-02-25,1.3622839,103.8627547,2,Bloxhome Drive
2016-02-25,1.36277,103.8631778,4,Crowhurst Drive
2016-02-25,1.3636545,103.8634505,1,Medway Drive
2016-02-25,1.352083,103.819836,1,Dunman Road (Paradise Palms)
