date,latitude,longitude,numberofcases,comments
2016-04-10,1.31433,103.9200577,16,Bowmont Gardens
2016-04-10,1.3125262,103.9220962,1,Burnfoot Terrace
2016-04-10,1.3162154,103.9206249,2,Carlton Avenue
2016-04-10,1.3162271,103.9213051,2,Cheviot Hill
2016-04-10,1.3164158,103.9212303,1,Dryburgh Avenue
2016-04-10,1.3141099,103.9182794,5,Dunbar Walk
2016-04-10,1.3130306,103.9217973,2,Ettrick Terrace
2016-04-10,1.3151185,103.9193434,6,Frankel Avenue
2016-04-10,1.313106,103.91784,1,Greenfield Drive
2016-04-10,1.314281,103.920697,16,Jedburgh Gardens
2016-04-10,1.3185882,103.9191248,1,La Salle Street
2016-04-10,1.3180259,103.9206618,3,Siglap Bank
2016-04-10,1.3160206,103.9194403,4,Siglap Drive
2016-04-10,1.3180708,103.9162044,1,Siglap Plain
2016-04-10,1.317491,103.919961,4,Siglap Rise
2016-04-10,1.317491,103.919961,1,Siglap Walk
2016-04-10,1.314051,103.92018,6,Wilton Gardens
2016-04-10,1.3152788,103.9218985,1,Yarrow Gardens
2016-04-10,1.377278,103.944097,11,Elias Road
2016-04-10,1.3774909,103.9414184,1,Elias Road (Blk 601)
2016-04-10,1.3774909,103.9414184,1,Elias Road (Blk 605)
2016-04-10,1.3774909,103.9414184,1,Elias Road (Blk 609)
2016-04-10,1.3774909,103.9414184,1,Elias Road (Blk 611)
2016-04-10,1.3774909,103.9414184,1,Elias Road (Blk 615)
2016-04-10,1.352083,103.819836,2,Elias Road (Oasis @ Elias)
2016-04-10,1.3798133,103.9409349,1,Pasir Ris Drive 3 (Blk 626)
2016-04-10,1.382177,103.9450927,1,Pasir Ris Avenue
2016-04-10,1.3821712,103.9416833,9,Pasir Ris Heights
2016-04-10,1.3819988,103.9442812,1,Pasir Ris Terrace
2016-04-10,1.3796591,103.944325,10,Pasir Ris View
2016-04-10,1.3803217,103.9453269,4,Riverina Crescent
2016-04-10,1.3788938,103.9450076,19,Riverina View
2016-04-10,1.3788016,103.9440555,10,Riverina Walk
2016-04-10,1.322958,103.869896,1,Geylang Bahru (Blk 56)
2016-04-10,1.322958,103.869896,5,Geylang Bahru (Blk 57)
2016-04-10,1.3229578,103.8698962,1,Geylang Bahru (Blk 59A)
2016-04-10,1.3222207,103.8682738,6,Geylang Bahru (Blk 59B)
2016-04-10,1.322958,103.869896,3,Geylang Bahru (Blk 59C)
2016-04-10,1.3229581,103.8698959,1,Geylang Bahru (Blk 60)
2016-04-10,1.3229577,103.8698961,7,Geylang Bahru (Blk 62)
2016-04-10,1.322958,103.869896,7,Geylang Bahru (Blk 68)
2016-04-10,1.3219939,103.870953,1,Geylang Bahru (Blk 72)
2016-04-10,1.322632,103.870598,5,Geylang Bahru (Blk 73)
2016-04-10,1.322709,103.870818,3,Geylang Bahru (Blk 95)
2016-04-10,1.323741,103.87015,1,Geylang Bahru (Blk 97)
2016-04-10,1.321032,103.868501,5,Kallang Bahru (Blk 63)
2016-04-10,1.321032,103.868501,9,Kallang Bahru (Blk 64)
2016-04-10,1.3179742,103.8665875,4,Kallang Bahru (Blk 65)
2016-04-10,1.321032,103.868501,2,Kallang Bahru (Blk 66)
2016-04-10,1.3179742,103.8665875,1,Kallang Bahru (Blk 67)
2016-04-10,1.3545579,103.9460553,1,Tampines Central 1 (Blk 503)
2016-04-10,1.357338,103.945461,1,Tampines Street 41 (Blk 402)
2016-04-10,1.3574887,103.9449219,1,Tampines Street 41 (Blk 403)
2016-04-10,1.3582054,103.944446,4,Tampines Street 41 (Blk 404)
2016-04-10,1.3581418,103.945919,3,Tampines Street 41 (Blk 406)
2016-04-10,1.3591539,103.9449899,2,Tampines Street 41 (Blk 409)
2016-04-10,1.3587804,103.946259,2,Tampines Street 41 (Blk 410)
2016-04-10,1.3591465,103.946259,6,Tampines Street 41 (Blk 411)
2016-04-10,1.3594393,103.946259,8,Tampines Street 41 (Blk 412)
2016-04-10,1.3594618,103.9455564,2,Tampines Street 41 (Blk 413)
2016-04-10,1.3597322,103.946259,5,Tampines Street 41 (Blk 414)
2016-04-10,1.3593618,103.9469842,1,Tampines Street 41 (Blk 415)
2016-04-10,1.3582652,103.9467122,3,Tampines Street 41 (Blk 419)
2016-04-10,1.3586475,103.9497416,8,Tampines Street 41 (Blk 420)
2016-04-10,1.3575283,103.9475281,2,Tampines Street 41 (Blk 421)
2016-04-10,1.3571596,103.9479813,1,Tampines Street 41 (Blk 423)
2016-04-10,1.3585587,103.947564,1,Tampines Street 41 (Blk 425)
2016-04-10,1.3590572,103.9489785,1,Tampines Street 41 (Blk 428)
2016-04-10,1.426159,103.828705,1,Yishun Street 71 (Blk 721)
2016-04-10,1.426015,103.82975,1,Yishun Street 71 (Blk 723)
2016-04-10,1.4262746,103.830956,3,Yishun Street 71 (Blk 727)
2016-04-10,1.4259116,103.8316516,2,Yishun Street 71 (Blk 729)
2016-04-10,1.4271747,103.8315206,2,Yishun Street 71 (Blk 730)
2016-04-10,1.427632,103.8340275,1,Yishun Street 72 (Blk 751)
2016-04-10,1.4272643,103.8338731,1,Yishun Street 72 (Blk 752)
2016-04-10,1.427065,103.832583,13,Yishun Street 72 (Blk 755)
2016-04-10,1.4266468,103.8331547,7,Yishun Street 72 (Blk 756)
2016-04-10,1.4266122,103.8340556,1,Yishun Street 72 (Blk 757)
2016-04-10,1.426276,103.833059,7,Yishun Street 72 (Blk 759)
2016-04-10,1.3311686,103.9045308,1,Bedok Reservoir Road (Blk 636)
2016-04-10,1.3321761,103.9049966,3,Bedok Reservoir Road (Blk 640)
2016-04-10,1.3338199,103.9150453,3,Bedok Reservoir Road (Blk 641)
2016-04-10,1.3314407,103.9056309,3,Bedok Reservoir Road (Blk 642)
2016-04-10,1.3310447,103.9058004,5,Bedok Reservoir Road (Blk 643)
2016-04-10,1.3369471,103.9209698,6,Bedok Reservoir Road (Blk 644)
2016-04-10,1.3324778,103.9065945,6,Jalan Tenaga (Blk 646)
2016-04-10,1.3324778,103.9065945,1,Jalan Tenaga (Blk 648)
2016-04-10,1.3336931,103.9064031,1,Jalan Tenaga (Blk 658)
2016-04-10,1.3324778,103.9065945,1,Jalan Tenaga (Blk 659)
2016-04-10,1.3747705,103.8883218,1,Hougang Avenue 8 (Blk 502)
2016-04-10,1.3736341,103.8875986,1,Hougang Avenue 8 (Blk 503)
2016-04-10,1.374211,103.886858,3,Hougang Avenue 8 (Blk 504)
2016-04-10,1.3747705,103.8883218,2,Hougang Avenue 8 (Blk 505)
2016-04-10,1.3728322,103.8875854,1,Hougang Avenue 8 (Blk 506)
2016-04-10,1.371706,103.8878432,4,Hougang Avenue 10 (Blk 508)
2016-04-10,1.372314,103.8881613,4,Hougang Avenue 10 (Blk 509)
2016-04-10,1.3725642,103.888463,1,Hougang Avenue 10 (Blk 510)
2016-04-10,1.3720609,103.8886417,2,Hougang Avenue 10 (Blk 511)
2016-04-10,1.3713125,103.8888927,1,Hougang Avenue 10 (Blk 512)
2016-04-10,1.3706357,103.8896606,2,Hougang Central (Blk 832)
2016-04-10,1.3703878,103.8899409,1,Hougang Central (Blk 835)
2016-04-10,1.3192968,103.9277372,3,Aida Street
2016-04-10,1.3212201,103.9262909,6,Dafne Street
2016-04-10,1.3210625,103.925834,3,Dido Street
2016-04-10,1.3195641,103.925125,1,Ernani Street
2016-04-10,1.3221089,103.9253534,2,Jalan Bintang Tiga
2016-04-10,1.3215861,103.9255817,3,Metropole Drive
2016-04-10,1.3210895,103.9258227,2,Norma Terrace
2016-04-10,1.3205852,103.9260406,1,Rienzi Street
2016-04-10,1.3191387,103.9270735,1,Tosca Terrace
2016-04-10,1.3117342,103.8756637,2,Geylang Road
2016-04-10,1.352083,103.819836,1,Geylang Road (Le Regal)
2016-04-10,1.3129031,103.8770757,1,Lorong 11 Geylang
2016-04-10,1.3129478,103.8777403,1,Lorong 13 Geylang
2016-04-10,1.3138252,103.8781194,1,Lorong 15 Geylang
2016-04-10,1.313372,103.8787173,1,Lorong 17 Geylang
