date,latitude,longitude,numberofcases,comments
2016-07-29,1.3141099,103.9182794,11,Dunbar Walk
2016-07-29,1.352083,103.819836,1,East Coast Road (Ocean Park)
2016-07-29,1.313106,103.91784,2,Greenfield Drive
2016-07-29,1.3117906,103.9137921,1,Jalan Baiduri
2016-07-29,1.3119023,103.915054,7,Kurau Grove
2016-07-29,1.3118488,103.914504,6,Kurau Place
2016-07-29,1.3120044,103.9155887,6,Kurau Terrace
2016-07-29,1.352083,103.819836,2,Lorong J Telok Kurau (Canary Ville)
2016-07-29,1.352083,103.819836,2,Lorong J Telok Kurau (Jersey Lodge)
2016-07-29,1.352083,103.819836,1,Lorong K Telok Kurau (La Vida @ 130)
2016-07-29,1.352083,103.819836,1,Lorong K Telok Kurau (Silahis Apartments)
2016-07-29,1.352083,103.819836,1,Lorong K Telok Kurau (Sunny Parc)
2016-07-29,1.352083,103.819836,1,Lorong K Telok Kurau (The Vesta)
2016-07-29,1.314924,103.914933,3,Lorong J Telok Kurau
2016-07-29,1.3138939,103.9154442,2,Lorong K Telok Kurau
2016-07-29,1.3128119,103.9157912,13,Lorong L Telok Kurau
2016-07-29,1.3107682,103.9115566,5,Lorong M Telok Kurau
2016-07-29,1.352083,103.819836,1,Lorong L Telok Kurau (Blu Coral)
2016-07-29,1.352083,103.819836,1,Lorong L Telok Kurau (Heritage Residences)
2016-07-29,1.352083,103.819836,14,Lorong L Telok Kurau (Pinehurst Condominium)
2016-07-29,1.352083,103.819836,3,Lorong L Telok Kurau (The Cherrywood)
2016-07-29,1.352083,103.819836,3,Lorong L Telok Kurau (The Espira)
2016-07-29,1.352083,103.819836,1,Lorong M Telok Kurau (Gold Leaf Mansions)
2016-07-29,1.352083,103.819836,1,Lorong N Telok Kurau (The Ambrosia)
2016-07-29,1.352083,103.819836,2,Lorong N Telok Kurau (The Lucent)
2016-07-29,1.3150295,103.9179912,1,Roseburn Avenue
2016-07-29,1.4507412,103.8175455,1,Admiralty Drive (Blk 357A)
2016-07-29,1.4504073,103.8165404,1,Admiralty Drive (Blk 359)
2016-07-29,1.4507412,103.8175455,2,Admiralty Drive (Blk 359C)
2016-07-29,1.4507412,103.8175455,1,Admiralty Drive (Blk 360C)
2016-07-29,1.4504073,103.8165404,1,Admiralty Drive (Blk 467)
2016-07-29,1.4504073,103.8165404,5,Admiralty Drive (Blk 467A)
2016-07-29,1.4504073,103.8165404,1,Admiralty Drive (Blk 467B)
2016-07-29,1.4507412,103.8175455,1,Admiralty Drive (Blk 468A)
2016-07-29,1.4504073,103.8165404,2,Admiralty Drive (Blk 468B)
2016-07-29,1.4507861,103.8176185,4,Admiralty Drive (Blk 468D)
2016-07-29,1.4507412,103.8175455,2,Admiralty Drive (Blk 469)
2016-07-29,1.4507412,103.8175455,7,Admiralty Drive (Blk 469A)
2016-07-29,1.4504073,103.8165404,3,Admiralty Drive (Blk 469B)
2016-07-29,1.453814,103.8156039,1,Admiralty Link (Blk 402)
2016-07-29,1.4533699,103.8160018,3,Admiralty Link (Blk 405)
2016-07-29,1.4544789,103.818324,1,Canberra Road (Blk 420)
2016-07-29,1.4544789,103.818324,1,Canberra Road (Blk 423)
2016-07-29,1.449071,103.818779,1,Sembawang Drive (Blk 406)
2016-07-29,1.4527337,103.8179431,2,Sembawang Drive (Blk 410)
2016-07-29,1.452532,103.8169815,1,Sembawang Drive (Blk 411)
2016-07-29,1.451642,103.8150676,2,Sembawang Drive (Blk 470)
2016-07-29,1.45189,103.8157049,1,Sembawang Drive (Blk 471)
2016-07-29,1.4514387,103.8169661,2,Sembawang Drive (Blk 476)
2016-07-29,1.449071,103.818779,1,Sembawang Drive (Blk 478)
2016-07-29,1.4522363,103.8151565,7,Sembawang Drive (Blk 480)
2016-07-29,1.4527645,103.815155,2,Sembawang Drive (Blk 481)
2016-07-29,1.325402,103.906239,5,Jalan Daud
2016-07-29,1.3216744,103.905415,1,Jalan Eunos
2016-07-29,1.3243938,103.9086285,1,Jalan Hussein
2016-07-29,1.3246286,103.9058244,13,Jalan Ishak
2016-07-29,1.322962,103.9062243,11,Jalan Ismail
2016-07-29,1.3253432,103.911176,1,Lengkong Tiga (Blk 107)
2016-07-29,1.3216359,103.9083652,14,Lorong Marican
2016-07-29,1.3205228,103.9091445,3,Lorong Marzuki
2016-07-29,1.3246565,103.9096813,1,Lorong Melayu
2016-07-29,1.352083,103.819836,1,Lorong Salleh (Sunny Lodge)
2016-07-29,1.3237016,103.9068807,2,Lorong Salleh
2016-07-29,1.3521682,103.9315291,2,Tampines Avenue 8 (Blk 878)
2016-07-29,1.3520624,103.9308493,2,Tampines Avenue 8 (Blk 879)
2016-07-29,1.3513453,103.9314158,2,Tampines Avenue 8 (Blk 880)
2016-07-29,1.352011,103.931962,1,Tampines Avenue 8 (Blk 880A)
2016-07-29,1.3491298,103.9310667,1,Tampines Avenue 8 (Blk 891)
2016-07-29,1.348862,103.92954,1,Tampines Avenue 8 (Blk 892A)
2016-07-29,1.349914,103.932728,1,Tampines Street 81 (Blk 827A)
2016-07-29,1.3503718,103.9320276,4,Tampines Street 81 (Blk 887)
2016-07-29,1.3508579,103.931033,2,Tampines Street 81 (Blk 888)
2016-07-29,1.3505433,103.9308719,1,Tampines Street 81 (Blk 888A)
2016-07-29,1.3488346,103.9320276,2,Tampines Street 81 (Blk 894)
2016-07-29,1.347971,103.9318569,1,Tampines Street 81 (Blk 894A)
2016-07-29,1.3482947,103.9339607,1,Tampines Street 81 (Blk 895)
2016-07-29,1.3508704,103.9343843,1,Tampines Street 83 (Blk 837)
2016-07-29,1.351419,103.933555,1,Tampines Street 83 (Blk 882A)
2016-07-29,1.3515762,103.9326168,3,Tampines Street 83 (Blk 884)
2016-07-29,1.3510301,103.9321182,3,Tampines Street 83 (Blk 886)
2016-07-29,1.3530793,103.9322089,2,Tampines Street 84 (Blk 874A)
2016-07-29,1.3527154,103.9318463,1,Tampines Street 84 (Blk 875)
2016-07-29,1.353021,103.931271,5,Tampines Street 84 (Blk 876)
2016-07-29,1.3525711,103.9314837,3,Tampines Street 84 (Blk 877)
2016-07-29,1.3521961,103.9330246,1,Tampines Street 84 (Blk 881)
2016-07-29,1.3519738,103.9334779,2,Tampines Street 84 (Blk 882)
2016-07-29,1.351868,103.932798,4,Tampines Street 84 (Blk 883)
2016-07-29,1.352083,103.819836,15,Belgravia Drive
2016-07-29,1.3795217,103.8668934,2,Stratton Walk
2016-07-29,1.3801641,103.8669051,7,Stratton Place
2016-07-29,1.3808994,103.8662928,4,Stratton Road
2016-07-29,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 889A)
2016-07-29,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 889C)
2016-07-29,1.4374897,103.7923736,2,Woodlands Drive 50 (Blk 890A)
2016-07-29,1.4374897,103.7923736,8,Woodlands Drive 50 (Blk 891A)
2016-07-29,1.4374897,103.7923736,3,Woodlands Drive 50 (Blk 891B)
2016-07-29,1.4374897,103.7923736,5,Woodlands Drive 50 (Blk 892A)
2016-07-29,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 892B)
2016-07-29,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 893A)
2016-07-29,1.4363934,103.790453,1,Woodlands Drive 50 (Blk 893C)
2016-07-29,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 896B)
2016-07-29,1.363207,103.964798,11,Loyang Rise
2016-07-29,1.3645518,103.9669871,2,Loyang View
2016-07-29,1.3118771,103.8572139,2,Flanders Square
2016-07-29,1.3086167,103.857297,1,Jalan Besar
2016-07-29,1.352083,103.819836,2,Kitchener Link (City Square Residences)
2016-07-29,1.352083,103.819836,1,Marne Road (Studios @ Marne)
2016-07-29,1.3121536,103.8581934,2,Petain Road
2016-07-29,1.312968,103.8584371,1,Sturdee Road
2016-07-29,1.3132789,103.8579597,3,Sturdee Road (Kerrisdale)
2016-07-29,1.3305575,103.909758,1,Bedok Reservoir Road (Blk 114)
2016-07-29,1.3311351,103.908548,1,Bedok Reservoir Road (Blk 116)
2016-07-29,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 128)
2016-07-29,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 134)
2016-07-29,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 146)
2016-07-29,1.3299445,103.9115574,1,Bedok Reservoir Road (Blk 601)
2016-07-29,1.3307501,103.9131087,4,Bedok Reservoir Road (Blk 604)
2016-07-29,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 609)
2016-07-29,1.3228287,103.9561278,8,Eastwood Green
2016-07-29,1.3221361,103.9562672,1,Eastwood Place
2016-07-29,1.3224981,103.9567406,1,Eastwood Walk
2016-07-29,1.352083,103.819836,1,Eastwood Road (Eastwood Centre)
2016-07-29,1.352083,103.819836,2,Jalan Sempadan (Villa Marina)
2016-07-29,1.3118753,103.9274343,1,Jalan Sempadan
2016-07-29,1.3119905,103.9291051,2,Tay Lian Teck Drive
2016-07-29,1.3129176,103.9288547,1,Upper East Coast Road (Chiang's Court)
2016-07-29,1.313965,103.931344,3,Upper East Coast Road
2016-07-29,1.3161358,103.9125192,2,Joo Chiat Avenue
2016-07-29,1.3134583,103.9015915,3,Joo Chiat Place
2016-07-29,1.3152094,103.9132721,2,Joo Chiat Walk
2016-07-29,1.314924,103.914933,2,Lorong J Telok Kurau
2016-07-29,1.325597,103.953595,2,Bedok Place
2016-07-29,1.3325718,103.9467286,3,Bedok Road
2016-07-29,1.3258352,103.9526146,2,Jalan Nipah
2016-07-29,1.324243,103.951823,1,Minaret Walk
2016-07-29,1.3682897,103.8535289,1,Ang Mo Kio Avenue 10 (Blk 432)
2016-07-29,1.3673639,103.8539335,1,Ang Mo Kio Avenue 10 (Blk 436)
2016-07-29,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 438)
2016-07-29,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 442)
2016-07-29,1.3660621,103.855279,2,Ang Mo Kio Avenue 10 (Blk 443)
2016-07-29,1.3670101,103.855623,1,Ang Mo Kio Avenue 10 (Blk 445)
2016-07-29,1.3254162,103.9479906,3,Bedok Terrace
2016-07-29,1.3241112,103.9480038,1,Jalan Limau Manis
2016-07-29,1.3250155,103.9486971,1,Jalan Limau Nipis
2016-07-29,1.3235044,103.9482431,1,Jalan Limau Purut
2016-07-29,1.3240655,103.9496037,1,Limau Rise
2016-07-29,1.3270206,103.9530698,5,Bedok Ria Crescent
2016-07-29,1.3273104,103.9513877,1,Bedok Ria Place
2016-07-29,1.310349,103.88335,1,Cassia Crescent (Blk 28)
2016-07-29,1.310349,103.88335,1,Cassia Crescent (Blk 30)
2016-07-29,1.310349,103.88335,1,Cassia Crescent (Blk 36)
2016-07-29,1.3087811,103.8849178,1,Jalan Tiga (Blk 47)
2016-07-29,1.3084228,103.8849685,1,Jalan Tiga (Blk 49)
2016-07-29,1.3081078,103.8829576,1,Pine Close (Blk 3)
2016-07-29,1.3139411,103.9320619,5,Nallur Road
2016-07-29,1.3129525,103.9310402,1,Palm Road
2016-07-29,1.4179689,103.8404889,2,Yishun Avenue 4 (Blk 658)
2016-07-29,1.4184718,103.8406211,1,Yishun Avenue 4 (Blk 659)
2016-07-29,1.4217541,103.8399255,1,Yishun Avenue 4 (Blk 660)
2016-07-29,1.4184718,103.8406211,1,Yishun Avenue 4 (Blk 661)
2016-07-29,1.4184718,103.8406211,1,Yishun Avenue 4 (Blk 663A)
2016-07-29,1.3263497,103.94844,4,Bedok Rise
2016-07-29,1.3267773,103.9510555,1,Jalan Langgar Bedok
2016-07-29,1.3755348,103.7661874,1,Gangsa Road (Blk 146)
2016-07-29,1.375202,103.765877,1,Gangsa Road (Blk 152)
2016-07-29,1.374975,103.765451,1,Gangsa Road (Blk 153)
2016-07-29,1.375366,103.764906,1,Gangsa Road (Blk 155)
2016-07-29,1.352083,103.819836,1,Petir Road (Maysprings)
2016-07-29,1.3443186,103.7662492,1,Jalan Kakatua
2016-07-29,1.3448367,103.7666292,2,Jalan Layang Layang
2016-07-29,1.3444718,103.7679054,1,Jalan Selanting
