date,latitude,longitude,numberofcases,comments
2016-03-02,1.352083,103.819836,1,Ang Mo Kio Avenue 1 (Kingsgrove)
2016-03-02,1.358366,103.862544,1,Burghley Drive
2016-03-02,1.3566609,103.8661662,3,Cardiff Grove
2016-03-02,51.5133894,-3.2029097,4,Cardiff Grove (Cardiff Residence)
2016-03-02,1.3582015,103.8654275,1,Carisbrooke Grove
2016-03-02,1.3563771,103.8655757,3,Chiselhurst Grove
2016-03-02,1.3579776,103.867394,2,Colchester Grove
2016-03-02,1.3552523,103.8615838,3,Golden Drive
2016-03-02,1.3546508,103.861626,7,Golden Rise
2016-03-02,1.3558209,103.8616193,2,Golden Walk
2016-03-02,1.3595584,103.8670308,1,Coniston Grove
2016-03-02,1.3582476,103.8652553,3,Conway Grove
2016-03-02,1.3565959,103.8632575,7,Jalan Pacheli
2016-03-02,1.3557054,103.8641606,10,Li Hwan Close
2016-03-02,1.355245,103.863044,6,Li Hwan Drive
2016-03-02,1.3554974,103.8654351,2,Li Hwan Place
2016-03-02,1.355401,103.8646181,9,Li Hwan Terrace
2016-03-02,1.3544869,103.8645421,5,Li Hwan View
2016-03-02,1.3562653,103.864572,1,Li Hwan Walk
2016-03-02,1.3635689,103.8677433,2,Lorong Chuan
2016-03-02,1.3565294,103.8688692,3,Summer Place
2016-03-02,1.355111,103.8596722,2,Tai Hwan Crescent
2016-03-02,1.3557507,103.8594173,5,Tai Hwan Drive
2016-03-02,1.3565657,103.8596001,2,Tai Hwan Grove
2016-03-02,1.3577428,103.8617302,8,Tai Hwan Heights
2016-03-02,1.356519,103.8625251,8,Tai Hwan Lane
2016-03-02,1.3610927,103.8758442,3,Chiap Guan Avenue
2016-03-02,1.3606115,103.8762772,1,Dix Road
2016-03-02,1.3583169,103.8783876,3,Ee Teow Leng Road
2016-03-02,1.360238,103.881326,5,Flower Road
2016-03-02,1.36162,103.878666,1,Glasgow Road
2016-03-02,1.3595186,103.8813928,1,Hendry Close
2016-03-02,1.3592669,103.878699,3,Highland Close
