date,latitude,longitude,numberofcases,comments
2016-04-21,1.31433,103.9200577,16,Bowmont Gardens
2016-04-21,1.3125262,103.9220962,1,Burnfoot Terrace
2016-04-21,1.3162154,103.9206249,2,Carlton Avenue
2016-04-21,1.3162271,103.9213051,2,Cheviot Hill
2016-04-21,1.3164158,103.9212303,1,Dryburgh Avenue
2016-04-21,1.3141099,103.9182794,7,Dunbar Walk
2016-04-21,1.3130306,103.9217973,2,Ettrick Terrace
2016-04-21,1.3151185,103.9193434,8,Frankel Avenue
2016-04-21,1.313106,103.91784,1,Greenfield Drive
2016-04-21,1.314281,103.920697,16,Jedburgh Gardens
2016-04-21,1.3185882,103.9191248,1,La Salle Street
2016-04-21,1.3150295,103.9179912,1,Roseburn Avenue
2016-04-21,1.3180259,103.9206618,3,Siglap Bank
2016-04-21,1.3160206,103.9194403,3,Siglap Drive
2016-04-21,1.3180708,103.9162044,1,Siglap Plain
2016-04-21,1.317491,103.919961,4,Siglap Rise
2016-04-21,1.317491,103.919961,2,Siglap Walk
2016-04-21,1.314051,103.92018,6,Wilton Gardens
2016-04-21,1.3152788,103.9218985,1,Yarrow Gardens
2016-04-21,1.322958,103.869896,1,Geylang Bahru (Blk 56)
2016-04-21,1.322958,103.869896,5,Geylang Bahru (Blk 57)
2016-04-21,1.3232575,103.8680238,1,Geylang Bahru (Blk 58)
2016-04-21,1.3229578,103.8698962,1,Geylang Bahru (Blk 59A)
2016-04-21,1.3222207,103.8682738,8,Geylang Bahru (Blk 59B)
2016-04-21,1.322958,103.869896,3,Geylang Bahru (Blk 59C)
2016-04-21,1.3229581,103.8698959,1,Geylang Bahru (Blk 60)
2016-04-21,1.3229577,103.8698961,9,Geylang Bahru (Blk 62)
2016-04-21,1.322958,103.869896,7,Geylang Bahru (Blk 68)
2016-04-21,1.3219939,103.870953,1,Geylang Bahru (Blk 72)
2016-04-21,1.322632,103.870598,5,Geylang Bahru (Blk 73)
2016-04-21,1.322709,103.870818,3,Geylang Bahru (Blk 95)
2016-04-21,1.323741,103.87015,2,Geylang Bahru (Blk 97)
2016-04-21,1.321032,103.868501,7,Kallang Bahru (Blk 63)
2016-04-21,1.321032,103.868501,12,Kallang Bahru (Blk 64)
2016-04-21,1.3179742,103.8665875,5,Kallang Bahru (Blk 65)
2016-04-21,1.321032,103.868501,2,Kallang Bahru (Blk 66)
2016-04-21,1.3179742,103.8665875,1,Kallang Bahru (Blk 67)
2016-04-21,1.3545579,103.9460553,2,Tampines Central 1 (Blk 503)
2016-04-21,1.357338,103.945461,1,Tampines Street 41 (Blk 402)
2016-04-21,1.3574887,103.9449219,2,Tampines Street 41 (Blk 403)
2016-04-21,1.3582054,103.944446,4,Tampines Street 41 (Blk 404)
2016-04-21,1.3581418,103.945919,4,Tampines Street 41 (Blk 406)
2016-04-21,1.3591539,103.9449899,2,Tampines Street 41 (Blk 409)
2016-04-21,1.3587804,103.946259,2,Tampines Street 41 (Blk 410)
2016-04-21,1.3591465,103.946259,7,Tampines Street 41 (Blk 411)
2016-04-21,1.3594393,103.946259,8,Tampines Street 41 (Blk 412)
2016-04-21,1.3594618,103.9455564,2,Tampines Street 41 (Blk 413)
2016-04-21,1.3597322,103.946259,5,Tampines Street 41 (Blk 414)
2016-04-21,1.3593618,103.9469842,1,Tampines Street 41 (Blk 415)
2016-04-21,1.3582652,103.9467122,3,Tampines Street 41 (Blk 419)
2016-04-21,1.3586475,103.9497416,9,Tampines Street 41 (Blk 420)
2016-04-21,1.3575283,103.9475281,2,Tampines Street 41 (Blk 421)
2016-04-21,1.3571596,103.9479813,1,Tampines Street 41 (Blk 423)
2016-04-21,1.3585587,103.947564,1,Tampines Street 41 (Blk 425)
2016-04-21,1.3595756,103.9479813,1,Tampines Street 41 (Blk 426)
2016-04-21,1.3590572,103.9489785,1,Tampines Street 41 (Blk 428)
2016-04-21,1.426159,103.828705,2,Yishun Street 71 (Blk 721)
2016-04-21,1.426015,103.82975,1,Yishun Street 71 (Blk 723)
2016-04-21,1.4262746,103.830956,4,Yishun Street 71 (Blk 727)
2016-04-21,1.4259116,103.8316516,2,Yishun Street 71 (Blk 729)
2016-04-21,1.4271747,103.8315206,2,Yishun Street 71 (Blk 730)
2016-04-21,1.4280372,103.8340254,1,Yishun Street 72 (Blk 750)
2016-04-21,1.427632,103.8340275,1,Yishun Street 72 (Blk 751)
2016-04-21,1.4272643,103.8338731,1,Yishun Street 72 (Blk 752)
2016-04-21,1.427065,103.832583,13,Yishun Street 72 (Blk 755)
2016-04-21,1.4266468,103.8331547,8,Yishun Street 72 (Blk 756)
2016-04-21,1.4266122,103.8340556,1,Yishun Street 72 (Blk 757)
2016-04-21,1.426276,103.833059,8,Yishun Street 72 (Blk 759)
2016-04-21,1.3201284,103.8649128,1,Bendemeer Road
2016-04-21,1.3158156,103.8637881,1,Boon Keng Road (Blk 6)
2016-04-21,1.3170556,103.8619902,3,Boon Keng Road (Blk 7)
2016-04-21,1.3170556,103.8619902,6,Boon Keng Road (Blk 8)
2016-04-21,1.3170556,103.8619902,3,Boon Keng Road (Blk 9)
2016-04-21,1.3145069,103.8634672,4,Jalan Lembah Kallang
2016-04-21,1.3117342,103.8756637,2,Geylang Road
2016-04-21,1.352083,103.819836,1,Geylang Road (Le Regal)
2016-04-21,1.3094907,103.8761659,1,Lorong 4 Geylang
2016-04-21,1.310715,103.8766677,1,Lorong 6 Geylang
2016-04-21,1.3120539,103.8775528,1,Lorong 10 Geylang
2016-04-21,1.3129031,103.8770757,1,Lorong 11 Geylang
2016-04-21,1.3129478,103.8777403,1,Lorong 13 Geylang
2016-04-21,1.3138252,103.8781194,1,Lorong 15 Geylang
2016-04-21,1.313372,103.8787173,1,Lorong 17 Geylang
2016-04-21,1.3106104,103.8813122,1,Lorong 20 Geylang
2016-04-21,1.3120335,103.8782086,1,Lorong 12 Geylang (Paddy Green)
2016-04-21,1.3117517,103.8784957,1,Lorong 12 Geylang (Summer View)
2016-04-21,1.3113237,103.8793207,1,Lorong 14 Geylang (Wing Fong Court)
2016-04-21,1.3135125,103.8794512,2,Lorong 19 Geylang (Bougainvilla Apartments)
2016-04-21,1.352083,103.819836,1,Lorong 20 Geylang (Sunflower Regency)
2016-04-21,1.3171524,103.8937252,1,Sims Avenue
2016-04-21,1.310998,103.8998673,1,Carpmael Road
2016-04-21,1.313071,103.8980036,5,Carpmael Road (The Carpmaelina)
2016-04-21,1.3112027,103.8977006,1,Haig Road (Blk 1)
2016-04-21,1.31175,103.897224,2,Haig Road (Blk 3)
2016-04-21,1.312086,103.89719,2,Haig Road (Blk 4)
2016-04-21,1.3137672,103.8968634,1,Haig Road (Blk 7)
2016-04-21,1.314452,103.895864,1,Haig Road (Blk 9)
2016-04-21,1.314743,103.8958267,1,Haig Road (Blk 10)
2016-04-21,1.3111315,103.9003912,2,Onan Road
2016-04-21,1.3096,103.8784776,1,Guillemard Road
2016-04-21,1.352083,103.819836,1,Guillemard Road (Guillemard View)
2016-04-21,1.3121943,103.8824062,5,Jalan Suka
2016-04-21,1.3122157,103.8833463,3,Lorong 24 Geylang
2016-04-21,1.3109173,103.8840484,1,Lorong 24A Geylang
2016-04-21,1.313615,103.884772,2,Lorong 26 Geylang
2016-04-21,1.31215,103.8846,1,Lorong 26 Geylang (Guilin Court)
