date,latitude,longitude,numberofcases,comments
2016-05-11,1.3243703,103.867917,1,Geylang Bahru (Blk 53)
2016-05-11,1.322958,103.869896,1,Geylang Bahru (Blk 56)
2016-05-11,1.322958,103.869896,7,Geylang Bahru (Blk 57)
2016-05-11,1.3232575,103.8680238,1,Geylang Bahru (Blk 58)
2016-05-11,1.3229578,103.8698962,3,Geylang Bahru (Blk 59A)
2016-05-11,1.3222207,103.8682738,12,Geylang Bahru (Blk 59B)
2016-05-11,1.322958,103.869896,5,Geylang Bahru (Blk 59C)
2016-05-11,1.3229581,103.8698959,2,Geylang Bahru (Blk 60)
2016-05-11,1.3229577,103.8698961,10,Geylang Bahru (Blk 62)
2016-05-11,1.322958,103.869896,7,Geylang Bahru (Blk 68)
2016-05-11,1.3219939,103.870953,1,Geylang Bahru (Blk 72)
2016-05-11,1.322632,103.870598,5,Geylang Bahru (Blk 73)
2016-05-11,1.322709,103.870818,3,Geylang Bahru (Blk 95)
2016-05-11,1.323741,103.87015,2,Geylang Bahru (Blk 97)
2016-05-11,1.321032,103.868501,7,Kallang Bahru (Blk 63)
2016-05-11,1.321032,103.868501,12,Kallang Bahru (Blk 64)
2016-05-11,1.3179742,103.8665875,4,Kallang Bahru (Blk 65)
2016-05-11,1.321032,103.868501,2,Kallang Bahru (Blk 66)
2016-05-11,1.3179742,103.8665875,1,Kallang Bahru (Blk 67)
2016-05-11,1.3545579,103.9460553,2,Tampines Central 1 (Blk 503)
2016-05-11,1.3571056,103.9447179,1,Tampines Street 41 (Blk 401)
2016-05-11,1.357338,103.945461,1,Tampines Street 41 (Blk 402)
2016-05-11,1.3574887,103.9449219,4,Tampines Street 41 (Blk 403)
2016-05-11,1.3582054,103.944446,7,Tampines Street 41 (Blk 404)
2016-05-11,1.3581418,103.945919,5,Tampines Street 41 (Blk 406)
2016-05-11,1.3591539,103.9449899,3,Tampines Street 41 (Blk 409)
2016-05-11,1.3587804,103.946259,2,Tampines Street 41 (Blk 410)
2016-05-11,1.3591465,103.946259,7,Tampines Street 41 (Blk 411)
2016-05-11,1.3594393,103.946259,8,Tampines Street 41 (Blk 412)
2016-05-11,1.3594618,103.9455564,2,Tampines Street 41 (Blk 413)
2016-05-11,1.3597322,103.946259,5,Tampines Street 41 (Blk 414)
2016-05-11,1.3593618,103.9469842,1,Tampines Street 41 (Blk 415)
