date,latitude,longitude,numberofcases,comments
2016-07-11,1.3141099,103.9182794,8,Dunbar Walk
2016-07-11,1.3117906,103.9137921,1,Jalan Baiduri
2016-07-11,1.3119023,103.915054,4,Kurau Grove
2016-07-11,1.3118488,103.914504,6,Kurau Place
2016-07-11,1.3120044,103.9155887,4,Kurau Terrace
2016-07-11,1.352083,103.819836,1,Lorong J Telok Kurau (Jersey Lodge)
2016-07-11,1.352083,103.819836,1,Lorong K Telok Kurau (La Vida @ 130)
2016-07-11,1.352083,103.819836,1,Lorong K Telok Kurau (Sunny Parc)
2016-07-11,1.314924,103.914933,2,Lorong J Telok Kurau
2016-07-11,1.3138939,103.9154442,1,Lorong K Telok Kurau
2016-07-11,1.3128119,103.9157912,9,Lorong L Telok Kurau
2016-07-11,1.3107682,103.9115566,3,Lorong M Telok Kurau
2016-07-11,1.352083,103.819836,1,Lorong L Telok Kurau (Blu Coral)
2016-07-11,1.352083,103.819836,1,Lorong L Telok Kurau (Heritage Residences)
2016-07-11,1.352083,103.819836,8,Lorong L Telok Kurau (Pinehurst Condominium)
2016-07-11,1.352083,103.819836,3,Lorong L Telok Kurau (The Cherrywood)
2016-07-11,1.352083,103.819836,2,Lorong L Telok Kurau (The Espira)
2016-07-11,1.352083,103.819836,1,Lorong M Telok Kurau (Gold Leaf Mansions)
2016-07-11,1.352083,103.819836,1,Lorong N Telok Kurau (The Ambrosia)
2016-07-11,1.352083,103.819836,2,Lorong N Telok Kurau (The Lucent)
2016-07-11,1.325402,103.906239,3,Jalan Daud
2016-07-11,1.3216744,103.905415,1,Jalan Eunos
2016-07-11,1.3243938,103.9086285,1,Jalan Hussein
2016-07-11,1.3246286,103.9058244,9,Jalan Ishak
2016-07-11,1.322962,103.9062243,10,Jalan Ismail
2016-07-11,1.3216359,103.9083652,14,Lorong Marican
2016-07-11,1.3205228,103.9091445,2,Lorong Marzuki
2016-07-11,1.3246565,103.9096813,1,Lorong Melayu
2016-07-11,1.352083,103.819836,1,Lorong Salleh (Sunny Lodge)
2016-07-11,1.3237016,103.9068807,2,Lorong Salleh
2016-07-11,1.4507412,103.8175455,1,Admiralty Drive (Blk 357A)
2016-07-11,1.4504073,103.8165404,1,Admiralty Drive (Blk 359)
2016-07-11,1.4507412,103.8175455,1,Admiralty Drive (Blk 360C)
2016-07-11,1.4504073,103.8165404,1,Admiralty Drive (Blk 467)
2016-07-11,1.4504073,103.8165404,5,Admiralty Drive (Blk 467A)
2016-07-11,1.4504073,103.8165404,1,Admiralty Drive (Blk 467B)
2016-07-11,1.4504073,103.8165404,2,Admiralty Drive (Blk 468B)
2016-07-11,1.4507861,103.8176185,3,Admiralty Drive (Blk 468D)
2016-07-11,1.4507412,103.8175455,2,Admiralty Drive (Blk 469)
2016-07-11,1.4507412,103.8175455,7,Admiralty Drive (Blk 469A)
2016-07-11,1.4504073,103.8165404,3,Admiralty Drive (Blk 469B)
2016-07-11,1.453814,103.8156039,1,Admiralty Link (Blk 402)
2016-07-11,1.4533699,103.8160018,3,Admiralty Link (Blk 405)
