date,latitude,longitude,numberofcases,comments
2016-07-17,1.3141099,103.9182794,10,Dunbar Walk
2016-07-17,1.352083,103.819836,1,East Coast Road (Ocean Park)
2016-07-17,1.313106,103.91784,1,Greenfield Drive
2016-07-17,1.3117906,103.9137921,1,Jalan Baiduri
2016-07-17,1.3119023,103.915054,4,Kurau Grove
2016-07-17,1.3118488,103.914504,6,Kurau Place
2016-07-17,1.3120044,103.9155887,4,Kurau Terrace
2016-07-17,1.352083,103.819836,1,Lorong J Telok Kurau (Jersey Lodge)
2016-07-17,1.352083,103.819836,1,Lorong K Telok Kurau (La Vida @ 130)
2016-07-17,1.352083,103.819836,1,Lorong K Telok Kurau (Sunny Parc)
2016-07-17,1.314924,103.914933,3,Lorong J Telok Kurau
2016-07-17,1.3138939,103.9154442,1,Lorong K Telok Kurau
2016-07-17,1.3128119,103.9157912,11,Lorong L Telok Kurau
2016-07-17,1.3107682,103.9115566,5,Lorong M Telok Kurau
2016-07-17,1.352083,103.819836,1,Lorong L Telok Kurau (Blu Coral)
2016-07-17,1.352083,103.819836,1,Lorong L Telok Kurau (Heritage Residences)
2016-07-17,1.352083,103.819836,8,Lorong L Telok Kurau (Pinehurst Condominium)
2016-07-17,1.352083,103.819836,3,Lorong L Telok Kurau (The Cherrywood)
2016-07-17,1.352083,103.819836,2,Lorong L Telok Kurau (The Espira)
2016-07-17,1.352083,103.819836,1,Lorong M Telok Kurau (Gold Leaf Mansions)
2016-07-17,1.352083,103.819836,1,Lorong N Telok Kurau (The Ambrosia)
2016-07-17,1.352083,103.819836,2,Lorong N Telok Kurau (The Lucent)
2016-07-17,1.3150295,103.9179912,1,Roseburn Avenue
2016-07-17,1.325402,103.906239,5,Jalan Daud
2016-07-17,1.3216744,103.905415,1,Jalan Eunos
2016-07-17,1.3243938,103.9086285,1,Jalan Hussein
2016-07-17,1.3246286,103.9058244,10,Jalan Ishak
2016-07-17,1.322962,103.9062243,11,Jalan Ismail
2016-07-17,1.3216359,103.9083652,14,Lorong Marican
2016-07-17,1.3205228,103.9091445,3,Lorong Marzuki
2016-07-17,1.3246565,103.9096813,1,Lorong Melayu
2016-07-17,1.352083,103.819836,1,Lorong Salleh (Sunny Lodge)
2016-07-17,1.3237016,103.9068807,2,Lorong Salleh
2016-07-17,1.4507412,103.8175455,1,Admiralty Drive (Blk 357A)
2016-07-17,1.4504073,103.8165404,1,Admiralty Drive (Blk 359)
2016-07-17,1.4507412,103.8175455,1,Admiralty Drive (Blk 359C)
2016-07-17,1.4507412,103.8175455,1,Admiralty Drive (Blk 360C)
2016-07-17,1.4504073,103.8165404,1,Admiralty Drive (Blk 467)
2016-07-17,1.4504073,103.8165404,5,Admiralty Drive (Blk 467A)
2016-07-17,1.4504073,103.8165404,1,Admiralty Drive (Blk 467B)
2016-07-17,1.4507412,103.8175455,1,Admiralty Drive (Blk 468A)
2016-07-17,1.4504073,103.8165404,2,Admiralty Drive (Blk 468B)
2016-07-17,1.4507861,103.8176185,4,Admiralty Drive (Blk 468D)
2016-07-17,1.4507412,103.8175455,2,Admiralty Drive (Blk 469)
2016-07-17,1.4507412,103.8175455,7,Admiralty Drive (Blk 469A)
2016-07-17,1.4504073,103.8165404,3,Admiralty Drive (Blk 469B)
2016-07-17,1.453814,103.8156039,1,Admiralty Link (Blk 402)
2016-07-17,1.4533699,103.8160018,3,Admiralty Link (Blk 405)
2016-07-17,1.4544789,103.818324,1,Canberra Road (Blk 420)
2016-07-17,1.4544789,103.818324,1,Canberra Road (Blk 423)
2016-07-17,1.449071,103.818779,1,Sembawang Drive (Blk 406)
2016-07-17,1.452532,103.8169815,1,Sembawang Drive (Blk 411)
2016-07-17,1.451642,103.8150676,1,Sembawang Drive (Blk 470)
2016-07-17,1.45189,103.8157049,1,Sembawang Drive (Blk 471)
2016-07-17,1.449071,103.818779,1,Sembawang Drive (Blk 478)
2016-07-17,1.4522363,103.8151565,5,Sembawang Drive (Blk 480)
2016-07-17,1.4527645,103.815155,2,Sembawang Drive (Blk 481)
2016-07-17,1.3521682,103.9315291,2,Tampines Avenue 8 (Blk 878)
2016-07-17,1.3520624,103.9308493,2,Tampines Avenue 8 (Blk 879)
2016-07-17,1.3513453,103.9314158,1,Tampines Avenue 8 (Blk 880)
2016-07-17,1.352011,103.931962,1,Tampines Avenue 8 (Blk 880A)
2016-07-17,1.3491298,103.9310667,1,Tampines Avenue 8 (Blk 891)
2016-07-17,1.348862,103.92954,1,Tampines Avenue 8 (Blk 892A)
2016-07-17,1.3503718,103.9320276,3,Tampines Street 81 (Blk 887)
2016-07-17,1.3508579,103.931033,1,Tampines Street 81 (Blk 888)
2016-07-17,1.3488346,103.9320276,2,Tampines Street 81 (Blk 894)
2016-07-17,1.347971,103.9318569,1,Tampines Street 81 (Blk 894A)
2016-07-17,1.3508704,103.9343843,1,Tampines Street 83 (Blk 837)
2016-07-17,1.3515762,103.9326168,2,Tampines Street 83 (Blk 884)
2016-07-17,1.3510301,103.9321182,2,Tampines Street 83 (Blk 886)
2016-07-17,1.3527154,103.9318463,1,Tampines Street 84 (Blk 875)
2016-07-17,1.353021,103.931271,5,Tampines Street 84 (Blk 876)
2016-07-17,1.3525711,103.9314837,2,Tampines Street 84 (Blk 877)
2016-07-17,1.3521961,103.9330246,1,Tampines Street 84 (Blk 881)
2016-07-17,1.3519738,103.9334779,2,Tampines Street 84 (Blk 882)
2016-07-17,1.351868,103.932798,4,Tampines Street 84 (Blk 883)
2016-07-17,1.3897891,103.8690445,1,Fernvale Lane (Blk 403)
2016-07-17,1.3893732,103.8711557,1,Fernvale Lane (Blk 403A)
2016-07-17,1.3893732,103.8711557,5,Fernvale Lane (Blk 403B)
2016-07-17,1.3893732,103.8711557,2,Fernvale Lane (Blk 403D)
2016-07-17,1.3893732,103.8711557,3,Fernvale Lane (Blk 405A)
2016-07-17,1.3893732,103.8711557,4,Fernvale Lane (Blk 405B)
2016-07-17,1.3893732,103.8711557,3,Fernvale Lane (Blk 405C)
2016-07-17,1.352083,103.819836,2,Fernvale Lane (The Topiary)
2016-07-17,1.3879457,103.8742732,2,Fernvale Road (Blk 406A)
2016-07-17,1.3887022,103.8742486,1,Fernvale Road (Blk 406B)
2016-07-17,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 889A)
2016-07-17,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 889C)
2016-07-17,1.4374897,103.7923736,2,Woodlands Drive 50 (Blk 890A)
2016-07-17,1.4374897,103.7923736,7,Woodlands Drive 50 (Blk 891A)
2016-07-17,1.4374897,103.7923736,3,Woodlands Drive 50 (Blk 891B)
2016-07-17,1.4374897,103.7923736,5,Woodlands Drive 50 (Blk 892A)
2016-07-17,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 892B)
2016-07-17,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 893A)
2016-07-17,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 896B)
2016-07-17,1.3859426,103.8728915,1,Jalan Chermai
2016-07-17,1.3830939,103.8696417,1,Jalan Jitong
2016-07-17,1.3847832,103.8717117,2,Jalan Kenarah
2016-07-17,1.3842386,103.8738575,2,Jalan Keruing
2016-07-17,1.3847563,103.874417,1,Jalan Ketumbit
2016-07-17,1.3852338,103.8723126,1,Jalan Lakum
2016-07-17,1.384743,103.8711503,2,Jalan Lekub
2016-07-17,1.38541,103.870633,1,Jalan Redop
2016-07-17,1.3852781,103.8715138,2,Jalan Rengas
2016-07-17,1.3829461,103.8742393,2,Jalan Sindor
2016-07-17,1.3839438,103.8733497,2,Kelulut Hill
2016-07-17,1.3864438,103.8717651,1,Seletar Court
2016-07-17,1.352083,103.819836,3,Seletar Road (Seletar Park Residence)
2016-07-17,1.352083,103.819836,9,Belgravia Drive
2016-07-17,1.3795217,103.8668934,2,Stratton Walk
2016-07-17,1.3801641,103.8669051,2,Stratton Place
2016-07-17,1.3808994,103.8662928,3,Stratton Road
2016-07-17,1.3216818,103.903131,1,Eunos Crescent (Blk 9)
2016-07-17,1.322285,103.904113,1,Eunos Crescent (Blk 12)
2016-07-17,1.3221442,103.9021157,4,Eunos Crescent (Blk 13)
2016-07-17,1.3214663,103.902166,1,Eunos Crescent (Blk 14)
2016-07-17,1.3221442,103.9021157,1,Eunos Crescent (Blk 18)
2016-07-17,1.363207,103.964798,7,Loyang Rise
2016-07-17,1.3645518,103.9669871,1,Loyang View
2016-07-17,1.3096,103.8784776,3,Guillemard Road
2016-07-17,1.3115722,103.882711,1,Jalan Molek
2016-07-17,1.352083,103.819836,1,Lorong 22 Geylang (Evergreen Residences)
2016-07-17,1.352083,103.819836,2,Lorong 22 Geylang (Grandview Suites)
2016-07-17,1.3118771,103.8572139,1,Flanders Square
2016-07-17,1.3086167,103.857297,1,Jalan Besar
2016-07-17,1.352083,103.819836,1,Marne Road (Studios @ Marne)
2016-07-17,1.3121536,103.8581934,2,Petain Road
2016-07-17,1.312968,103.8584371,1,Sturdee Road
2016-07-17,1.3445787,103.8837298,1,Jalan Korban
2016-07-17,1.3458298,103.8837427,4,Jalan Usaha
2016-07-17,1.3440044,103.8834729,1,Thrift Drive
2016-07-17,1.3161358,103.9125192,1,Joo Chiat Avenue
2016-07-17,1.3134583,103.9015915,3,Joo Chiat Place
2016-07-17,1.3152094,103.9132721,1,Joo Chiat Walk
2016-07-17,1.314924,103.914933,1,Lorong J Telok Kurau
2016-07-17,1.3682897,103.8535289,1,Ang Mo Kio Avenue 10 (Blk 432)
2016-07-17,1.3673639,103.8539335,1,Ang Mo Kio Avenue 10 (Blk 436)
2016-07-17,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 438)
2016-07-17,1.3670081,103.8566389,1,Ang Mo Kio Avenue 10 (Blk 442)
2016-07-17,1.3670101,103.855623,1,Ang Mo Kio Avenue 10 (Blk 445)
2016-07-17,1.3262586,103.8480763,2,Balestier Road
2016-07-17,1.32501,103.85217,1,Balestier Road (Ritz Mansions)
2016-07-17,1.3239571,103.8533912,1,Kim Keat Close
2016-07-17,1.3236279,103.8541098,1,Kim Keat Lane
2016-07-17,1.3568838,103.8701338,1,Serangoon Avenue 4 (Blk 225)
2016-07-17,1.3565294,103.8688692,4,Summer Place
2016-07-17,1.3228287,103.9561278,3,Eastwood Green
2016-07-17,1.352083,103.819836,1,Eastwood Road (Eastwood Centre)
2016-07-17,1.352083,103.819836,2,Lorong 40 Geylang (The Sunny Spring)
2016-07-17,1.3130349,103.8905867,2,Lorong 40 Geylang (The Waterina)
2016-07-17,1.352083,103.819836,1,Angklong Lane (Faber Garden Condominium)
2016-07-17,1.3643965,103.8323741,2,Sin Ming Walk (The Gardens at Bishan)
2016-07-17,1.3186499,103.9441472,1,Bedok South Avenue 3 (Blk 66)
2016-07-17,1.3175232,103.9408108,2,Lucky Heights
2016-07-17,1.310349,103.88335,1,Cassia Crescent (Blk 28)
2016-07-17,1.310349,103.88335,1,Cassia Crescent (Blk 36)
2016-07-17,1.3084228,103.8849685,1,Jalan Tiga (Blk 49)
2016-07-17,1.401089,103.750388,2,Choa Chu Kang Crescent (Blk 661)
2016-07-17,1.401549,103.7514379,1,Choa Chu Kang Crescent (Blk 691B)
2016-07-17,1.352083,103.819836,3,East Coast Terrace (Axis @ Siglap)
2016-07-17,1.3555943,103.8802204,2,Surin Road
2016-07-17,1.352083,103.819836,1,Upper Serangoon Road (Choon Kim House)
2016-07-17,1.304866,103.8861929,3,Wimborne Road
2016-07-17,1.4179689,103.8404889,1,Yishun Avenue 4 (Blk 658)
2016-07-17,1.4184718,103.8406211,1,Yishun Avenue 4 (Blk 659)
2016-07-17,1.4184718,103.8406211,1,Yishun Avenue 4 (Blk 663A)
2016-07-17,1.352083,103.819836,2,Amber Road (The Sea View)
2016-07-17,1.390367,103.886062,1,Anchorvale Road (Blk 307D)
2016-07-17,1.38993,103.886585,1,Anchorvale Road (Blk 308B)
2016-07-17,1.3948538,103.8991069,1,Compassvale Street (Blk 298B)
2016-07-17,1.3948538,103.8991069,1,Compassvale Street (Blk 299B)
2016-07-17,1.3096152,103.8541899,1,Desker Road
2016-07-17,1.3085482,103.855095,1,Rowell Road (Blk 640)
2016-07-17,1.344514,103.8725875,1,Eden Grove (8 Eden Grove)
2016-07-17,1.3450182,103.8727889,1,Jalan Labu Manis
2016-07-17,1.3553794,103.8677444,1,Farrer Road (Spanish Village)
2016-07-17,1.352083,103.819836,1,Farrer Road (The Levelz)
2016-07-17,1.3755348,103.7661874,1,Gangsa Road (Blk 146)
2016-07-17,1.375366,103.764906,1,Gangsa Road (Blk 155)
2016-07-17,1.3086167,103.857297,2,Jalan Besar
2016-07-17,1.3135932,103.8862916,1,Lorong 30 Geylang
2016-07-17,1.3129779,103.8870819,1,Lorong 32 Geylang (Bluwel Apartments)
2016-07-17,1.352083,103.819836,2,Lorong Sarina (Casa Sarina)
2016-07-17,1.365865,103.9543875,1,Pasir Ris Street 11 (Blk 112)
2016-07-17,1.368097,103.9577329,1,Pasir Ris Street 12 (Blk 106)
2016-07-17,1.352083,103.819836,1,Rosewood Drive (Rosewood)
2016-07-17,1.432547,103.787319,1,Woodlands Avenue 1 (Blk 370)
2016-07-17,1.352083,103.819836,2,Tampines Avenue 1 (Waterview)
2016-07-17,1.4258813,103.8321691,1,Yishun Ring Road (Blk 142)
2016-07-17,1.4325125,103.8320907,1,Yishun Street 11 (Blk 147)
2016-07-17,1.4346666,103.8371297,1,Yishun Street 21 (Blk 232)
2016-07-17,1.4351868,103.8391565,1,Yishun Street 22 (Blk 259)
