date,latitude,longitude,numberofcases,comments
2016-05-03,1.31433,103.9200577,17,Bowmont Gardens
2016-05-03,1.3125262,103.9220962,1,Burnfoot Terrace
2016-05-03,1.3162154,103.9206249,2,Carlton Avenue
2016-05-03,1.3162271,103.9213051,2,Cheviot Hill
2016-05-03,1.3164158,103.9212303,1,Dryburgh Avenue
2016-05-03,1.3141099,103.9182794,7,Dunbar Walk
2016-05-03,1.3130306,103.9217973,4,Ettrick Terrace
2016-05-03,1.3151185,103.9193434,9,Frankel Avenue
2016-05-03,1.313106,103.91784,1,Greenfield Drive
2016-05-03,1.314281,103.920697,18,Jedburgh Gardens
2016-05-03,1.3185882,103.9191248,1,La Salle Street
2016-05-03,1.3150295,103.9179912,1,Roseburn Avenue
2016-05-03,1.3180259,103.9206618,3,Siglap Bank
2016-05-03,1.3160206,103.9194403,3,Siglap Drive
2016-05-03,1.3180708,103.9162044,1,Siglap Plain
2016-05-03,1.317491,103.919961,4,Siglap Rise
2016-05-03,1.317491,103.919961,2,Siglap Walk
2016-05-03,1.314051,103.92018,6,Wilton Gardens
2016-05-03,1.3152788,103.9218985,1,Yarrow Gardens
2016-05-03,1.3243703,103.867917,1,Geylang Bahru (Blk 53)
2016-05-03,1.322958,103.869896,1,Geylang Bahru (Blk 56)
2016-05-03,1.322958,103.869896,5,Geylang Bahru (Blk 57)
2016-05-03,1.3232575,103.8680238,1,Geylang Bahru (Blk 58)
2016-05-03,1.3229578,103.8698962,1,Geylang Bahru (Blk 59A)
2016-05-03,1.3222207,103.8682738,10,Geylang Bahru (Blk 59B)
2016-05-03,1.322958,103.869896,4,Geylang Bahru (Blk 59C)
2016-05-03,1.3229581,103.8698959,2,Geylang Bahru (Blk 60)
2016-05-03,1.3229577,103.8698961,10,Geylang Bahru (Blk 62)
2016-05-03,1.322958,103.869896,7,Geylang Bahru (Blk 68)
2016-05-03,1.3219939,103.870953,1,Geylang Bahru (Blk 72)
2016-05-03,1.322632,103.870598,5,Geylang Bahru (Blk 73)
2016-05-03,1.322709,103.870818,3,Geylang Bahru (Blk 95)
2016-05-03,1.323741,103.87015,3,Geylang Bahru (Blk 97)
2016-05-03,1.321032,103.868501,7,Kallang Bahru (Blk 63)
2016-05-03,1.321032,103.868501,12,Kallang Bahru (Blk 64)
2016-05-03,1.3179742,103.8665875,4,Kallang Bahru (Blk 65)
2016-05-03,1.321032,103.868501,2,Kallang Bahru (Blk 66)
2016-05-03,1.3179742,103.8665875,1,Kallang Bahru (Blk 67)
2016-05-03,1.3545579,103.9460553,2,Tampines Central 1 (Blk 503)
2016-05-03,1.3571056,103.9447179,1,Tampines Street 41 (Blk 401)
2016-05-03,1.357338,103.945461,1,Tampines Street 41 (Blk 402)
2016-05-03,1.3574887,103.9449219,3,Tampines Street 41 (Blk 403)
2016-05-03,1.3582054,103.944446,6,Tampines Street 41 (Blk 404)
2016-05-03,1.3581418,103.945919,5,Tampines Street 41 (Blk 406)
2016-05-03,1.3591539,103.9449899,3,Tampines Street 41 (Blk 409)
2016-05-03,1.3587804,103.946259,2,Tampines Street 41 (Blk 410)
2016-05-03,1.3591465,103.946259,7,Tampines Street 41 (Blk 411)
2016-05-03,1.3594393,103.946259,8,Tampines Street 41 (Blk 412)
2016-05-03,1.3594618,103.9455564,2,Tampines Street 41 (Blk 413)
2016-05-03,1.3597322,103.946259,5,Tampines Street 41 (Blk 414)
2016-05-03,1.3593618,103.9469842,1,Tampines Street 41 (Blk 415)
2016-05-03,1.3583149,103.9475961,1,Tampines Street 41 (Blk 418)
2016-05-03,1.3582652,103.9467122,3,Tampines Street 41 (Blk 419)
2016-05-03,1.3586475,103.9497416,10,Tampines Street 41 (Blk 420)
2016-05-03,1.3575283,103.9475281,2,Tampines Street 41 (Blk 421)
2016-05-03,1.3571596,103.9479813,1,Tampines Street 41 (Blk 423)
2016-05-03,1.3574329,103.9481853,1,Tampines Street 41 (Blk 424)
2016-05-03,1.3585587,103.947564,1,Tampines Street 41 (Blk 425)
2016-05-03,1.3595756,103.9479813,1,Tampines Street 41 (Blk 426)
2016-05-03,1.3590572,103.9489785,1,Tampines Street 41 (Blk 428)
2016-05-03,1.426455,103.827678,1,Yishun Street 71 (Blk 716)
2016-05-03,1.426159,103.828705,2,Yishun Street 71 (Blk 721)
2016-05-03,1.426015,103.82975,1,Yishun Street 71 (Blk 723)
2016-05-03,1.4262746,103.830956,4,Yishun Street 71 (Blk 727)
2016-05-03,1.4259116,103.8316516,2,Yishun Street 71 (Blk 729)
2016-05-03,1.4271747,103.8315206,2,Yishun Street 71 (Blk 730)
2016-05-03,1.4280372,103.8340254,1,Yishun Street 72 (Blk 750)
2016-05-03,1.427632,103.8340275,1,Yishun Street 72 (Blk 751)
2016-05-03,1.4272643,103.8338731,1,Yishun Street 72 (Blk 752)
2016-05-03,1.427065,103.832583,14,Yishun Street 72 (Blk 755)
2016-05-03,1.4266468,103.8331547,8,Yishun Street 72 (Blk 756)
2016-05-03,1.4266122,103.8340556,2,Yishun Street 72 (Blk 757)
2016-05-03,1.426276,103.833059,8,Yishun Street 72 (Blk 759)
2016-05-03,1.3117342,103.8756637,2,Geylang Road
2016-05-03,1.3096,103.8784776,1,Guillemard Road
2016-05-03,1.352083,103.819836,2,Guillemard Road (Guillemard View)
2016-05-03,1.3115722,103.882711,1,Jalan Molek
2016-05-03,1.3121943,103.8824062,5,Jalan Suka
2016-05-03,1.3122157,103.8833463,4,Lorong 24 Geylang
2016-05-03,1.3109173,103.8840484,1,Lorong 24A Geylang
2016-05-03,1.313615,103.884772,2,Lorong 26 Geylang
2016-05-03,1.352083,103.819836,1,Lorong 26 Geylang (28 Imperial Residences)
2016-05-03,1.31215,103.8846,1,Lorong 26 Geylang (Guilin Court)
2016-05-03,1.352083,103.819836,2,Lorong 30 Geylang (Guillemard Edge)
2016-05-03,1.352083,103.819836,2,Lorong 32 Geylang (Sunflower Residence)
2016-05-03,1.3201284,103.8649128,1,Bendemeer Road
2016-05-03,1.3158156,103.8637881,2,Boon Keng Road (Blk 6)
2016-05-03,1.3170556,103.8619902,3,Boon Keng Road (Blk 7)
2016-05-03,1.3170556,103.8619902,7,Boon Keng Road (Blk 8)
2016-05-03,1.3170556,103.8619902,4,Boon Keng Road (Blk 9)
2016-05-03,1.3145069,103.8634672,6,Jalan Lembah Kallang
2016-05-03,1.3117342,103.8756637,2,Geylang Road
2016-05-03,1.352083,103.819836,1,Geylang Road (Le Regal)
2016-05-03,1.3094907,103.8761659,2,Lorong 4 Geylang
2016-05-03,1.310715,103.8766677,1,Lorong 6 Geylang
2016-05-03,1.3120539,103.8775528,1,Lorong 10 Geylang
2016-05-03,1.3129031,103.8770757,1,Lorong 11 Geylang
2016-05-03,1.3129478,103.8777403,1,Lorong 13 Geylang
2016-05-03,1.3138252,103.8781194,1,Lorong 15 Geylang
2016-05-03,1.313372,103.8787173,1,Lorong 17 Geylang
2016-05-03,1.3106104,103.8813122,1,Lorong 20 Geylang
2016-05-03,1.352083,103.819836,1,Lorong 6 Geylang (Torie Ville)
2016-05-03,1.3120335,103.8782086,1,Lorong 12 Geylang (Paddy Green)
2016-05-03,1.3117517,103.8784957,1,Lorong 12 Geylang (Summer View)
2016-05-03,1.3113237,103.8793207,1,Lorong 14 Geylang (Wing Fong Court)
2016-05-03,1.3135125,103.8794512,2,Lorong 19 Geylang (Bougainvilla Apartments)
2016-05-03,1.352083,103.819836,1,Lorong 20 Geylang (Sunflower Regency)
2016-05-03,1.3171524,103.8937252,1,Sims Avenue
2016-05-03,1.3712377,103.8868392,1,Hougang Avenue 4 (Blk 602)
2016-05-03,1.371573,103.8862333,1,Hougang Avenue 4 (Blk 603)
2016-05-03,1.3707835,103.8856775,1,Hougang Avenue 4 (Blk 606)
2016-05-03,1.3698395,103.8839963,1,Hougang Avenue 8 (Blk 619)
2016-05-03,1.3726153,103.8846532,3,Hougang Avenue 8 (Blk 673)
2016-05-03,1.374211,103.886858,1,Hougang Avenue 8 (Blk 674)
2016-05-03,1.374211,103.886858,1,Hougang Avenue 8 (Blk 675)
2016-05-03,1.374211,103.886858,2,Hougang Avenue 8 (Blk 676)
2016-05-03,1.3712602,103.8841119,1,Hougang Avenue 8 (Blk 677)
2016-05-03,1.3738647,103.8868624,2,Hougang Avenue 8 (Blk 678)
2016-05-03,1.3747705,103.8883218,1,Hougang Avenue 8 (Blk 679)
2016-05-03,1.3720611,103.8852321,2,Hougang Avenue 8 (Blk 680)
2016-05-03,1.3741509,103.882519,2,Hougang Avenue 4 (Blk 661)
2016-05-03,1.3721505,103.8813907,1,Hougang Avenue 8 (Blk 650)
2016-05-03,1.375114,103.880996,1,Hougang Avenue 9 (Blk 951)
2016-05-03,1.374669,103.87993,2,Hougang Street 92 (Blk 936)
2016-05-03,1.3732959,103.8806103,3,Hougang Street 92 (Blk 942)
2016-05-03,1.373899,103.880804,4,Hougang Street 92 (Blk 943)
2016-05-03,1.374565,103.881112,1,Hougang Street 92 (Blk 946)
2016-05-03,1.352083,103.819836,2,Hougang Street 92 (Regent Ville)
2016-05-03,1.33647,103.850664,4,Lorong 4 Toa Payoh (Blk 60)
2016-05-03,1.3359495,103.8493354,2,Lorong 4 Toa Payoh (Blk 62)
2016-05-03,1.3358588,103.8504797,1,Lorong 4 Toa Payoh (Blk 62B)
2016-05-03,1.3359495,103.8493354,1,Lorong 4 Toa Payoh (Blk 66)
2016-05-03,1.335313,103.848535,1,Lorong 4 Toa Payoh (Blk 80)
2016-05-03,1.3358001,103.8496954,1,Lorong 4 Toa Payoh (Blk 81B)
2016-05-03,1.3363302,103.8492944,2,Lorong 4 Toa Payoh (Blk 85A)
2016-05-03,1.336425,103.85348,1,Lorong 5 Toa Payoh (Blk 46)
2016-05-03,1.3341115,103.853502,1,Lorong 5 Toa Payoh (Blk 61)
2016-05-03,1.337804,103.852442,1,Lorong 6 Toa Payoh (Blk 51)
2016-05-03,1.2999644,103.859733,13,Beach Road
2016-05-03,1.2945798,103.8549902,1,Beach Road (Blk 1)
2016-05-03,1.372733,103.8331724,8,Ang Mo Kio Avenue 2
2016-05-03,1.367403,103.873946,2,Serangoon North Avenue 1 (Blk 142)
2016-05-03,1.3674059,103.8728971,1,Serangoon North Avenue 1 (Blk 143)
2016-05-03,1.352083,103.819836,4,Serangoon North Avenue 1 (Serangoon Ville)
2016-05-03,1.3687946,103.8753296,1,Serangoon North Avenue 2 (Blk 139)
2016-05-03,1.3637502,103.8608487,3,Berwick Drive
2016-05-03,1.3636545,103.8634505,2,Medway Drive
2016-05-03,1.3637132,103.8656364,2,Serangoon Garden Way
2016-05-03,1.3794963,103.8886461,2,Hougang Street 51 (Blk 547)
2016-05-03,1.3794963,103.8886461,4,Hougang Street 51 (Blk 548)
2016-05-03,1.3794963,103.8886461,1,Hougang Street 51 (Blk 557)
2016-05-03,1.352083,103.819836,1,Elliot Road (Elliot At The East Coast)
2016-05-03,1.312104,103.931368,1,Elliot Walk
2016-05-03,1.3139411,103.9320619,4,Nallur Road
2016-05-03,1.375776,103.88545,1,Hougang Street 61 (Blk 686)
2016-05-03,1.37653,103.885773,1,Hougang Street 61 (Blk 689)
2016-05-03,1.376901,103.885665,1,Hougang Street 61 (Blk 690)
2016-05-03,1.3767785,103.8874395,1,Hougang Street 61 (Blk 693)
