date,latitude,longitude,numberofcases,comments
2016-05-21,1.3117342,103.8756637,2,Geylang Road
2016-05-21,1.3096,103.8784776,3,Guillemard Road
2016-05-21,1.352083,103.819836,4,Guillemard Road (Guillemard View)
2016-05-21,1.3115722,103.882711,1,Jalan Molek
2016-05-21,1.3121943,103.8824062,6,Jalan Suka
2016-05-21,1.3122157,103.8833463,5,Lorong 24 Geylang
2016-05-21,1.3109173,103.8840484,2,Lorong 24A Geylang
2016-05-21,1.313615,103.884772,2,Lorong 26 Geylang
2016-05-21,1.3135932,103.8862916,1,Lorong 30 Geylang
2016-05-21,1.352083,103.819836,1,Lorong 24 Geylang (Edenz Loft)
2016-05-21,1.352083,103.819836,1,Lorong 26 Geylang (28 Imperial Residences)
2016-05-21,1.352083,103.819836,2,Lorong 26 Geylang (Casa Aerata)
2016-05-21,1.31215,103.8846,1,Lorong 26 Geylang (Guilin Court)
2016-05-21,1.352083,103.819836,1,Lorong 27 Geylang (Excellence Mansions)
2016-05-21,1.352083,103.819836,1,Lorong 27A Geylang (Balmy Court)
2016-05-21,1.352083,103.819836,1,Lorong 30 Geylang (Cosy 23)
2016-05-21,1.352083,103.819836,5,Lorong 30 Geylang (Guillemard Edge)
2016-05-21,1.312513,103.886321,2,Lorong 30 Geylang (Suites 28)
2016-05-21,1.352083,103.819836,1,Lorong 30 Geylang (The Midas)
2016-05-21,1.311914,103.886988,3,Lorong 32 Geylang
2016-05-21,1.352083,103.819836,1,Lorong 32 Geylang (Casa Emerald)
2016-05-21,1.352083,103.819836,1,Lorong 32 Geylang (Leshan Gardens)
2016-05-21,1.352083,103.819836,1,Lorong 32 Geylang (NESS)
2016-05-21,1.311914,103.886988,2,Lorong 32 Geylang
2016-05-21,1.352083,103.819836,3,Lorong 32 Geylang (Sunflower Residence)
2016-05-21,1.3403133,103.861398,1,Lorong 34 Geylang (Central Meadows)
2016-05-21,1.352083,103.819836,1,Lorong 34 Geylang (Geylang Heritage)
2016-05-21,1.4514857,103.8205527,1,Canberra Road (Blk 303)
2016-05-21,1.4447097,103.8167888,13,Sembawang Crescent
2016-05-21,1.447329,103.8176644,1,Sembawang Close (Blk 320)
2016-05-21,1.44678,103.816381,1,Sembawang Close (Blk 339A)
2016-05-21,1.4447498,103.8173961,1,Sembawang Crescent (Blk 325)
2016-05-21,1.4447097,103.8167888,2,Sembawang Crescent (Blk 327)
2016-05-21,1.4447097,103.8167888,2,Sembawang Crescent (Blk 328)
2016-05-21,1.443817,103.8211843,2,Sembawang Drive (Blk 314)
2016-05-21,1.310998,103.8998673,4,Carpmael Road
2016-05-21,1.3104174,103.90176,3,Joo Chiat Road
2016-05-21,1.3111315,103.9003912,4,Onan Road
2016-05-21,1.3108803,103.9024943,5,Tembeling Road
2016-05-21,1.352083,103.819836,1,Elliot Road (Elliot At The East Coast)
2016-05-21,1.312104,103.931368,4,Elliot Walk
2016-05-21,1.3139411,103.9320619,7,Nallur Road
2016-05-21,1.352083,103.819836,2,Upper East Coast Road (Eastern Lagoon)
2016-05-21,1.4504073,103.8165404,1,Admiralty Drive (Blk 467B)
2016-05-21,1.4507412,103.8175455,2,Admiralty Drive (Blk 469)
2016-05-21,1.4507412,103.8175455,6,Admiralty Drive (Blk 469A)
2016-05-21,1.4504073,103.8165404,2,Admiralty Drive (Blk 469B)
2016-05-21,1.3339611,103.8937841,10,Ubi Avenue 4
2016-05-21,1.4512804,103.8098719,9,Woodlands Link
2016-05-21,1.4536496,103.8108382,1,Woodlands Terrace
2016-05-21,1.3608373,103.886586,1,Tampines Avenue 9 (Blk 902)
2016-05-21,1.3517954,103.9358119,1,Tampines Street 82 (Blk 842)
2016-05-21,1.3517954,103.9358119,1,Tampines Street 82 (Blk 842G)
2016-05-21,1.3519531,103.9370129,2,Tampines Street 82 (Blk 842H)
2016-05-21,1.3534941,103.9363784,1,Tampines Street 82 (Blk 856B)
2016-05-21,1.3529026,103.9373755,1,Tampines Street 82 (Blk 856C)
2016-05-21,1.3522353,103.9388258,2,Tampines Street 82 (Blk 856D)
2016-05-21,1.3537745,103.9582003,1,Tampines Street 32 (Blk 325)
2016-05-21,1.3537745,103.9582003,1,Tampines Street 32 (Blk 327)
2016-05-21,1.3537745,103.9582003,2,Tampines Street 32 (Blk 328)
2016-05-21,1.3537745,103.9582003,3,Tampines Street 32 (Blk 329)
2016-05-21,1.3517641,103.9567748,1,Tampines Street 33 (Blk 317)
2016-05-21,1.351281,103.958909,1,Tampines Street 33 (Blk 339)
2016-05-21,1.2986648,103.8928225,2,Jalan Nuri
2016-05-21,1.352083,103.819836,1,Meyer Road (Nanak Mansions)
2016-05-21,1.2992741,103.8932002,5,Walton Road
2016-05-21,1.374423,103.88261,1,Hougang Avenue 4 (Blk 662)
2016-05-21,1.37381,103.884029,1,Hougang Avenue 4 (Blk 667)
2016-05-21,1.3758368,103.87763,1,Hougang Avenue 9 (Blk 918)
2016-05-21,1.374669,103.87993,1,Hougang Street 92 (Blk 936)
2016-05-21,1.3733302,103.879296,1,Hougang Street 92 (Blk 941)
2016-05-21,1.374252,103.881049,1,Hougang Street 92 (Blk 945)
2016-05-21,1.3334084,103.9094653,1,Jalan Damai (Blk 666)
2016-05-21,1.3328707,103.9082817,1,Jalan Damai (Blk 670)
2016-05-21,1.3330212,103.9075567,1,Jalan Tenaga (Blk 653)
2016-05-21,1.3339638,103.9072395,1,Jalan Tenaga (Blk 657)
2016-05-21,1.3336931,103.9064031,2,Jalan Tenaga (Blk 658)
2016-05-21,1.3508704,103.9343843,1,Tampines Street 83 (Blk 837)
2016-05-21,1.3510301,103.9321182,1,Tampines Street 83 (Blk 886)
2016-05-21,1.351868,103.932798,4,Tampines Street 84 (Blk 883)
2016-05-21,1.3582015,103.8654275,1,Carisbrooke Grove
2016-05-21,1.3579776,103.867394,3,Colchester Grove
2016-05-21,1.3595584,103.8670308,1,Coniston Grove
2016-05-21,1.3247267,103.8865333,2,Circuit Road (Blk 57)
2016-05-21,1.3238779,103.885573,2,Circuit Road (Blk 67)
2016-05-21,1.3246458,103.8878925,1,Circuit Road (Blk 72)
2016-05-21,1.3099504,103.923592,2,East Coast Avenue
2016-05-21,1.31094,103.922679,1,East Coast Terrace
2016-05-21,1.3096644,103.9246051,2,Fernwood Terrace
2016-05-21,1.3134583,103.9015915,1,Joo Chiat Place
2016-05-21,1.352083,103.819836,1,Koon Seng Road (Bendigo Gardens)
2016-05-21,1.3115611,103.9043161,1,Koon Seng Road (Koon Seng Court)
2016-05-21,1.3131273,103.9054037,2,Rambutan Road
2016-05-21,1.33647,103.850664,2,Lorong 4 Toa Payoh (Blk 60
2016-05-21,1.3358679,103.8504931,1,Lorong 4 Toa Payoh (Blk 80B)
2016-05-21,1.337782,103.850717,1,Lorong 5 Toa Payoh (Blk 53)
2016-05-21,1.33436,103.848924,1,Toa Payoh Central (Blk 79C)
2016-05-21,1.3448311,103.8667894,1,Daisy Avenue
2016-05-21,1.3451431,103.8643521,3,Mackerrrow Road
2016-05-21,1.3232575,103.8680238,1,Geylang Bahru (Blk 58)
2016-05-21,1.322958,103.869896,1,Geylang Bahru (Blk 59C)
2016-05-21,1.322958,103.869896,1,Geylang Bahru (Blk 68)
2016-05-21,1.3219939,103.870953,1,Geylang Bahru (Blk 72)
2016-05-21,1.322545,103.848121,2,Akyab Road (Zedge)
2016-05-21,1.3232352,103.8482713,1,Bassein Road (Bassein Court)
2016-05-21,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 130)
2016-05-21,1.3338199,103.9150453,1,Bedok Reservoir Road (Blk 134)
2016-05-21,1.3340727,103.91369,1,Bedok Reservoir Road (Blk 137)
2016-05-21,1.399602,103.744505,1,Choa Chu Kang Street 62 (Blk 616)
2016-05-21,1.398315,103.745837,1,Choa Chu Kang Street 62 (Blk 626)
2016-05-21,1.397925,103.7460685,1,Choa Chu Kang Street 62 (Blk 627)
2016-05-21,1.3083231,103.9087324,3,East Coast Road
2016-05-21,1.3774909,103.9414184,3,Elias Road (Blk 601)
2016-05-21,1.3121874,103.9213067,3,Lothian Terrace
2016-05-21,1.3642678,103.9730234,2,Toh Drive
2016-05-21,1.3636654,103.9726317,1,Toh Heights
2016-05-21,1.440845,103.8031866,3,Woodlands Drive 62 (Blk 683D)
2016-05-21,1.3258824,103.9223447,1,Chai Chee Road (Blk 21)
2016-05-21,1.3294493,103.922532,1,Chai Chee Road (Blk 62)
2016-05-21,1.352083,103.819836,2,Choa Chu Kang Street 64 (The Quintet)
2016-05-21,1.3141099,103.9182794,1,Dunbar Walk
2016-05-21,1.3151185,103.9193434,1,Frankel Avenue
2016-05-21,1.318433,103.8868052,1,Geylang East Avenue 1 (Blk 124)
2016-05-21,1.3162132,103.8858256,1,Geylang East Avenue 1 (Blk 130)
2016-05-21,1.352083,103.819836,1,Hacienda Grove (The Hacienda)
2016-05-21,1.3145096,103.9278121,1,Jalan Ulu Siglap
2016-05-21,1.3511339,103.8892517,1,Hougang Avenue 1 (Blk 171)
2016-05-21,1.3527209,103.8829422,1,Lorong Ah Soo (Blk 133)
2016-05-21,1.3718171,103.8864083,1,Hougang Avenue 4 (Blk 440)
2016-05-21,1.3718171,103.8864083,1,Hougang Avenue 4 (Blk 446)
2016-05-21,1.3086167,103.857297,1,Jalan Besar
2016-05-21,1.3108897,103.8596612,1,Tyrwhitt Road
2016-05-21,1.352083,103.819836,2,Jalan Hajjah (Laguna Green)
2016-05-21,1.3550961,103.8345831,1,Jalan Keli
2016-05-21,1.355428,103.835925,1,Jalan Terubok
2016-05-21,1.352083,103.819836,2,"Joo Chiat Lane (D'Castilia, Legenda At Joo Chiat)"
2016-05-21,1.3426231,103.7376899,2,Jurong East Street 24 (Blk 261)
2016-05-21,1.3324657,103.8579965,1,Kim Keat Avenue (Blk 258)
2016-05-21,1.3322257,103.8563002,1,Toa Payoh East (Blk 27)
2016-05-21,1.3247317,103.9110171,2,Lengkong Tiga (Blk 109)
2016-05-21,1.407043,103.7586567,2,Mandai Estate
2016-05-21,1.3041104,103.9153751,1,Marine Terrace (Blk 13)
2016-05-21,1.303337,103.914032,1,Marine Terrace (Blk 18)
2016-05-21,1.4466991,103.7738529,1,Marsiling Crescent (Blk 212)
2016-05-21,1.4386774,103.7762688,1,Marsiling Drive (Blk 213)
2016-05-21,1.3719264,103.9587746,1,Pasir Ris Drive 4 (Blk 456)
2016-05-21,1.3715891,103.9594396,1,Pasir Ris Drive 4 (Blk 458)
2016-05-21,1.38349,103.90081,1,Rivervale Walk (Blk 112)
2016-05-21,1.38349,103.90081,1,Rivervale Walk (Blk 114)
2016-05-21,1.449071,103.818779,1,Sembawang Drive (Blk 472)
2016-05-21,1.449071,103.818779,1,Sembawang Drive (Blk 478)
2016-05-21,1.2751802,103.837186,1,Spottiswoode Park Road (Blk 109)
2016-05-21,1.275514,103.837432,1,Spottiswoode Park Road (Spottiswoode Residences)
2016-05-21,1.3220731,103.8615753,1,Saint George's Lane
2016-05-21,1.3234236,103.8616403,1,Saint George's Road (Blk 1)
2016-05-21,1.3777812,103.8315084,1,Thomson Terrace
2016-05-21,1.3765497,103.8326817,1,Thomson Walk
2016-05-21,1.4164358,103.8454428,1,Yishun Avenue 1 (Blk 431B)
2016-05-21,1.4164358,103.8454428,1,Yishun Avenue 1 (Blk 432A)
2016-05-21,1.4332712,103.8425676,1,Yishun Avenue 9 (Blk 316A)
2016-05-21,1.4336774,103.8406294,1,Yishun Ring Road (Blk 243)
