date,latitude,longitude,numberofcases,comments
2016-06-16,1.3117342,103.8756637,2,Geylang Road
2016-06-16,1.3096,103.8784776,8,Guillemard Road
2016-06-16,1.352083,103.819836,4,Guillemard Road (Guillemard View)
2016-06-16,1.3115722,103.882711,1,Jalan Molek
2016-06-16,1.3121943,103.8824062,7,Jalan Suka
2016-06-16,1.3122157,103.8833463,5,Lorong 24 Geylang
2016-06-16,1.3109173,103.8840484,3,Lorong 24A Geylang
2016-06-16,1.313615,103.884772,2,Lorong 26 Geylang
2016-06-16,1.3135932,103.8862916,2,Lorong 30 Geylang
2016-06-16,1.311914,103.886988,11,Lorong 32 Geylang
2016-06-16,1.3132409,103.8878271,4,Lorong 34 Geylang
2016-06-16,1.352083,103.819836,1,Lorong 24 Geylang (Edenz Loft)
2016-06-16,1.352083,103.819836,1,Lorong 26 Geylang (28 Imperial Residences)
2016-06-16,1.352083,103.819836,1,Lorong 26 Geylang (Blossom View)
2016-06-16,1.352083,103.819836,2,Lorong 26 Geylang (Casa Aerata)
2016-06-16,1.31215,103.8846,1,Lorong 26 Geylang (Guilin Court)
2016-06-16,1.352083,103.819836,1,Lorong 27 Geylang (Excellence Mansions)
2016-06-16,1.352083,103.819836,1,Lorong 27A Geylang (Balmy Court)
2016-06-16,1.352083,103.819836,3,Lorong 28 Geylang (Atrium Residences)
2016-06-16,1.352083,103.819836,2,Lorong 30 Geylang (Cosy 23)
2016-06-16,1.352083,103.819836,8,Lorong 30 Geylang (Guillemard Edge)
2016-06-16,1.312513,103.886321,3,Lorong 30 Geylang (Suites 28)
2016-06-16,1.352083,103.819836,4,Lorong 30 Geylang (The Midas)
2016-06-16,1.352083,103.819836,2,Lorong 30 Geylang (Viento)
2016-06-16,1.352083,103.819836,6,Lorong 32 Geylang (Casa Emerald)
2016-06-16,1.352083,103.819836,1,Lorong 32 Geylang (Centro Mansions)
2016-06-16,1.352083,103.819836,1,Lorong 32 Geylang (Leshan Gardens)
2016-06-16,1.352083,103.819836,2,Lorong 32 Geylang (NESS)
2016-06-16,1.352083,103.819836,5,Lorong 32 Geylang (Sunflower Residence)
2016-06-16,1.3403133,103.861398,1,Lorong 34 Geylang (Central Meadows)
2016-06-16,1.352083,103.819836,1,Lorong 34 Geylang (Geylang Heritage)
2016-06-16,1.352083,103.819836,1,Lorong 36 Geylang (Evergreen View)
2016-06-16,1.4507412,103.8175455,1,Admiralty Drive (Blk 357A)
2016-06-16,1.4504073,103.8165404,1,Admiralty Drive (Blk 359)
2016-06-16,1.4507412,103.8175455,1,Admiralty Drive (Blk 360C)
2016-06-16,1.4504073,103.8165404,1,Admiralty Drive (Blk 467)
2016-06-16,1.4504073,103.8165404,3,Admiralty Drive (Blk 467A)
2016-06-16,1.4504073,103.8165404,1,Admiralty Drive (Blk 467B)
2016-06-16,1.4504073,103.8165404,2,Admiralty Drive (Blk 468B)
2016-06-16,1.4507861,103.8176185,3,Admiralty Drive (Blk 468D)
2016-06-16,1.4507412,103.8175455,2,Admiralty Drive (Blk 469)
2016-06-16,1.4507412,103.8175455,6,Admiralty Drive (Blk 469A)
2016-06-16,1.4504073,103.8165404,3,Admiralty Drive (Blk 469B)
2016-06-16,1.4533699,103.8160018,2,Admiralty Link (Blk 405)
2016-06-16,1.4544789,103.818324,1,Canberra Road (Blk 420)
2016-06-16,1.4544789,103.818324,1,Canberra Road (Blk 423)
2016-06-16,1.449071,103.818779,1,Sembawang Drive (Blk 406)
2016-06-16,1.452532,103.8169815,1,Sembawang Drive (Blk 411)
2016-06-16,1.451642,103.8150676,1,Sembawang Drive (Blk 470)
2016-06-16,1.4522363,103.8151565,2,Sembawang Drive (Blk 480)
2016-06-16,1.4527645,103.815155,1,Sembawang Drive (Blk 481)
2016-06-16,1.352083,103.819836,5,Hacienda Grove (The Hacienda)
2016-06-16,1.352083,103.819836,1,Jalan Tua Kong (Crescendo Park)
2016-06-16,1.3145096,103.9278121,8,Jalan Ulu Siglap
2016-06-16,1.315471,103.929478,1,Woo Mon Chew Road
2016-06-16,1.3521682,103.9315291,1,Tampines Avenue 8 (Blk 878)
2016-06-16,1.3491298,103.9310667,1,Tampines Avenue 8 (Blk 891)
2016-06-16,1.348862,103.92954,1,Tampines Avenue 8 (Blk 892A)
2016-06-16,1.3503718,103.9320276,2,Tampines Street 81 (Blk 887)
2016-06-16,1.3508579,103.931033,1,Tampines Street 81 (Blk 888)
2016-06-16,1.3508704,103.9343843,1,Tampines Street 83 (Blk 837)
2016-06-16,1.3510301,103.9321182,1,Tampines Street 83 (Blk 886)
2016-06-16,1.353021,103.931271,1,Tampines Street 84 (Blk 876)
2016-06-16,1.3519738,103.9334779,1,Tampines Street 84 (Blk 882)
2016-06-16,1.351868,103.932798,4,Tampines Street 84 (Blk 883)
2016-06-16,1.3246286,103.9058244,4,Jalan Ishak
2016-06-16,1.322962,103.9062243,1,Jalan Ismail
2016-06-16,1.3216359,103.9083652,3,Lorong Marican
2016-06-16,1.352083,103.819836,1,Lorong Salleh (Sunny Lodge)
2016-06-16,1.32501,103.85217,1,Balestier Road (Ritz Mansions)
2016-06-16,1.3239571,103.8533912,2,Kim Keat Close
2016-06-16,1.352083,103.819836,3,Kim Keat Road (Victory Heights)
2016-06-16,1.3893732,103.8711557,5,Fernvale Lane
2016-06-16,1.352083,103.819836,1,Fernvale Lane (The Topiary)
2016-06-16,1.360459,103.8668409,3,Chuan Drive
2016-06-16,1.3635689,103.8677433,2,Lorong Chuan
2016-06-16,1.4412604,103.7812406,3,Marsiling Industrial Estate Road 1
2016-06-16,1.442145,103.781651,2,Marsiling Industrial Estate Road 9
2016-06-16,1.452532,103.8169815,1,Sembawang Drive (Blk 463A)
2016-06-16,1.4551681,103.8136084,1,Sembawang Drive (Blk 466A)
2016-06-16,1.4550721,103.8131694,2,Sembawang Drive (Blk 466B)
2016-06-16,1.4559352,103.8130791,1,Sembawang Drive (Blk 466C)
2016-06-16,1.4374897,103.7923736,3,Woodlands Drive 50 (Blk 891A)
2016-06-16,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 892B)
2016-06-16,1.4374897,103.7923736,1,Woodlands Drive 50 (Blk 896B)
2016-06-16,1.3513939,103.8896764,1,Hougang Avenue 1
2016-06-16,1.3513939,103.8896764,1,Hougang Avenue 1 (Blk 174A)
2016-06-16,1.352574,103.8896229,1,Hougang Avenue 1 (Blk 174B)
2016-06-16,1.3527209,103.8829422,1,Lorong Ah Soo (Blk 137)
2016-06-16,1.3747705,103.8883218,1,Hougang Avenue 8 (Blk 440)
2016-06-16,1.3738647,103.8868624,1,Hougang Avenue 8 (Blk 445)
2016-06-16,1.379134,103.895115,1,Hougang Avenue 10 (Blk 448)
2016-06-16,1.378798,103.895177,1,Hougang Avenue 10 (Blk 449)
2016-06-16,1.352083,103.819836,1,Kim Keat Road (The Interweave)
2016-06-16,1.3261764,103.8535367,1,Lorong Ampas (D'Lotus)
2016-06-16,1.325222,103.854257,1,Lorong Limau (Blk 76)
2016-06-16,1.352083,103.819836,1,Lorong Limau (Parc Haven)
2016-06-16,1.3632882,103.8360741,1,Sin Ming Avenue
2016-06-16,1.3580355,103.83161,1,Sin Ming Avenue (Blk 403)
2016-06-16,1.3580355,103.83161,1,Sin Ming Avenue (Blk 407)
2016-06-16,1.3580355,103.83161,1,Sin Ming Avenue (Blk 408)
2016-06-16,1.444328,103.801068,1,Woodlands Crescent (Blk 787B)
2016-06-16,1.4455284,103.8010874,1,Woodlands Drive 60 (Blk 786B)
2016-06-16,1.4461034,103.8009995,2,Woodlands Drive 60 (Blk 786C)
2016-06-16,1.3560902,103.8556552,1,Ang Mo Kio Avenue 1 (Blk 221)
2016-06-16,1.3560902,103.8556552,1,Ang Mo Kio Avenue 1 (Blk 225)
2016-06-16,1.369234,103.838176,1,Ang Mo Kio Avenue 3 (Blk 229)
2016-06-16,1.3141099,103.9182794,2,Dunbar Walk
2016-06-16,1.3128119,103.9157912,1,Lorong L Telok Kurau
