date,latitude,longitude,numberofcases,comments
2016-03-15,1.368174,103.867378,1,Hythe Road
2016-03-15,37.9135916,-122.2799804,5,Kensington Park Drive (Kensington Park Condominium)
2016-03-15,1.3647945,103.8661301,2,Kensington Park Road
2016-03-15,1.3710446,103.8702609,3,Serangoon North Avenue 1 (Blk 101)
2016-03-15,1.3707407,103.8702316,3,Serangoon North Avenue 1 (Blk 103)
2016-03-15,1.3702578,103.8709107,1,Serangoon North Avenue 1 (Blk 106)
2016-03-15,1.3699293,103.8700793,3,Serangoon North Avenue 1 (Blk 107)
2016-03-15,1.3699247,103.8709335,2,Serangoon North Avenue 1 (Blk 108)
2016-03-15,1.3694273,103.8703434,5,Serangoon North Avenue 1 (Blk 109)
2016-03-15,1.3693503,103.8712042,2,Serangoon North Avenue 1 (Blk 110)
2016-03-15,1.369162,103.870437,5,Serangoon North Avenue 1 (Blk 111)
2016-03-15,1.3687574,103.8703705,7,Serangoon North Avenue 1 (Blk 113)
2016-03-15,1.3688288,103.8713082,4,Serangoon North Avenue 1 (Blk 114)
2016-03-15,1.3681605,103.8705868,3,Serangoon North Avenue 1 (Blk 115)
2016-03-15,1.3685007,103.871396,4,Serangoon North Avenue 1 (Blk 116)
2016-03-15,1.3679402,103.8707246,4,Serangoon North Avenue 1 (Blk 117)
2016-03-15,1.3676462,103.8708586,6,Serangoon North Avenue 1 (Blk 118)
2016-03-15,1.3671612,103.8709081,1,Serangoon North Avenue 1 (Blk 120)
2016-03-15,1.3668347,103.8720707,1,Serangoon North Avenue 1 (Blk 123)
2016-03-15,1.3662507,103.8714928,2,Serangoon North Avenue 1 (Blk 124)
2016-03-15,1.3686424,103.873622,3,Serangoon North Avenue 1 (Blk 148)
2016-03-15,1.3685125,103.875019,1,Serangoon North Avenue 2 (Blk 140)
2016-03-15,1.3682261,103.8679385,5,Worthing Road
2016-03-15,1.31433,103.9200577,12,Bowmont Gardens
2016-03-15,1.3125262,103.9220962,1,Burnfoot Terrace
2016-03-15,1.3162154,103.9206249,1,Carlton Avenue
2016-03-15,1.3141099,103.9182794,2,Dunbar Walk
2016-03-15,1.3130306,103.9217973,2,Ettrick Terrace
2016-03-15,1.3151185,103.9193434,3,Frankel Avenue
2016-03-15,1.313106,103.91784,1,Greenfield Drive
2016-03-15,1.314281,103.920697,16,Jedburgh Gardens
2016-03-15,1.3180259,103.9206618,1,Siglap Bank
2016-03-15,1.3160206,103.9194403,3,Siglap Drive
2016-03-15,1.3180708,103.9162044,1,Siglap Plain
2016-03-15,1.317491,103.919961,3,Siglap Rise
2016-03-15,1.314051,103.92018,1,Wilton Gardens
2016-03-15,1.3152788,103.9218985,1,Yarrow Gardens
2016-03-15,1.3218372,103.8595704,5,McNair Road (Blk 108B)
2016-03-15,1.3198377,103.8594476,3,McNair Road (Blk 108C)
2016-03-15,1.320063,103.858517,1,McNair Road (Blk 109)
2016-03-15,1.320063,103.858517,1,McNair Road (Blk 110)
2016-03-15,1.320063,103.858517,1,McNair Road (Blk 120)
2016-03-15,1.320063,103.858517,1,McNair Road (Blk 121)
2016-03-15,1.3188102,103.8570053,2,McNair Road (Blk 122)
2016-03-15,1.3183093,103.8565364,8,McNair Road (Blk 123)
2016-03-15,1.320063,103.858517,13,McNair Road
2016-03-15,1.307093,103.851957,1,Serangoon Road
2016-03-15,1.320827,103.857584,4,Towner Road
2016-03-15,1.3200236,103.8593501,1,Towner Road (Blk 101)
2016-03-15,1.3195302,103.86024,1,Towner Road (Blk 107)
2016-03-15,1.3477018,103.6971097,1,Jurong West Avenue 5 (Blk 723)
2016-03-15,1.3477018,103.6971097,1,Jurong West Avenue 5 (Blk 727)
2016-03-15,1.3424703,103.6951877,1,Jurong West Street 71 (Blk 701)
2016-03-15,1.3434327,103.6963274,7,Jurong West Street 71 (Blk 713)
2016-03-15,1.3432697,103.6967061,2,Jurong West Street 71 (Blk 714)
2016-03-15,1.3438375,103.6972294,1,Jurong West Street 71 (Blk 718)
2016-03-15,1.3461287,103.6982389,1,Jurong West Street 72 (Blk 730)
2016-03-15,1.347787,103.697728,2,Jurong West Street 73 (Blk 748)
2016-03-15,1.3486271,103.6996238,1,Jurong West Street 74 (Blk 752)
