Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2014,7,1,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,2,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Buona Vista,2014,7,4,4.8,4.8,4.8,4.8,—,—,—,—,—
Buona Vista,2014,7,5,4,1.8,3,3.4,—,—,—,—,—
Buona Vista,2014,7,6,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,7,30.8,18.6,23.4,23.4,—,—,—,—,—
Buona Vista,2014,7,8,11.4,6.8,9.4,10.4,—,—,—,—,—
Buona Vista,2014,7,9,49,37.6,40.8,47.6,—,—,—,—,—
Buona Vista,2014,7,10,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,11,1.4,1.4,1.4,1.4,—,—,—,—,—
Buona Vista,2014,7,12,1.6,1.6,1.6,1.6,—,—,—,—,—
Buona Vista,2014,7,13,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,14,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,15,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,16,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,17,8.4,8.2,8.2,8.2,—,—,—,—,—
Buona Vista,2014,7,18,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,19,2.2,2.2,2.2,2.2,—,—,—,—,—
Buona Vista,2014,7,20,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,21,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,22,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,23,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,24,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,25,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,26,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,27,23.4,18,23,23.4,—,—,—,—,—
Buona Vista,2014,7,28,0,0,0,0,—,—,—,—,—
Buona Vista,2014,7,29,43.2,17.6,21,36.8,—,—,—,—,—
Buona Vista,2014,7,30,32.4,24.6,31.4,32.2,—,—,—,—,—
Buona Vista,2014,7,31,0,0,0,0,—,—,—,—,—
