Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2014,12,1,12.4,9.2,9.2,9.4,—,—,—,—,—
Buona Vista,2014,12,2,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,3,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,4,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,5,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,6,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,7,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,8,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,9,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,10,0,0,0,0,—,—,—,—,—
Buona Vista,2014,12,11,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,12,—,—,—,—,—,—,—,—,—
Buona Vista,2014,12,13,18.6,11.2,17.2,18.4,—,—,—,—,—
Buona Vista,2014,12,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Buona Vista,2014,12,15,0,0,0,0,—,—,—,—,—
Buona Vista,2014,12,16,0.6,0.4,0.6,0.6,—,—,—,—,—
Buona Vista,2014,12,17,70,26.6,40,66.8,—,—,—,—,—
Buona Vista,2014,12,18,0.6,0.4,0.4,0.4,—,—,—,—,—
Buona Vista,2014,12,19,32.8,10.6,19.2,22.2,—,—,—,—,—
Buona Vista,2014,12,20,25.4,22.6,24.2,25.2,—,—,—,—,—
Buona Vista,2014,12,21,72,54.6,69.4,71.4,—,—,—,—,—
Buona Vista,2014,12,22,0,0,0,0,—,—,—,—,—
Buona Vista,2014,12,23,12.8,8.8,12.4,12.8,—,—,—,—,—
Buona Vista,2014,12,24,54,23,43.2,53.6,—,—,—,—,—
Buona Vista,2014,12,25,3.6,1.4,2.2,3.2,—,—,—,—,—
Buona Vista,2014,12,26,29.2,9,11.6,14.8,—,—,—,—,—
Buona Vista,2014,12,27,37.4,11.8,20.4,23.2,—,—,—,—,—
Buona Vista,2014,12,28,3.2,2.4,2.8,2.8,—,—,—,—,—
Buona Vista,2014,12,29,7.2,4.2,5.8,7.2,—,—,—,—,—
Buona Vista,2014,12,30,0,0,0,0,—,—,—,—,—
Buona Vista,2014,12,31,0,0,0,0,—,—,—,—,—
