Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2016,6,1,34,24,29.2,32.6,—,—,—,—,—
Buona Vista,2016,6,2,5.4,2.4,4,5.2,—,—,—,—,—
Buona Vista,2016,6,3,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,4,2.2,0.6,0.8,1.2,—,—,—,—,—
Buona Vista,2016,6,5,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,6,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,7,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,8,60.2,39.8,54.8,58.8,—,—,—,—,—
Buona Vista,2016,6,9,21.8,18.2,21.8,21.8,—,—,—,—,—
Buona Vista,2016,6,10,0.4,0.2,0.2,0.2,—,—,—,—,—
Buona Vista,2016,6,11,3,1,1.8,2.8,—,—,—,—,—
Buona Vista,2016,6,12,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,13,4.4,3.8,3.8,3.8,—,—,—,—,—
Buona Vista,2016,6,14,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,15,1.6,0.8,0.8,1,—,—,—,—,—
Buona Vista,2016,6,16,10.2,8.4,9.4,9.4,—,—,—,—,—
Buona Vista,2016,6,17,104.6,29.4,52.8,85.8,—,—,—,—,—
Buona Vista,2016,6,18,0.8,0.4,0.6,0.6,—,—,—,—,—
Buona Vista,2016,6,19,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,20,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,21,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,22,19.2,17.2,18.4,18.4,—,—,—,—,—
Buona Vista,2016,6,23,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,24,39.2,12.8,21.8,31,—,—,—,—,—
Buona Vista,2016,6,25,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,26,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,27,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,28,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,29,0,0,0,0,—,—,—,—,—
Buona Vista,2016,6,30,0,0,0,0,—,—,—,—,—
