Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Buona Vista,2015,7,1,7.8,7.6,7.8,7.8,—,—,—,—,—
Buona Vista,2015,7,2,0.6,0.6,0.6,0.6,—,—,—,—,—
Buona Vista,2015,7,3,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,4,20.6,14.6,15.8,20.6,—,—,—,—,—
Buona Vista,2015,7,5,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,6,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,7,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,8,9,8.8,9,9,—,—,—,—,—
Buona Vista,2015,7,9,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,10,12,10.4,10.4,10.4,—,—,—,—,—
Buona Vista,2015,7,11,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,12,4.8,4.8,4.8,4.8,—,—,—,—,—
Buona Vista,2015,7,13,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Buona Vista,2015,7,15,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,16,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,17,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,18,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,19,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,20,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,21,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,22,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,23,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,24,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,25,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,26,0.6,0.4,0.4,0.6,—,—,—,—,—
Buona Vista,2015,7,27,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,28,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,29,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,30,0,0,0,0,—,—,—,—,—
Buona Vista,2015,7,31,3.8,1.2,1.2,1.6,—,—,—,—,—
