Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2015,1,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2015,1,2,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,3,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,4,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,5,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,6,27,20,20.4,21,—,—,—,—,—
Ulu Pandan,2015,1,7,10.4,8.4,10,10.4,—,—,—,—,—
Ulu Pandan,2015,1,8,23.4,15.4,15.8,16.4,—,—,—,—,—
Ulu Pandan,2015,1,9,1.4,0.8,1.2,1.2,—,—,—,—,—
Ulu Pandan,2015,1,10,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,11,20.2,16.6,17.8,18.4,—,—,—,—,—
Ulu Pandan,2015,1,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Ulu Pandan,2015,1,13,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,14,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,15,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,16,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,17,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,18,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,19,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,20,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,21,28.5,20.5,27.5,28.5,—,—,—,—,—
Ulu Pandan,2015,1,22,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,23,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,24,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,25,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,26,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,27,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2015,1,29,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,30,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,1,31,0,0,0,0,—,—,—,—,—
