Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2015,4,1,18,14,14.5,18,—,—,—,—,—
Ulu Pandan,2015,4,2,25.5,21,24,25,—,—,—,—,—
Ulu Pandan,2015,4,3,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,4,0.5,0.5,0.5,0.5,—,—,—,—,—
Ulu Pandan,2015,4,5,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,6,1,1,1,1,—,—,—,—,—
Ulu Pandan,2015,4,7,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,8,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,9,1,1,1,1,—,—,—,—,—
Ulu Pandan,2015,4,10,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,11,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,12,21,20,21,21,—,—,—,—,—
Ulu Pandan,2015,4,13,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,14,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,15,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,16,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,17,3,3,3,3,—,—,—,—,—
Ulu Pandan,2015,4,18,18,14,17.5,18,—,—,—,—,—
Ulu Pandan,2015,4,19,7,6.5,7,7,—,—,—,—,—
Ulu Pandan,2015,4,20,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,4,21,11,10,10.5,10.5,—,—,—,—,—
Ulu Pandan,2015,4,22,19,9,12,12,—,—,—,—,—
Ulu Pandan,2015,4,23,14.5,12,14,14,—,—,—,—,—
Ulu Pandan,2015,4,24,6.5,4.5,5.5,6.5,—,—,—,—,—
Ulu Pandan,2015,4,25,50,43.5,49,50,—,—,—,—,—
Ulu Pandan,2015,4,26,0.5,0.5,0.5,0.5,—,—,—,—,—
Ulu Pandan,2015,4,27,8,8,8,8,—,—,—,—,—
Ulu Pandan,2015,4,28,42,16.5,19,22.5,—,—,—,—,—
Ulu Pandan,2015,4,29,1,0.5,0.5,0.5,—,—,—,—,—
Ulu Pandan,2015,4,30,8.5,8,8.5,8.5,—,—,—,—,—
