Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2015,9,1,0.4,0.4,0.4,0.4,—,—,—,—,—
Ulu Pandan,2015,9,2,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2015,9,3,11.2,11.2,11.2,11.2,—,—,—,—,—
Ulu Pandan,2015,9,4,0.4,0.4,0.4,0.4,—,—,—,—,—
Ulu Pandan,2015,9,5,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,6,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,7,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,8,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,9,27.6,26.4,27.2,27.6,—,—,—,—,—
Ulu Pandan,2015,9,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2015,9,11,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,12,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,13,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,14,3.8,3.8,3.8,3.8,—,—,—,—,—
Ulu Pandan,2015,9,15,8.2,4,6,7.6,—,—,—,—,—
Ulu Pandan,2015,9,16,9.4,9.4,9.4,9.4,—,—,—,—,—
Ulu Pandan,2015,9,17,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,18,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,19,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,20,39.2,32.4,37.8,39,—,—,—,—,—
Ulu Pandan,2015,9,21,0.6,0.2,0.2,0.4,—,—,—,—,—
Ulu Pandan,2015,9,22,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,23,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,24,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,25,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,26,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,27,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,28,35.2,23.2,31,33.6,—,—,—,—,—
Ulu Pandan,2015,9,29,0,0,0,0,—,—,—,—,—
Ulu Pandan,2015,9,30,1.8,1.8,1.8,1.8,—,—,—,—,—
