Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ulu Pandan,2014,6,1,5.6,4.4,4.4,4.4,—,—,—,—,—
Ulu Pandan,2014,6,2,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,3,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,4,1,0.4,0.6,0.6,—,—,—,—,—
Ulu Pandan,2014,6,5,22.8,15.8,19,19.6,—,—,—,—,—
Ulu Pandan,2014,6,6,8.8,5.4,6,7.8,—,—,—,—,—
Ulu Pandan,2014,6,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2014,6,8,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,9,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,10,0.8,0.4,0.6,0.8,—,—,—,—,—
Ulu Pandan,2014,6,11,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,12,15.4,8.6,12.2,14.8,—,—,—,—,—
Ulu Pandan,2014,6,13,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,14,18.4,16.8,17.6,17.6,—,—,—,—,—
Ulu Pandan,2014,6,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Ulu Pandan,2014,6,16,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,17,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,18,17.4,8.4,15.8,17,—,—,—,—,—
Ulu Pandan,2014,6,19,14.6,12.4,14.6,14.6,—,—,—,—,—
Ulu Pandan,2014,6,20,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,21,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,22,0.6,0.6,0.6,0.6,—,—,—,—,—
Ulu Pandan,2014,6,23,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,24,22,20,21.4,22,—,—,—,—,—
Ulu Pandan,2014,6,25,7.6,6.8,6.8,7.6,—,—,—,—,—
Ulu Pandan,2014,6,26,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,27,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,28,0,0,0,0,—,—,—,—,—
Ulu Pandan,2014,6,29,8.2,7.4,8,8.2,—,—,—,—,—
Ulu Pandan,2014,6,30,34.2,12.2,20.4,32,—,—,—,—,—
