Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Yishun,2016,5,1,0,0,0,0,—,—,—,—,—
Yishun,2016,5,2,5,5,5,5,—,—,—,—,—
Yishun,2016,5,3,0,0,0,0,—,—,—,—,—
Yishun,2016,5,4,0,0,0,0,—,—,—,—,—
Yishun,2016,5,5,7.8,7.6,7.8,7.8,—,—,—,—,—
Yishun,2016,5,6,0,0,0,0,—,—,—,—,—
Yishun,2016,5,7,0.8,0.8,0.8,0.8,—,—,—,—,—
Yishun,2016,5,8,0.8,0.8,0.8,0.8,—,—,—,—,—
Yishun,2016,5,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Yishun,2016,5,10,0,0,0,0,—,—,—,—,—
Yishun,2016,5,11,99.8,55.4,80.4,99,—,—,—,—,—
Yishun,2016,5,12,1,1,1,1,—,—,—,—,—
Yishun,2016,5,13,5.8,4.8,5.8,5.8,—,—,—,—,—
Yishun,2016,5,14,14.8,9.8,14.8,14.8,—,—,—,—,—
Yishun,2016,5,15,23.2,10.8,11.6,21.4,—,—,—,—,—
Yishun,2016,5,16,31.8,27.8,30.8,31.6,—,—,—,—,—
Yishun,2016,5,17,9.4,7.8,9.2,9.4,—,—,—,—,—
Yishun,2016,5,18,9.8,5.4,5.8,6.6,—,—,—,—,—
Yishun,2016,5,19,2.2,2.2,2.2,2.2,—,—,—,—,—
Yishun,2016,5,20,0.4,0.4,0.4,0.4,—,—,—,—,—
Yishun,2016,5,21,0,0,0,0,—,—,—,—,—
Yishun,2016,5,22,43.8,28,38.2,41.4,—,—,—,—,—
Yishun,2016,5,23,1.2,1,1.2,1.2,—,—,—,—,—
Yishun,2016,5,24,0.6,0.4,0.4,0.4,—,—,—,—,—
Yishun,2016,5,25,2,1.2,1.8,1.8,—,—,—,—,—
Yishun,2016,5,26,0,0,0,0,—,—,—,—,—
Yishun,2016,5,27,0,0,0,0,—,—,—,—,—
Yishun,2016,5,28,24.8,11.8,12.8,20.6,—,—,—,—,—
Yishun,2016,5,29,0,0,0,0,—,—,—,—,—
Yishun,2016,5,30,0,0,0,0,—,—,—,—,—
Yishun,2016,5,31,0,0,0,0,—,—,—,—,—
