Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Yishun,2015,9,1,0,0,0,0,—,—,—,—,—
Yishun,2015,9,2,0,0,0,0,—,—,—,—,—
Yishun,2015,9,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Yishun,2015,9,4,0,0,0,0,—,—,—,—,—
Yishun,2015,9,5,0,0,0,0,—,—,—,—,—
Yishun,2015,9,6,0,0,0,0,—,—,—,—,—
Yishun,2015,9,7,0,0,0,0,—,—,—,—,—
Yishun,2015,9,8,0,0,0,0,—,—,—,—,—
Yishun,2015,9,9,25.2,15.8,24.2,25.2,—,—,—,—,—
Yishun,2015,9,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Yishun,2015,9,11,0,0,0,0,—,—,—,—,—
Yishun,2015,9,12,0,0,0,0,—,—,—,—,—
Yishun,2015,9,13,0,0,0,0,—,—,—,—,—
Yishun,2015,9,14,0.6,0.6,0.6,0.6,—,—,—,—,—
Yishun,2015,9,15,5.8,3.8,4.2,4.6,—,—,—,—,—
Yishun,2015,9,16,1.2,1,1,1.2,—,—,—,—,—
Yishun,2015,9,17,0,0,0,0,—,—,—,—,—
Yishun,2015,9,18,0,0,0,0,—,—,—,—,—
Yishun,2015,9,19,0,0,0,0,—,—,—,—,—
Yishun,2015,9,20,13.6,13.6,13.6,13.6,—,—,—,—,—
Yishun,2015,9,21,14.8,6.8,11.2,13,—,—,—,—,—
Yishun,2015,9,22,3,1.6,1.6,2.6,—,—,—,—,—
Yishun,2015,9,23,0,0,0,0,—,—,—,—,—
Yishun,2015,9,24,0,0,0,0,—,—,—,—,—
Yishun,2015,9,25,0,0,0,0,—,—,—,—,—
Yishun,2015,9,26,0,0,0,0,—,—,—,—,—
Yishun,2015,9,27,0,0,0,0,—,—,—,—,—
Yishun,2015,9,28,16.6,9.4,12.8,15.4,—,—,—,—,—
Yishun,2015,9,29,0,0,0,0,—,—,—,—,—
Yishun,2015,9,30,34.8,32.4,33.2,33.2,—,—,—,—,—
