Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty West,2015,6,1,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,2,0.4,0.4,0.4,0.4,—,—,—,—,—
Admiralty West,2015,6,3,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,4,2.2,2.2,2.2,2.2,—,—,—,—,—
Admiralty West,2015,6,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2015,6,6,10,7.6,9.8,9.8,—,—,—,—,—
Admiralty West,2015,6,7,2.6,1,1.6,2.2,—,—,—,—,—
Admiralty West,2015,6,8,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,9,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,10,0.4,0.4,0.4,0.4,—,—,—,—,—
Admiralty West,2015,6,11,0.4,0.4,0.4,0.4,—,—,—,—,—
Admiralty West,2015,6,12,22.4,11.4,17,19,—,—,—,—,—
Admiralty West,2015,6,13,0.4,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2015,6,14,5.4,3.4,4.6,5.4,—,—,—,—,—
Admiralty West,2015,6,15,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,16,14.8,13.2,13.6,13.8,—,—,—,—,—
Admiralty West,2015,6,17,3,2,2,3,—,—,—,—,—
Admiralty West,2015,6,18,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,19,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,20,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,21,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,22,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,23,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,24,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,25,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,26,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,27,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,28,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,29,0,0,0,0,—,—,—,—,—
Admiralty West,2015,6,30,0,0,0,0,—,—,—,—,—
