Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty West,2014,4,1,3.4,2.6,2.6,2.6,—,—,—,—,—
Admiralty West,2014,4,2,0.6,0.6,0.6,0.6,—,—,—,—,—
Admiralty West,2014,4,3,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,4,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,5,2.8,1.2,1.6,1.6,—,—,—,—,—
Admiralty West,2014,4,6,2.2,1.2,2,2.2,—,—,—,—,—
Admiralty West,2014,4,7,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,8,19.2,18,18.2,19,—,—,—,—,—
Admiralty West,2014,4,9,18.8,18.2,18.4,18.8,—,—,—,—,—
Admiralty West,2014,4,10,0.8,0.6,0.8,0.8,—,—,—,—,—
Admiralty West,2014,4,11,50.4,33.4,47.8,48.2,—,—,—,—,—
Admiralty West,2014,4,12,3.6,0.8,1.2,2,—,—,—,—,—
Admiralty West,2014,4,13,12.2,12,12.2,12.2,—,—,—,—,—
Admiralty West,2014,4,14,52.2,27.2,34.8,49.4,—,—,—,—,—
Admiralty West,2014,4,15,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,16,16.4,9.2,15.6,16.4,—,—,—,—,—
Admiralty West,2014,4,17,2.6,1.6,1.8,2,—,—,—,—,—
Admiralty West,2014,4,18,1.8,1.4,1.8,1.8,—,—,—,—,—
Admiralty West,2014,4,19,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,20,36,21.8,32.4,36,—,—,—,—,—
Admiralty West,2014,4,21,6.2,2.2,3.4,5.4,—,—,—,—,—
Admiralty West,2014,4,22,0.6,0.6,0.6,0.6,—,—,—,—,—
Admiralty West,2014,4,23,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,24,8.2,5,6.8,7.8,—,—,—,—,—
Admiralty West,2014,4,25,29,19.4,28.2,28.8,—,—,—,—,—
Admiralty West,2014,4,26,4,2,2,4,—,—,—,—,—
Admiralty West,2014,4,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2014,4,28,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,29,0,0,0,0,—,—,—,—,—
Admiralty West,2014,4,30,21.8,15.2,20.4,21.8,—,—,—,—,—
