Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty West,2014,5,1,2,2,2,2,—,—,—,—,—
Admiralty West,2014,5,2,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,3,31.8,27.8,28.8,28.8,—,—,—,—,—
Admiralty West,2014,5,4,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,5,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,6,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,7,7,4,4,5,—,—,—,—,—
Admiralty West,2014,5,8,41,40,41,41,—,—,—,—,—
Admiralty West,2014,5,9,16.2,14.2,15.8,15.8,—,—,—,—,—
Admiralty West,2014,5,10,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,11,26.4,19,23.6,25.6,—,—,—,—,—
Admiralty West,2014,5,12,3.8,2.4,3.6,3.8,—,—,—,—,—
Admiralty West,2014,5,13,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,14,8.2,7.4,8,8,—,—,—,—,—
Admiralty West,2014,5,15,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,16,1.2,0.4,0.6,1,—,—,—,—,—
Admiralty West,2014,5,17,12.2,6.4,11,11.4,—,—,—,—,—
Admiralty West,2014,5,18,4,2.4,2.8,4,—,—,—,—,—
Admiralty West,2014,5,19,27.2,16.2,24.2,26.4,—,—,—,—,—
Admiralty West,2014,5,20,8.8,2.4,3,4.6,—,—,—,—,—
Admiralty West,2014,5,21,12.6,10.6,12.2,12.4,—,—,—,—,—
Admiralty West,2014,5,22,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,23,2.8,1,1.4,2,—,—,—,—,—
Admiralty West,2014,5,24,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,25,6.4,6.4,6.4,6.4,—,—,—,—,—
Admiralty West,2014,5,26,6.6,5.2,6.6,6.6,—,—,—,—,—
Admiralty West,2014,5,27,0,0,0,0,—,—,—,—,—
Admiralty West,2014,5,28,22.2,20.8,21.2,21.2,—,—,—,—,—
Admiralty West,2014,5,29,3.2,2.2,2.6,3,—,—,—,—,—
Admiralty West,2014,5,30,5,1.8,2.6,3.8,—,—,—,—,—
Admiralty West,2014,5,31,0,0,0,0,—,—,—,—,—
