Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty West,2016,5,1,3,2,2,3,—,—,—,—,—
Admiralty West,2016,5,2,0.8,0.6,0.6,0.8,—,—,—,—,—
Admiralty West,2016,5,3,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,4,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,5,12.2,8.6,10,12.2,—,—,—,—,—
Admiralty West,2016,5,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,7,6.6,3,3,4.2,—,—,—,—,—
Admiralty West,2016,5,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,10,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,11,19,10.6,12.6,19,—,—,—,—,—
Admiralty West,2016,5,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,13,3.4,3.2,3.4,3.4,—,—,—,—,—
Admiralty West,2016,5,14,12.4,9.6,11.2,12.4,—,—,—,—,—
Admiralty West,2016,5,15,15,12,13.2,15,—,—,—,—,—
Admiralty West,2016,5,16,5.4,3.8,5,5.2,—,—,—,—,—
Admiralty West,2016,5,17,9.4,7.8,9.2,9.4,—,—,—,—,—
Admiralty West,2016,5,18,55.4,19.8,35.6,36.6,—,—,—,—,—
Admiralty West,2016,5,19,0.6,0.4,0.4,0.4,—,—,—,—,—
Admiralty West,2016,5,20,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,21,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,22,28.4,14.4,24.4,26.8,—,—,—,—,—
Admiralty West,2016,5,23,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,24,1,1,1,1,—,—,—,—,—
Admiralty West,2016,5,25,1.2,0.8,1,1.2,—,—,—,—,—
Admiralty West,2016,5,26,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,27,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,28,28.8,14,16.4,17.4,—,—,—,—,—
Admiralty West,2016,5,29,0,0,0,0,—,—,—,—,—
Admiralty West,2016,5,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,5,31,0.2,0.2,0.2,0.2,—,—,—,—,—
