Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2015,5,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2015,5,2,0.6,0.6,0.6,0.6,—,—,—,—,—
Upper Peirce Reservoir,2015,5,3,61.4,34,49,56.6,—,—,—,—,—
Upper Peirce Reservoir,2015,5,4,3.6,3.6,3.6,3.6,—,—,—,—,—
Upper Peirce Reservoir,2015,5,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2015,5,6,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,7,7.4,6.8,7,7.4,—,—,—,—,—
Upper Peirce Reservoir,2015,5,8,12,10,10.6,10.6,—,—,—,—,—
Upper Peirce Reservoir,2015,5,9,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,10,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,11,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,12,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,13,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,14,37.8,21.6,29.4,33.8,—,—,—,—,—
Upper Peirce Reservoir,2015,5,15,5.4,3.4,4.8,5,—,—,—,—,—
Upper Peirce Reservoir,2015,5,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,17,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,18,9,6.2,8.2,9,—,—,—,—,—
Upper Peirce Reservoir,2015,5,19,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,20,7,4.6,4.8,4.8,—,—,—,—,—
Upper Peirce Reservoir,2015,5,21,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,22,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,23,13.2,7.4,7.8,8.2,—,—,—,—,—
Upper Peirce Reservoir,2015,5,24,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,25,0.8,0.8,0.8,0.8,—,—,—,—,—
Upper Peirce Reservoir,2015,5,26,2.2,1,1.2,1.4,—,—,—,—,—
Upper Peirce Reservoir,2015,5,27,1.4,1.2,1.2,1.2,—,—,—,—,—
Upper Peirce Reservoir,2015,5,28,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,29,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,30,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,5,31,0,0,0,0,—,—,—,—,—
