Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2015,12,1,11.6,6.8,7.8,9.6,—,—,—,—,—
Upper Peirce Reservoir,2015,12,2,5,4,4.6,5,—,—,—,—,—
Upper Peirce Reservoir,2015,12,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,4,8,7.8,8,8,—,—,—,—,—
Upper Peirce Reservoir,2015,12,5,49.6,16.8,31.6,49.4,—,—,—,—,—
Upper Peirce Reservoir,2015,12,6,1.4,0.8,0.8,1.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,7,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,8,24,13,14.6,14.6,—,—,—,—,—
Upper Peirce Reservoir,2015,12,9,7.4,6,6,6.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,10,2.2,2,2,2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,11,29,21.8,26.6,29,—,—,—,—,—
Upper Peirce Reservoir,2015,12,12,30,16.8,17,26,—,—,—,—,—
Upper Peirce Reservoir,2015,12,13,18.4,8.6,10.2,10.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,14,1,0.2,0.4,0.6,—,—,—,—,—
Upper Peirce Reservoir,2015,12,15,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,17,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,18,6,3.8,3.8,5,—,—,—,—,—
Upper Peirce Reservoir,2015,12,19,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,20,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,21,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,22,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,23,8.4,7.8,8.2,8.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,24,15.2,9.2,10.4,14.2,—,—,—,—,—
Upper Peirce Reservoir,2015,12,25,10.8,10.8,10.8,10.8,—,—,—,—,—
Upper Peirce Reservoir,2015,12,26,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,27,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,28,6.6,6.6,6.6,6.6,—,—,—,—,—
Upper Peirce Reservoir,2015,12,29,19.4,8.8,11.8,12,—,—,—,—,—
Upper Peirce Reservoir,2015,12,30,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,12,31,9.2,6,6.4,6.6,—,—,—,—,—
