Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2015,8,1,1,0.4,0.4,0.8,—,—,—,—,—
Upper Peirce Reservoir,2015,8,2,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,3,5,1.6,1.8,2.2,—,—,—,—,—
Upper Peirce Reservoir,2015,8,4,11.4,4.8,7.4,9.6,—,—,—,—,—
Upper Peirce Reservoir,2015,8,5,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,6,12.8,7.6,7.8,12.2,—,—,—,—,—
Upper Peirce Reservoir,2015,8,7,6.4,4.2,5,5,—,—,—,—,—
Upper Peirce Reservoir,2015,8,8,26.2,23.6,25.8,26,—,—,—,—,—
Upper Peirce Reservoir,2015,8,9,9,7.4,8.4,8.6,—,—,—,—,—
Upper Peirce Reservoir,2015,8,10,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,11,9.8,9,9.4,9.4,—,—,—,—,—
Upper Peirce Reservoir,2015,8,12,2.4,0.8,1,1,—,—,—,—,—
Upper Peirce Reservoir,2015,8,13,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,14,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,15,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,17,1.2,0.8,0.8,0.8,—,—,—,—,—
Upper Peirce Reservoir,2015,8,18,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,19,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,20,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,21,13.8,13.6,13.8,13.8,—,—,—,—,—
Upper Peirce Reservoir,2015,8,22,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,23,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,24,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,25,22.6,17.8,21.4,22,—,—,—,—,—
Upper Peirce Reservoir,2015,8,26,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,27,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,28,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,29,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,30,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2015,8,31,0,0,0,0,—,—,—,—,—
