Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2014,8,1,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,2,5.4,4,5,5.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,3,1.8,1.8,1.8,1.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2014,8,5,3,1.4,1.6,1.6,—,—,—,—,—
Upper Peirce Reservoir,2014,8,6,0.8,0.8,0.8,0.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,7,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2014,8,9,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,10,3.2,3,3,3,—,—,—,—,—
Upper Peirce Reservoir,2014,8,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Peirce Reservoir,2014,8,12,3.4,1.8,3.2,3.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,13,1.4,0.4,0.6,0.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,14,11.4,6,7.6,8.2,—,—,—,—,—
Upper Peirce Reservoir,2014,8,15,64.2,31.2,50.6,51.6,—,—,—,—,—
Upper Peirce Reservoir,2014,8,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,17,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,18,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2014,8,19,28,19.6,22,27,—,—,—,—,—
Upper Peirce Reservoir,2014,8,20,8.8,8.6,8.8,8.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,21,6,4.2,5.8,6,—,—,—,—,—
Upper Peirce Reservoir,2014,8,22,1,0.8,0.8,0.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,23,14.4,8,8,8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,24,2.8,1.4,1.4,1.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,25,6.8,5.6,6.4,6.6,—,—,—,—,—
Upper Peirce Reservoir,2014,8,26,3.4,2.6,2.8,2.8,—,—,—,—,—
Upper Peirce Reservoir,2014,8,27,20,10.8,14.4,18,—,—,—,—,—
Upper Peirce Reservoir,2014,8,28,11.8,6.6,7.8,11.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,29,25.6,21.6,25,25.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,30,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Peirce Reservoir,2014,8,31,0.8,0.8,0.8,0.8,—,—,—,—,—
