Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2016,7,1,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,2,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,3,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,4,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,5,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,6,1.2,0.6,0.6,0.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,7,1.6,1.6,1.6,1.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,8,9.6,5,7.4,9.2,—,—,—,—,—
Upper Peirce Reservoir,2016,7,9,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,10,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,11,12.2,8.6,10.6,11.8,—,—,—,—,—
Upper Peirce Reservoir,2016,7,12,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,13,10.2,9.2,10.2,10.2,—,—,—,—,—
Upper Peirce Reservoir,2016,7,14,18.4,15.8,17.8,18.2,—,—,—,—,—
Upper Peirce Reservoir,2016,7,15,21.6,15.4,20.6,20.8,—,—,—,—,—
Upper Peirce Reservoir,2016,7,16,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,17,1,0.8,1,1,—,—,—,—,—
Upper Peirce Reservoir,2016,7,18,2.2,1,1.2,1.2,—,—,—,—,—
Upper Peirce Reservoir,2016,7,19,31.6,22.8,27.6,30.8,—,—,—,—,—
Upper Peirce Reservoir,2016,7,20,60.2,29.4,36.2,46.4,—,—,—,—,—
Upper Peirce Reservoir,2016,7,21,9,3,3.6,4.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,22,3.4,0.8,1.2,1.2,—,—,—,—,—
Upper Peirce Reservoir,2016,7,23,2.2,1.2,1.6,1.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,24,9.2,6.4,6.6,6.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,25,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,26,32.2,28,30.6,30.6,—,—,—,—,—
Upper Peirce Reservoir,2016,7,27,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,28,19.4,15.4,17.6,19.4,—,—,—,—,—
Upper Peirce Reservoir,2016,7,29,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,30,0,0,0,0,—,—,—,—,—
Upper Peirce Reservoir,2016,7,31,0.8,0.8,0.8,0.8,—,—,—,—,—
