Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
6/16/2016,75,2,0,4,52.33333333,38.51111111,22.4,30.62857143,33.51428571,27.18,30.83333333,24.46666667,6.6,33.35,100,78,62,4
6/17/2016,78,3,0,6,51.375,3.955555556,2.8,2.857142857,3.057142857,27.28,31.3,25.3,6.1,30.83333333,89,78,59,4
6/18/2016,79,2,0,6,34.875,60.05555556,21.11428571,30.17142857,35.17142857,25.62,29.6,23.81666667,8.35,42.51666667,94,87,75,4
6/19/2016,79,2,0,5,34.66666667,0.266666667,0.257142857,0.285714286,0.314285714,26.91666667,30.28333333,24.45,5.283333333,20.21666667,94,84,65,4
6/20/2016,79,3,0,7,55.58333333,0,0,0,0,27.41666667,30.18333333,25,4.45,16.33333333,94,76,58,4
6/21/2016,84,3,0,7,49.875,0,0,0,0,28.38333333,32.38333333,25.1,7.266666667,28.43333333,89,69,44,4
6/22/2016,91,3,0,6,47.95833333,1.333333333,1.371428571,1.371428571,1.371428571,28.33333333,32.25,25.75,5.033333333,23.01666667,89,74,62,4
6/23/2016,94,3,0,7,55.75,5.777777778,4.457142857,5.6,5.828571429,26.7,31.2,24.33333333,5.516666667,26.26666667,89,82,59,4
6/24/2016,97,2,0,4,52.45833333,0.044444444,0.057142857,0.057142857,0.057142857,28.6,32.96666667,25.63333333,7.116666667,26.03333333,94,76,55,4
6/25/2016,93,3,0,6,44.95833333,41.33333333,17.05714286,26.42857143,36.77142857,26.48,30.03333333,23,5.65,51.15,100,84,68,4
6/26/2016,93,3,0,6,47.625,0.311111111,0.371428571,0.4,0.4,28.91666667,33.28333333,25.7,8.2,27.48333333,89,75,53,4
6/27/2016,93,3,0,6,36,0.766666667,0.4,0.514285714,0.628571429,28.4,32,26,6.483333333,29.51666667,94,78,65,4
6/28/2016,90,3,0,8,43.20833333,0.022222222,0.028571429,0.028571429,0.028571429,28.62,31.7,26.81666667,6.9,24.7,84,73,55,4
6/29/2016,54,4,0,8,36.66666667,0,0,0,0,29.84,34.16666667,26.36666667,7.55,27.38333333,89,70,48,4
6/30/2016,58,3,0,8,52.83333333,0,0,0,0,30.16666667,34.58333333,26.46666667,6.666666667,25.25,84,67,42,4
7/1/2016,59,3,0,6,55.04166667,0.155555556,0.085714286,0.085714286,0.085714286,30.2,33.88333333,27.4,7.033333333,23.26666667,84,73,51,4
7/2/2016,67,3,0,7,55.75,0,0,0,0,29.84,33.7,26.7,7.15,25.08333333,89,76,57,4
7/3/2016,67,1,0,4,56,0,0,0,0,30.04,33.85,27.31666667,6.466666667,24.54,84,74,57,4
7/4/2016,67,2,-1,7,54.58333333,0,0,0,0,30.32,34.53333333,27.41666667,7.8,24,84,73,51,4
7/5/2016,72,1,0,3,50.95833333,0,0,0,0,30.42,34.48333333,27.48333333,7.3,24.06666667,84,72,54,4
7/6/2016,83,1,0,3,47.375,0,0,0,0,30.2,34.16666667,27.05,7.916666667,28.03333333,84,71,43,4
7/7/2016,83,2,0,3,40.66666667,13.97777778,10.91428571,16.68571429,17.37142857,28.94,32.86666667,25.13333333,6.366666667,48.35,84,75,53,4
7/8/2016,93,3,0,7,51.95833333,1.888888889,2.342857143,2.342857143,2.4,29.2,32.91666667,25.83333333,8.6,34.43333333,89,75,54,4
7/9/2016,95,3,0,8,42.41666667,19.16666667,13.48571429,18.51428571,21.45714286,27.8,31.36666667,23.96666667,6.366666667,39.76666667,94,73,58,4
7/10/2016,95,2,0,6,41.66666667,0,0,0,0,29.24,33.56666667,25.65,8.15,29.95,84,70,49,4
7/11/2016,95,2,0,5,35,0,0,0,0,29.04,33.8,26.15,7.133333333,28.91666667,84,71,49,4
7/12/2016,105,2,0,5,40.5,11.82222222,8.914285714,11.25714286,12.54285714,27.73333333,31.1,24.73333333,6.95,38.78333333,89,82,67,4
7/13/2016,112,3,0,7,42.33333333,0,0,0,0,29.75,33.93333333,26.01666667,7.016666667,24.6,84,74,54,4
7/14/2016,122,1,0,2,40.625,25.27777778,19.08571429,25.51428571,27.62857143,27.41666667,30.53333333,24.45,5.433333333,43,89,78,59,4
7/15/2016,120,3,0,7,54.66666667,9.03,4.525,6.725,8.425,26.5,29.98333333,24.11666667,5.45,39.71666667,94,82,68,4
7/16/2016,122,3,0,7,52.70833333,29.46,16.65,21.075,26.425,26.5,31.65,24.06666667,6.166666667,47.31666667,94,81,66,4
7/17/2016,122,2,0,4,51.875,0.08,0.075,0.1,0.1,28.15,32.98333333,24.58333333,6.95,25.66666667,94,76,46,4
7/18/2016,122,1,0,3,53.75,2.72,2.55,3.225,3.225,27.31666667,33.06666667,24.66666667,5.333333333,34.26666667,94,79,55,4
7/19/2016,123,3,0,8,54.79166667,5.77,5.2,6.275,6.4,27.36,32.4,24.03333333,6.6,29.88333333,100,85,62,4
7/20/2016,119,3,0,6,46.54166667,27.85,17.575,20.975,22.475,27.66,32.53333333,23.21666667,9.433333333,49.18333333,94,76,55,4
7/21/2016,124,4,0,8,40.41666667,27.93,12.55,15.925,17.875,26.83333333,30.33333333,23.11666667,5.766666667,34.4,100,84,67,4
7/22/2016,129,2,0,4,54.54166667,15.7,7.125,9.85,11.75,27.41666667,31.48333333,24.2,6.666666667,27.88333333,100,83,56,4
7/23/2016,130,3,0,7,56.95833333,6.1,2.95,3.475,3.775,26.02,28.38333333,24.4,5.4,29.05,96,89,74,4
7/24/2016,130,2,0,7,49.625,3.29,2.1,2.425,2.5,26.91666667,31.98333333,24.18333333,5.583333333,25.76,94,82,60,4
7/25/2016,130,4,0,8,35.375,6.23,4.075,4.625,5.05,26.65,31.06666667,24.88333333,4.933333333,23.5,94,80,60,4
7/26/2016,128,2,0,5,39.04166667,0.422222222,0.285714286,0.285714286,0.342857143,27.26,29.44,25.02,4.9,23.34,89,77,65,4
7/27/2016,133,4,0,8,53.29166667,27.46666667,20.11428571,23.65714286,23.91428571,25.98,28.94,22.6,4.32,47.52,89,82,72,4
7/28/2016,136,3,0,7,54.75,0,0,0,0,28.22,32.76,24.32,5.78,23.04,94,78,50,4
7/29/2016,136,2,0,7,57.25,16.75555556,10.31428571,13.08571429,14.4,26.96,30.98,23.8,5.12,40.82,84,74,58,4
7/30/2016,139,3,0,8,54.54166667,0,0,0,0,28.48,32.56,24.64,7.54,27.86,94,73,49,4
7/31/2016,139,2,0,6,48.91666667,0,0,0,0,28.72,32.12,26.16,5.6,21.8,89,74,60,4
8/1/2016,139,3,0,8,48.45833333,12.64444444,10.71428571,13.02857143,13.85714286,27.66,32.6,25.3,5.7,29.18,94,81,53,4
8/2/2016,148,4,0,8,55.125,5.857142857,7.52,7.68,7.92,27.575,31.275,24.5,7.75,30.775,100,80,60,4
8/3/2016,143,2,0,6,54.375,0,0,0,0,29.325,33.175,26.025,8.9,29.9,84,69,44,4
8/4/2016,148,3,0,7,54.5,4.728571429,4.48,4.84,5.44,27.7,31.075,22.625,8.975,60.2,89,77,60,4
8/5/2016,148,3,0,8,49.29166667,0,0,0,0,28.8,31.9,26.25,9.925,31.325,84,73,56,4
8/6/2016,162,3,0,7,50.95833333,0.4875,0.366666667,0.433333333,0.466666667,29.6,33.66,26.5,7.7,27.06,79,70,54,4
8/7/2016,162,4,0,8,54.58333333,6.7,7.066666667,8.433333333,8.666666667,28.53333333,32.9,25.7,6.48,26,89,78,55,4
8/8/2016,162,3,0,7,57.54166667,0.05,0.066666667,0.066666667,0.066666667,28.92,33.2,26.12,6.06,26,94,76,60,4
8/9/2016,166,3,0,8,61.375,0,0,0,0,29.04,33.34,26.12,5.32,19.16,84,71,45,4
8/10/2016,166,4,0,8,63.70833333,0,0,0,0,29.1,33.46,25.6,7.34,29.22,89,77,59,4
8/11/2016,174,3,0,8,53.16666667,0,0,0,0,29.72,33.92,26.5,8.22,28.3,79,71,52,4
8/12/2016,155,4,0,8,50.79166667,1.5125,0.333333333,0.366666667,0.366666667,28.5,31.82,26.56,7.28,27.86,89,74,52,4
8/13/2016,163,2,0,4,53.70833333,3.575,3.833333333,3.9,3.9,28.76,31.98,25.86,7.28,40.02,89,72,55,4
8/14/2016,163,2,0,6,57.54166667,2.575,1.9,1.9,1.9,28.96,33.06,25.72,6.98,28.44,84,72,54,4
8/15/2016,163,3,0,8,60,0.4,0.266666667,0.266666667,0.266666667,28.72,33.02,25.36,9.2,33.84,84,71,52,4
8/16/2016,163,2,0,6,54.58333333,0.05,0.066666667,0.066666667,0.066666667,29.38,33.86,26.06,8.48,30.96,84,72,50,4
8/17/2016,77,4,0,9,36.08333333,0,0,0,0,29.675,33.46,25.46,8.76,32.06,84,70,55,4
8/18/2016,84,2,0,4,39.875,10.225,7,7.6,7.6,29,33.56,25.4,8.06,32.92,89,76,55,4
8/19/2016,89,1,0,3,44.5,0.075,0.1,0.1,0.1,29.9,33.64,26.34,9.58,35.36,89,71,47,4
8/20/2016,95,2,0,5,37.375,22.625,17.96666667,22.13333333,23,28.45,32.52,22.94,8.72,46.06,94,76,59,4
8/21/2016,95,3,0,6,39.58333333,2.5375,1.833333333,1.866666667,1.866666667,29.85,33.32,26.12,8.66,29.66,84,72,52,4
8/22/2016,95,1,0,4,40.375,19.15,11.93333333,16.66666667,17.8,27.7,31,22.98,6.76,43.46,100,81,71,4
8/23/2016,95,NULL,NULL,NULL,39.45833333,0,0,0,0,28.78,32.42,26.6,6.32,26.78,84,74,56,4
8/24/2016,97,NULL,NULL,NULL,59.41666667,0.025,0.033333333,0.033333333,0.033333333,28.92,33.02,26.14,6.64,30.76,100,75,50,4
8/25/2016,111,NULL,NULL,NULL,57.875,34.2125,17.7,25.1,29.6,27.9,31.775,24.225,9.78,43.55,100,80,60,4
8/26/2016,76,NULL,NULL,NULL,40.58333333,0,0,0,0,29.625,33.2,26.075,9.25,31.3,89,68,46,4
8/27/2016,74,NULL,NULL,NULL,69.66666667,0,0,0,0,29.525,33.35,26.45,9.425,33.26666667,89,67,37,4
8/28/2016,74,NULL,NULL,NULL,93.29166667,0,0,0,0,29.42,33.26,26.94,6.76,28.725,84,72,41,4
8/29/2016,74,NULL,NULL,NULL,72.08333333,0,0,0,0,28.56,32.74,25.84,6.18,22.675,89,71,47,4
8/30/2016,82,NULL,NULL,NULL,75.70833333,0.4,0.56,0.56,0.56,29.3,33.36,25.8,8.08,29,94,79,57,4
8/31/2016,101,NULL,NULL,NULL,49.41666667,4.728571429,2.36,3.08,3.16,27.48,30.32,25.24,6.04,31.6,94,84,74,4
9/1/2016,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,63,4
9/2/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,83,58,4
9/3/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,49,4
9/4/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,72,47,4
9/5/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,75,53,4
9/6/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,80,62,4
9/7/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,72,51,4
9/8/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,79,60,4
9/9/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,73,56,4
9/10/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,79,54,4
9/11/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,82,66,4
9/12/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,58,4
9/13/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,85,70,4
9/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,48,4
9/15/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,85,70,4
9/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,49,4
9/17/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,71,50,4
9/18/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,68,51,4
9/19/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,75,48,4
9/20/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,76,52,4
9/21/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,66,41,4
9/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,74,41,4
9/23/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,77,44,4
9/24/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,69,46,4
9/25/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,70,49,4
