Date,denguecases,AveUVIndex,MinUVIndex,MaxUVIndex,PSI,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,Max_Humidity_Percentage, Mean_Humidity_Percentage, Min_Humidity_Percentage,regionId
2/6/2016,90,NULL,NULL,NULL,40.29166667,6.488888889,3.825,4.1,4.2,28.35,32.15,25.75,13.05,41.5,94,81,60,5
2/7/2016,90,NULL,NULL,NULL,33.54166667,22.15555556,12.275,14.575,15.825,26.75,28.525,24.8,16.75,47.875,100,85,70,5
2/8/2016,90,NULL,NULL,NULL,55.70833333,0.211111111,0.15,0.15,0.15,27,28.9,25.825,14.3,37.9,83,74,64,5
2/9/2016,90,NULL,NULL,NULL,58.125,0,0,0,0,26.725,29.125,25.425,9.55,27.725,83,79,68,5
2/10/2016,90,NULL,NULL,NULL,54.625,0.688888889,0.45,0.5,0.7,26.75,29.075,25.35,11.875,35.475,89,82,70,5
2/11/2016,95,NULL,NULL,NULL,33.54166667,0.244444444,0.275,0.275,0.275,27.325,30.75,25.15,9.55,27.425,94,84,65,5
2/12/2016,73,NULL,NULL,NULL,34.29166667,12.85555556,7.85,9.075,9.7,27.375,32.65,23.775,9.025,35.9,94,81,61,5
2/13/2016,74,NULL,NULL,NULL,35.91666667,0.177777778,0.2,0.2,0.2,28.275,32.35,25.6,8.65,30.425,94,81,57,5
2/14/2016,74,NULL,NULL,NULL,36.66666667,17.58888889,8.325,10.45,12.7,27.575,32.5,25.2,6.675,32.05,94,81,62,5
2/15/2016,74,NULL,NULL,NULL,42.04166667,1,1.125,1.125,1.125,28.425,32.925,25.875,9,28.1,94,79,57,5
2/16/2016,74,NULL,NULL,NULL,42.58333333,0,0,0,0,28.45,32.1,26,15.3,44.4,89,76,54,5
2/17/2016,42,NULL,NULL,NULL,45.375,0,0,0,0,28.05,32.02,25.22,12.18,40.82,79,69,48,5
2/18/2016,51,NULL,NULL,NULL,54.79166667,2.05,0.755555556,0.866666667,1.155555556,27.54,31.08,24.98,8.64,32.98,89,76,57,5
2/19/2016,59,NULL,NULL,NULL,43.125,83.36363636,17.16,25.44,35.22,25.08,28.03333333,23.53333333,6.6,33,100,93,79,5
2/20/2016,60,NULL,NULL,NULL,26.20833333,6.23,2.288888889,3.177777778,3.688888889,26.16,28.74,24.08,8.58,36.86,100,86,67,5
2/21/2016,60,NULL,NULL,NULL,45.54166667,0,0,0,0,27.48,32.06,24.58,10.86,36.08,89,78,61,5
2/22/2016,60,NULL,NULL,NULL,49.25,0.24,0.266666667,0.266666667,0.266666667,28.04,32.26,25.38,11.16,33.56,84,73,51,5
2/23/2016,66,NULL,NULL,NULL,51.45833333,1.02,1.111111111,1.133333333,1.133333333,28,32.32,25.36,10.3,36.88,89,78,59,5
2/24/2016,66,NULL,NULL,NULL,47.33333333,14.48,6.488888889,8.755555556,11.6,26.44,30.38,24.54,9.94,32.32,100,89,78,5
2/25/2016,73,NULL,NULL,NULL,40.20833333,0.19,0.111111111,0.111111111,0.111111111,27.86,31.82,25.18,14.6,49.1,94,77,55,5
2/26/2016,71,NULL,NULL,NULL,51.25,0.08,0.088888889,0.088888889,0.088888889,28.22,32.26,25.5,12.88,39.52,83,72,52,5
2/27/2016,72,NULL,NULL,NULL,48.66666667,0,0,0,0,28.34,32.72,25.14,11.66,38.32,94,77,56,5
2/28/2016,72,NULL,NULL,NULL,45.66666667,0.2,0,0,0,28.38,32.58,25.88,13.38,40.96,89,76,56,5
2/29/2016,72,NULL,NULL,NULL,51.45833333,0.24,0.266666667,0.266666667,0.266666667,28.66,32.6,26.06,14.18,41.96,84,75,55,5
3/1/2016,75,NULL,NULL,NULL,51.91666667,0,0,0,0,28.56,32.64,25.72,12.36666667,39.43333333,89,75,54,5
3/2/2016,89,NULL,NULL,NULL,46.75,0,0,0,0,28.5,32.46,25.94,13.61666667,42,89,77,59,5
3/3/2016,90,NULL,NULL,NULL,47.66666667,0,0,0,0,28.58333333,32.93333333,26.21666667,12.71666667,41.58333333,84,76,59,5
3/4/2016,89,NULL,NULL,NULL,50.33333333,2.181818182,1.9,1.94,2.18,28.26666667,31.91666667,26.15,10.13333333,36.96666667,89,77,57,5
3/5/2016,86,NULL,NULL,NULL,40.41666667,2.909090909,1.52,1.82,2.24,28.05,32.88333333,25.96666667,9.25,37.63333333,94,80,58,5
3/6/2016,86,NULL,NULL,NULL,37.33333333,0.218181818,0.24,0.24,0.24,28.85,33.08333333,26.6,9.233333333,29.81666667,89,77,53,5
3/7/2016,86,NULL,NULL,NULL,37.41666667,0.754545455,0.56,0.56,0.62,28.41666667,31.9,26.7,9.533333333,34.68333333,89,80,58,5
3/8/2016,88,NULL,NULL,NULL,45.16666667,15.22727273,8.92,11.52,13.16,27.42,31.31666667,25.25,6.466666667,27.76666667,89,81,65,5
3/9/2016,74,NULL,NULL,NULL,41.125,0.018181818,0.02,0.02,0.02,28.8,32.91666667,26.38333333,9,29.7,89,77,53,5
3/10/2016,64,NULL,NULL,NULL,44.45833333,12.32727273,6.2,7.72,8.44,28.41666667,33.16666667,25.93333333,7.633333333,38.43333333,89,78,53,5
3/11/2016,63,NULL,NULL,NULL,48.20833333,0.072727273,0.08,0.08,0.08,29.06666667,33.76666667,26.43333333,9.116666667,34.2,94,76,49,5
3/12/2016,48,NULL,NULL,NULL,48.20833333,0,0,0,0,29.01666667,32.78333333,26.11666667,9.3,30.3,89,75,54,5
3/13/2016,48,NULL,NULL,NULL,44.33333333,21.53636364,11.66,16.22,20.62,27.86666667,33.48333333,24.23333333,7.866666667,38.16666667,89,77,50,5
3/14/2016,48,NULL,NULL,NULL,49.20833333,3.818181818,2.82,3.08,3.96,28.53333333,33.16666667,26.4,6.9,27.23333333,89,77,59,5
3/15/2016,50,NULL,NULL,NULL,54.16666667,0,0,0,0,29.03333333,33.35,26.3,9.016666667,31.51666667,89,74,50,5
3/16/2016,46,NULL,NULL,NULL,54.33333333,0,0,0,0,28.6,32.86666667,25.8,8.116666667,27.95,89,71,43,5
3/17/2016,50,NULL,NULL,NULL,59.125,0.109090909,0.1,0.1,0.12,28.96666667,34,25.98333333,8.883333333,33.66666667,89,73,46,5
3/18/2016,51,NULL,NULL,NULL,58.75,0,0,0,0,28.66,33.21666667,26.21666667,8.95,29.86666667,89,73,48,5
3/19/2016,52,NULL,NULL,NULL,61.125,0,0,0,0,28.72,32.88333333,26.11666667,9.55,30.95,89,73,53,5
3/20/2016,52,NULL,NULL,NULL,63.20833333,2.418181818,2.38,2.42,2.44,28.9,32.75,26.63333333,7.5,25.68333333,84,74,51,5
3/21/2016,52,4,0,9,68,8.036363636,6.98,8.38,8.48,28.81666667,33.13333333,26.76666667,7.016666667,33.06666667,89,78,52,5
3/22/2016,53,2,0,5,62.33333333,0.290909091,0.3,0.32,0.32,28.81666667,31.88333333,26.93333333,8.3,35.35,94,81,58,5
3/23/2016,55,2,0,5,56.04166667,0,0,0,0,29.35,33.45,26.76666667,7.516666667,26.83333333,94,80,53,5
3/24/2016,13,3,0,7,57.83333333,4.836363636,1.76,2.02,2.08,28.93333333,32.95,26.15,8.566666667,39.41666667,89,74,54,5
3/25/2016,15,4,0,9,66.04166667,0.090909091,0.1,0.1,0.1,28.76666667,32.9,26.61666667,7.433333333,31.61666667,89,72,46,5
3/26/2016,15,4,0,7,61.125,0,0,0,0,29.21666667,32.76666667,26.8,9.666666667,36.11666667,84,67,45,5
3/27/2016,15,4,0,10,58.45833333,0,0,0,0,29.5,33.61666667,27.06666667,11.63333333,38.63333333,84,71,46,5
3/28/2016,15,4,0,9,56.125,0,0,0,0,29.58333333,33.76666667,26.85,11.3,39.3,84,69,43,5
3/29/2016,16,2,-1,9,65.375,0,0,0,0,29.25,33.4,26.71666667,10.31666667,34.08333333,84,70,47,5
3/30/2016,12,4,0,9,69.04166667,0,0,0,0,29.35,33.81666667,26.5,10.03333333,32.05,84,70,46,5
3/31/2016,6,5,0,10,70.5,1.8,1.3,1.84,1.96,29.18333333,33.23333333,26.68333333,9.883333333,31.96666667,84,70,44,5
4/1/2016,6,3,-1,10,62.29166667,0,0,0,0,29.52,34.21666667,26.6,9.95,35.28333333,84,70,44,5
4/2/2016,8,3,-1,9,63.29166667,0,0,0,0,29.7,34.6,26.61666667,9.883333333,36.78333333,89,71,45,5
4/3/2016,8,2,0,5,58.70833333,17.05454545,10.98,13.14,16.2,28.52,33.08333333,26.08333333,6.616666667,33.36666667,89,79,58,5
4/4/2016,8,3,0,7,58.29166667,2.672727273,2.48,2.64,2.9,29.06,33.53333333,26.43333333,7.983333333,30.85,94,79,58,5
4/5/2016,6,1,-1,6,57.95833333,9.081818182,4.7,5.66,8.54,28.48,32.1,25.45,7.016666667,38.28333333,89,79,60,5
4/6/2016,10,3,0,9,60.04166667,0.218181818,0.24,0.24,0.24,29.2,33.15,26.23333333,8.133333333,30.53333333,94,75,49,5
4/7/2016,16,2,-1,6,60.66666667,0.727272727,0,0,0,29.28333333,33.86666667,26.15,7.416666667,26.93333333,89,72,45,5
4/8/2016,20,3,0,6,64.875,0.363636364,0.34,0.34,0.34,29.36,33.73333333,26.71666667,7.75,28.15,89,71,42,5
4/9/2016,23,2,0,7,67.20833333,24.5,15.48,19.56,24.02,28.1,32.83333333,24.83333333,6.116666667,30.31666667,94,79,62,5
4/10/2016,23,2,0,5,63,6.536363636,3.34,4.86,5.22,28.94,33.98333333,26.11666667,7.2,33.48333333,94,76,43,5
4/11/2016,23,4,-1,9,61.29166667,0.636363636,0.58,0.7,0.7,29.64,32.53333333,27.45,6.85,30.6,89,75,52,5
4/12/2016,24,4,0,9,66.375,4.736363636,3.66,4.44,4.84,29.725,33.62,26.64,7.983333333,32.63333333,89,76,46,5
4/13/2016,21,4,0,9,58.75,2.936363636,2.4,2.42,2.42,29.94,33.58,26.92,8.566666667,32.63333333,84,74,51,5
4/14/2016,26,4,0,9,59.875,0.545454545,0.48,0.52,0.54,29.85,33.61666667,27.31666667,7.266666667,27.85,89,77,56,5
4/15/2016,26,3,0,8,54.58333333,1.745454545,0.98,1.3,1.38,29.06,31.81666667,26.21666667,7.483333333,40.43333333,94,79,59,5
4/16/2016,26,2,0,7,57.125,6.254545455,5.26,5.88,6.02,29.2,34.06,26.6,6.783333333,26.93333333,89,74,55,5
4/17/2016,26,3,0,7,60.41666667,4.7,3.14,3.8,3.92,29.41666667,34.63333333,25.23333333,8.466666667,41.75,84,75,51,5
4/18/2016,26,3,0,8,58.5,0.272727273,0.26,0.3,0.3,29.91666667,34.45,26.7,7.25,27.53333333,94,72,49,5
4/19/2016,21,2,0,5,64.66666667,0,0,0,0,30.76,35.08333333,27.76666667,9.3,33.81666667,89,72,45,5
4/20/2016,13,3,0,6,58.375,19.86363636,11.8,15.02,16.72,29.1,33.53333333,25.55,7.1,39.65,89,77,59,5
4/21/2016,12,0,-1,5,60.04166667,2.745454545,2.64,2.96,3.02,29.96666667,34.6,26.93333333,8.216666667,27.9,89,69,40,5
4/22/2016,12,2,-1,6,57.875,8.163636364,6.86,8.44,8.78,29.2,32.81666667,26.75,7.983333333,32.11666667,89,76,56,5
4/23/2016,10,2,0,6,59.75,3.045454545,2.5,2.98,2.98,29.3,32.7,27.11666667,7.25,32.45,84,74,54,5
4/24/2016,10,3,0,8,58.25,0.036363636,0.02,0.02,0.02,29.23333333,32.05,27.2,7.133333333,24.3,94,79,58,5
4/25/2016,10,4,0,7,53.41666667,8.781818182,6.22,7.46,7.56,28.91666667,32.95,26.68333333,5.933333333,29.51666667,94,79,56,5
4/26/2016,10,3,0,8,59.375,2.472727273,2.58,2.72,2.72,29.18333333,32.35,26.6,7.666666667,27.83333333,94,79,57,5
4/27/2016,9,4,0,7,66.25,4.954545455,3.12,3.7,4.2,29.08333333,32.53333333,27.08333333,6.833333333,26.68333333,100,80,54,5
4/28/2016,5,4,0,9,65.83333333,0.9,0.38,0.38,0.38,29.35,33.08333333,27.41666667,6.966666667,31.98333333,94,82,55,5
4/29/2016,5,3,0,8,68.79166667,8.963636364,6.14,8.12,9.56,28.53333333,32.66666667,25.45,6.316666667,34.51666667,94,77,58,5
4/30/2016,3,3,0,9,65.58333333,14.11818182,10.9,12.82,13.46,28.13333333,33.15,25.21666667,5.983333333,30.48333333,94,79,58,5
5/1/2016,3,3,0,7,65.04166667,1.090909091,0.48,0.48,0.48,29.48333333,34.25,26.43333333,6.85,29.46666667,94,75,40,5
5/2/2016,3,4,0,8,52.91666667,17.76363636,12.56,16.74,17.52,28.93333333,33.38333333,25.85,6.6,33.41666667,84,76,62,5
5/3/2016,3,3,0,8,56.58333333,0.018181818,0.02,0.02,0.02,29.75,34.41666667,27.08333333,7.15,30.36666667,94,73,43,5
5/5/2016,2,4,0,9,53.29166667,0,0,0,0,30.53333333,34.15,27.75,9.283333333,28.06666667,84,70,49,5
5/6/2016,0,2,0,5,52.79166667,5.636363636,3.1,3.18,3.2,29.58,33.81666667,26.51666667,5.866666667,34.8,89,77,52,5
5/7/2016,0,3,0,8,59.45833333,5.018181818,2.62,3.4,4.12,29.45,34.23333333,26.13333333,6.316666667,34.21666667,89,77,56,5
5/8/2016,0,2,0,4,57.125,1.063636364,0.78,0.8,0.82,29.16666667,33.45,27.08333333,6.116666667,32.68333333,89,76,55,5
5/9/2016,0,1,0,5,55.91666667,0.345454545,0.36,0.38,0.38,29.4,32.38333333,26.56666667,6.066666667,24,89,75,56,5
5/10/2016,2,3,0,6,59.29166667,3.963636364,2.34,3.28,3.88,29.58333333,34.11666667,27.15,6.6,31.21666667,89,74,51,5
5/11/2016,6,0,-1,5,48.375,0,0,0,0,29.98,33.93333333,27.68333333,7.5,28.73333333,84,70,49,5
5/12/2016,6,3,0,6,57.625,25.8,19.56,24.22,25.6,29.06666667,33.73333333,25.28333333,5.75,36.53333333,94,78,54,5
5/13/2016,8,2,-1,8,51.95833333,1.036363636,0.8,0.86,0.86,29.22,33.15,27.25,6.883333333,32.16666667,94,78,54,5
5/14/2016,13,2,0,7,53.25,3.690909091,3.6,3.94,4.04,28.76666667,32.26666667,25.65,6.483333333,33.36666667,89,80,51,5
5/15/2016,13,2,0,6,50.79166667,21.48181818,10.12,14.16,18.42,27.5,31.55,24.8,5.45,36.73333333,94,86,62,5
5/16/2016,13,2,0,4,52.375,9.981818182,4.36,5.84,6.68,28.38333333,32.33333333,26.23333333,6.833333333,28.56666667,94,80,58,5
5/17/2016,11,3,0,7,41.79166667,8.045454545,6.24,7.56,8.58,28.44,32.93333333,25.93333333,7.2,34.85,100,82,46,5
5/18/2016,10,3,0,7,55.70833333,3.827272727,3.52,3.9,4.08,29.1,33.26,26.6,6.183333333,25.91666667,94,80,59,5
5/19/2016,9,2,0,6,67.33333333,21.78181818,14.72,16.64,19.62,28.12,32.75,25.1,7.516666667,39.95,100,83,63,5
5/20/2016,11,3,0,6,47.29166667,0.618181818,0.54,0.66,0.66,28.88333333,32.58333333,26.36666667,6.6,28.35,100,83,65,5
5/21/2016,9,2,0,6,49.875,0.154545455,0.17,0.17,0.17,29.82,32.98333333,27.45,6.25,22.36666667,89,79,60,5
5/22/2016,9,4,0,8,51.58333333,13.91818182,9.77,10.83,11.51,28.48,31.05,24.55,10.13333333,53.5,94,78,60,5
5/23/2016,9,2,0,5,33.08333333,30.17272727,15.72,21.82,25.72,28.38,32.86666667,24.31666667,7.733333333,48.71666667,100,83,63,5
5/24/2016,11,2,0,5,47.5,0.909090909,0.88,0.98,1,29.98333333,34,26.33333333,7.2,25.61666667,94,78,55,5
5/25/2016,11,3,0,6,47.16666667,2.836363636,3.06,3.1,3.1,29.78333333,32.45,26.55,8.6,37.43333333,89,75,56,5
5/26/2016,6,3,0,7,43.83333333,7.718181818,6.34,6.75,6.79,29.96666667,33.91666667,24.88333333,8.166666667,36.31666667,89,77,59,5
5/27/2016,4,0,0,1,38.20833333,0.136363636,0.13,0.15,0.15,28.6,31.63333333,25.85,8.516666667,30.95,94,76,54,5
5/28/2016,10,2,0,5,35.83333333,0,0,0,0,29.93333333,32.98333333,28.16666667,9.35,30.66666667,89,75,62,5
5/29/2016,10,3,0,8,45.125,11.1,7,7.69,9.13,29.18333333,32.23333333,26.25,7.633333333,28.61666667,94,77,65,5
5/30/2016,10,3,0,8,44.66666667,1.245454545,1.21,1.33,1.37,29.86666667,33.5,27.23333333,5.833333333,21.96666667,89,74,51,5
5/31/2016,12,1,0,3,38.5,2.372727273,1.3,1.6,1.77,28.45,31.81666667,25.68333333,8.216666667,45.4,94,81,56,5
6/1/2016,16,3,0,7,41.45833333,0.054545455,0.06,0.06,0.06,29.31666667,33.33333333,25.43333333,7.383333333,35.16666667,94,74,49,5
6/2/2016,16,2,0,5,59.08333333,21.86363636,13.13,19.96,22.22,27.6,30.46666667,24.66666667,6.35,43.51666667,89,81,57,5
6/3/2016,14,1,0,6,58.125,10.62727273,5.95,7.5,7.87,28.1,32.56666667,25.55,5.45,33,94,79,62,5
6/4/2016,14,4,0,8,63.33333333,0.209090909,0.02,0.02,0.02,28.56666667,32.75,26.51666667,6.5,26.75,84,76,59,5
6/5/2016,14,4,0,8,62.79166667,1.281818182,0.48,0.6,0.78,26.95,28.15,25.28333333,5.166666667,35.2,94,84,70,5
6/6/2016,14,4,0,7,59.91666667,0.036363636,0.04,0.04,0.04,28.56666667,32.23333333,26.11666667,6.616666667,22.56666667,94,81,62,5
6/7/2016,10,2,0,6,53.375,6.490909091,4.24,5.32,5.42,29.65,33.23333333,26.78333333,8.15,32.28333333,89,74,51,5
6/8/2016,9,3,0,8,57.75,0.545454545,0.6,0.6,0.6,29.61666667,33.08333333,27.55,7.633333333,28.96666667,84,74,49,5
6/9/2016,11,1,0,4,59.66666667,27.89090909,16.1,23.86,26.48,27.76666667,30.45,24.01666667,6.6,46.73333333,94,81,60,5
6/10/2016,11,1,0,4,59.25,9.327272727,4.94,5.42,5.48,28.66666667,32.45,26.06666667,5.816666667,32.35,94,81,58,5
6/11/2016,11,2,0,4,58.625,2.554545455,2.46,2.48,2.52,28.51666667,31.41666667,26.25,6.55,28.25,94,79,59,5
6/12/2016,11,3,0,7,55.66666667,3.709090909,2.04,2.72,3.48,28.26,31.05,26.58333333,8.683333333,31.91666667,94,82,58,5
6/13/2016,11,1,0,3,37.54166667,1.390909091,1.5,1.5,1.5,28.88333333,31.8,26.35,7.5,28.5,89,78,59,5
6/14/2016,15,1,0,3,40,5.290909091,2.96,3.2,3.26,28.5,31.8,25.66666667,6.466666667,32.23333333,94,77,55,5
6/15/2016,6,3,0,7,49.41666667,0.4,0.36,0.38,0.38,28.76666667,31.65,26.65,6.966666667,33.36666667,94,80,55,5
6/16/2016,6,2,0,4,51.58333333,16.25454545,9.78,13.2,14.96,28.06,30.61666667,25.51666667,7.266666667,30.41666667,100,78,62,5
6/17/2016,6,3,0,6,40.08333333,9.454545455,4.96,5.18,5.58,28.13333333,30.61666667,26.01666667,7.333333333,34.18333333,89,78,59,5
6/18/2016,2,2,0,6,37.875,71.17,18.66666667,30.6,46.71111111,26.12,29.75,22.93333333,9.366666667,46.45,94,87,75,5
6/19/2016,2,2,0,5,27.91666667,2.44,2.422222222,2.533333333,2.555555556,27.43333333,30.4,25.35,6.083333333,27.6,94,84,65,5
6/20/2016,2,3,0,7,47.58333333,0.06,0.044444444,0.044444444,0.044444444,27.52,30.25,25.33333333,4.866666667,17.95,94,76,58,5
6/21/2016,4,3,0,7,51,0.04,0.044444444,0.044444444,0.044444444,28.5,31.51666667,25.65,7.233333333,31.61666667,89,69,44,5
6/22/2016,4,3,0,6,43.04166667,0.04,0.044444444,0.044444444,0.044444444,29.03333333,32.28333333,27,5.533333333,23.08333333,89,74,62,5
6/23/2016,6,3,0,7,54.25,8.28,7.1,7.877777778,7.9,27.18,31.06666667,24.35,6,37.3,89,82,59,5
6/24/2016,6,2,0,4,53.75,0.02,0.022222222,0.022222222,0.022222222,29.32,32.41666667,26.25,8.4,27.46666667,94,76,55,5
6/25/2016,4,3,0,6,50.25,37.77,13.48888889,20.21111111,28.86666667,26.98333333,29.75,23.01666667,6.883333333,56.26666667,100,84,68,5
6/26/2016,4,3,0,6,52.66666667,1.28,0.977777778,0.977777778,0.977777778,29.18333333,32.55,26.6,9,30.23333333,89,75,53,5
6/27/2016,4,3,0,6,38.375,0.18,0.111111111,0.111111111,0.111111111,29.1,31.65,27.51666667,8.1,29.7,94,78,65,5
6/28/2016,4,3,0,8,41.04166667,0,0,0,0,29,31.26666667,27.4,8.35,25.73333333,84,73,55,5
6/29/2016,2,4,0,8,36.45833333,0,0,0,0,29.74,33.16666667,27.25,8.283333333,25.06666667,89,70,48,5
6/30/2016,2,3,0,8,47.79166667,0,0,0,0,30.58,33.85,27.6,7.216666667,23.56666667,84,67,42,5
7/1/2016,2,3,0,6,55.95833333,0.06,0.066666667,0.066666667,0.066666667,30.38333333,33.7,28.05,8.233333333,25.2,84,73,51,5
7/2/2016,2,3,0,7,57.83333333,0,0,0,0,30.2,33.63333333,27.65,8.65,24.41666667,89,76,57,5
7/3/2016,2,1,0,4,60.16666667,0,0,0,0,30.11666667,33.41666667,28.01666667,9.05,24.81666667,84,74,57,5
7/4/2016,2,2,-1,7,56.08333333,0,0,0,0,30.33333333,33.86666667,28,9.25,25.03333333,84,73,51,5
7/5/2016,2,1,0,3,54,0,0,0,0,30.35,33.78333333,27.93333333,9.366666667,25.2,84,72,54,5
7/6/2016,2,1,0,3,51.83333333,0,0,0,0,30.23333333,33.55,28,9.966666667,29.75,84,71,43,5
7/7/2016,2,2,0,3,47.5,6.844444444,5.025,5.35,5.35,28.93333333,31.8,24.5,7.316666667,41.16666667,84,75,53,5
7/8/2016,2,3,0,7,48.79166667,7.222222222,7.2,7.775,7.95,29.4,32.2,25.83333333,8.75,35.56666667,89,75,54,5
