Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2016,1,1,3.4,2.6,2.6,2.6,—,—,—,—,—
Somerset (Road),2016,1,2,19,9.8,12.2,15,—,—,—,—,—
Somerset (Road),2016,1,3,1.6,0.6,1.2,1.4,—,—,—,—,—
Somerset (Road),2016,1,4,2.8,2,2.6,2.6,—,—,—,—,—
Somerset (Road),2016,1,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Somerset (Road),2016,1,7,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,8,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,9,6.8,6,6.6,6.8,—,—,—,—,—
Somerset (Road),2016,1,10,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,11,16.2,12.2,12.4,14,—,—,—,—,—
Somerset (Road),2016,1,12,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,13,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,14,10.2,9.4,10,10.2,—,—,—,—,—
Somerset (Road),2016,1,15,24.4,18.2,23.4,23.4,—,—,—,—,—
Somerset (Road),2016,1,16,6.4,3.8,5.4,6.2,—,—,—,—,—
Somerset (Road),2016,1,17,12,12,12,12,—,—,—,—,—
Somerset (Road),2016,1,18,19.8,16.4,18,18.6,—,—,—,—,—
Somerset (Road),2016,1,19,3,2.8,2.8,2.8,—,—,—,—,—
Somerset (Road),2016,1,20,11.4,11,11.2,11.2,—,—,—,—,—
Somerset (Road),2016,1,21,0.4,0.2,0.4,0.4,—,—,—,—,—
Somerset (Road),2016,1,22,20,9.2,12.2,12.4,—,—,—,—,—
Somerset (Road),2016,1,23,2.4,1.4,1.4,1.4,—,—,—,—,—
Somerset (Road),2016,1,24,2.2,2,2.2,2.2,—,—,—,—,—
Somerset (Road),2016,1,25,7.2,4.4,4.8,4.8,—,—,—,—,—
Somerset (Road),2016,1,26,7.4,4.2,4.2,5.2,—,—,—,—,—
Somerset (Road),2016,1,27,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,28,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,29,3.2,2.2,2.2,3,—,—,—,—,—
Somerset (Road),2016,1,30,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,1,31,4,4,4,4,—,—,—,—,—
