Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2015,9,1,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,3,1.6,1.2,1.4,1.4,—,—,—,—,—
Somerset (Road),2015,9,4,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,6,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,7,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,8,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,9,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,10,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,11,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,12,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,13,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,14,1.2,1.2,1.2,1.2,—,—,—,—,—
Somerset (Road),2015,9,15,46.2,19.8,21.6,24.6,—,—,—,—,—
Somerset (Road),2015,9,16,16.4,16.4,16.4,16.4,—,—,—,—,—
Somerset (Road),2015,9,17,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,18,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,21,2.6,2.6,2.6,2.6,—,—,—,—,—
Somerset (Road),2015,9,22,1.2,1.2,1.2,1.2,—,—,—,—,—
Somerset (Road),2015,9,23,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,24,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,25,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,26,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,27,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,28,55.8,30.2,40.6,53.8,—,—,—,—,—
Somerset (Road),2015,9,29,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,9,30,3.6,3.6,3.6,3.6,—,—,—,—,—
