Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2016,5,1,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,3,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,4,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,5,3.2,2.6,3.2,3.2,—,—,—,—,—
Somerset (Road),2016,5,6,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,7,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,8,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,9,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,10,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,11,32.8,25.2,31.8,32.6,—,—,—,—,—
Somerset (Road),2016,5,12,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,13,14.6,14.2,14.6,14.6,—,—,—,—,—
Somerset (Road),2016,5,14,30.8,16.4,18.4,24.2,—,—,—,—,—
Somerset (Road),2016,5,15,0.4,0.4,0.4,0.4,—,—,—,—,—
Somerset (Road),2016,5,16,3,1,1.8,3,—,—,—,—,—
Somerset (Road),2016,5,17,1,0.8,1,1,—,—,—,—,—
Somerset (Road),2016,5,18,3.8,3,3,3.2,—,—,—,—,—
Somerset (Road),2016,5,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,21,11.2,6,6,6.4,—,—,—,—,—
Somerset (Road),2016,5,22,30.6,15.4,24.4,28.4,—,—,—,—,—
Somerset (Road),2016,5,23,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,24,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,25,16.2,14.6,16.2,16.2,—,—,—,—,—
Somerset (Road),2016,5,26,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,27,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,28,2.4,2,2,2.2,—,—,—,—,—
Somerset (Road),2016,5,29,0,0,0,0,—,—,—,—,—
Somerset (Road),2016,5,30,3.6,2.4,2.6,2.6,—,—,—,—,—
Somerset (Road),2016,5,31,0,0,0,0,—,—,—,—,—
