Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2015,7,1,4,4,4,4,—,—,—,—,—
Somerset (Road),2015,7,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,3,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,4,25,19.8,21.2,25,—,—,—,—,—
Somerset (Road),2015,7,5,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Somerset (Road),2015,7,7,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,8,13.4,13.4,13.4,13.4,—,—,—,—,—
Somerset (Road),2015,7,9,1.2,1.2,1.2,1.2,—,—,—,—,—
Somerset (Road),2015,7,10,29.6,19,28.6,29.2,—,—,—,—,—
Somerset (Road),2015,7,11,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,12,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,13,1,1,1,1,—,—,—,—,—
Somerset (Road),2015,7,14,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,15,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,16,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,17,11.4,8.8,8.8,11.4,—,—,—,—,—
Somerset (Road),2015,7,18,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,20,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,21,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,22,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,23,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,24,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,25,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,26,0.4,0.2,0.4,0.4,—,—,—,—,—
Somerset (Road),2015,7,27,1.6,1.6,1.6,1.6,—,—,—,—,—
Somerset (Road),2015,7,28,0.4,0.4,0.4,0.4,—,—,—,—,—
Somerset (Road),2015,7,29,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,30,0,0,0,0,—,—,—,—,—
Somerset (Road),2015,7,31,1.4,0.6,0.8,0.8,—,—,—,—,—
