Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Somerset (Road),2014,11,1,2.6,2.4,2.4,2.6,—,—,—,—,—
Somerset (Road),2014,11,2,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,3,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,4,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,5,18.8,12.2,12.8,14.6,—,—,—,—,—
Somerset (Road),2014,11,6,1.6,1.6,1.6,1.6,—,—,—,—,—
Somerset (Road),2014,11,7,23.6,14.8,18.2,18.6,—,—,—,—,—
Somerset (Road),2014,11,8,59.8,37.8,45.6,46.4,—,—,—,—,—
Somerset (Road),2014,11,9,7.2,4.4,5.2,5.4,—,—,—,—,—
Somerset (Road),2014,11,10,1,1,1,1,—,—,—,—,—
Somerset (Road),2014,11,11,34,23.4,28,28.2,—,—,—,—,—
Somerset (Road),2014,11,12,3.8,3.6,3.6,3.6,—,—,—,—,—
Somerset (Road),2014,11,13,0.6,0.4,0.6,0.6,—,—,—,—,—
Somerset (Road),2014,11,14,0.4,0.2,0.2,0.4,—,—,—,—,—
Somerset (Road),2014,11,15,2,0.8,0.8,1.2,—,—,—,—,—
Somerset (Road),2014,11,16,6.4,4,4.8,5.4,—,—,—,—,—
Somerset (Road),2014,11,17,3.2,2.6,2.8,2.8,—,—,—,—,—
Somerset (Road),2014,11,18,6.2,1,1.6,2.8,—,—,—,—,—
Somerset (Road),2014,11,19,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,20,16.2,13.6,14.6,14.8,—,—,—,—,—
Somerset (Road),2014,11,21,1,1,1,1,—,—,—,—,—
Somerset (Road),2014,11,22,2,2,2,2,—,—,—,—,—
Somerset (Road),2014,11,23,23,16.4,16.6,16.6,—,—,—,—,—
Somerset (Road),2014,11,24,77.4,31.4,53,64.6,—,—,—,—,—
Somerset (Road),2014,11,25,15.8,14,15.2,15.4,—,—,—,—,—
Somerset (Road),2014,11,26,16.6,7.4,13.4,16.2,—,—,—,—,—
Somerset (Road),2014,11,27,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,28,0,0,0,0,—,—,—,—,—
Somerset (Road),2014,11,29,2,1.8,1.8,2,—,—,—,—,—
Somerset (Road),2014,11,30,0,0,0,0,—,—,—,—,—
