Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2015,6,1,0,0,0,0,30,33.4,27.7,9.3,28.8
Jurong Island,2015,6,2,0,0,0,0,29.4,33.1,26.4,13,38.2
Jurong Island,2015,6,3,0,0,0,0,29.1,32.1,26.2,9.6,27.4
Jurong Island,2015,6,4,0.4,0.4,0.4,0.4,29.5,32.6,27.9,11.4,38.9
Jurong Island,2015,6,5,0,0,0,0,29.5,32.2,27.1,10.4,31.7
Jurong Island,2015,6,6,4.8,2.8,3.2,4.8,28.8,31.3,27.5,6.2,28.4
Jurong Island,2015,6,7,7.2,5.2,5.4,5.8,28.3,31.5,25.8,11.7,35.6
Jurong Island,2015,6,8,2,1.8,2,2,28.6,31.1,26.3,9.7,31
Jurong Island,2015,6,9,21.2,16.6,19.6,21.2,27.8,29.7,23.9,5.9,32
Jurong Island,2015,6,10,0,0,0,0,29.1,32,27.7,9.2,25.9
Jurong Island,2015,6,11,0,0,0,0,29.3,31.6,28,10.7,30.6
Jurong Island,2015,6,12,4.2,1.4,1.6,2.2,27.4,30,25.8,6.9,36.4
Jurong Island,2015,6,13,0,0,0,0,28.4,30.1,26.7,7.3,27
Jurong Island,2015,6,14,27.6,14.4,19.2,22.4,27,28.8,24,9.6,33.8
Jurong Island,2015,6,15,0,0,0,0,28.2,30,26.9,10.6,30.2
Jurong Island,2015,6,16,6.6,4,5.4,5.4,27.6,29.4,23.6,9.9,37.1
Jurong Island,2015,6,17,0,0,0,0,28.7,30.8,27.8,10.8,36
Jurong Island,2015,6,18,0,0,0,0,29.4,31.7,28,15.4,32
Jurong Island,2015,6,19,0,0,0,0,29.5,31.7,27.9,12.9,32.4
Jurong Island,2015,6,20,0,0,0,0,29.8,31.9,28.2,12.1,35.3
Jurong Island,2015,6,21,0,0,0,0,30,32.5,28.4,11.8,34.9
Jurong Island,2015,6,22,0,0,0,0,30.1,32.5,28.4,13.5,32.4
Jurong Island,2015,6,23,0,0,0,0,30,32.6,28.4,13.5,36.7
Jurong Island,2015,6,24,0,0,0,0,29.9,32.3,28.2,14.1,37.8
Jurong Island,2015,6,25,0,0,0,0,29.9,32.3,28.4,15.4,33.8
Jurong Island,2015,6,26,0,0,0,0,29.7,32.2,28.2,16.4,35.3
Jurong Island,2015,6,27,0,0,0,0,29.8,32.4,27.9,14.5,36.7
Jurong Island,2015,6,28,0,0,0,0,29.9,32.7,28.2,15.6,37.1
Jurong Island,2015,6,29,0,0,0,0,30,32.9,28.2,11.7,29.9
Jurong Island,2015,6,30,0,0,0,0,29.8,32.7,27.9,14.6,30.6
