Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2016,2,1,0,0,0,0,29.2,33.9,26,6.8,32.4
Jurong Island,2016,2,2,2,2,2,2,28.3,32.1,25.6,6.5,36.4
Jurong Island,2016,2,3,0,0,0,0,28.6,32.3,26.1,5.8,25.9
Jurong Island,2016,2,4,16.8,12.4,13.2,15.4,27.7,30.7,25.4,5.8,27.7
Jurong Island,2016,2,5,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,6,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,7,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,8,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,9,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,10,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,11,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,12,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,13,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,14,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,15,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,16,—,—,—,—,—,—,—,—,—
Jurong Island,2016,2,17,0,0,0,0,—,32.8,26.4,7.2,39.6
Jurong Island,2016,2,18,17.2,4.4,5.4,7.4,27.4,30.2,25.9,4.7,22
Jurong Island,2016,2,19,71.6,16.4,22,30.8,25.4,28.6,23.7,5.8,34.6
Jurong Island,2016,2,20,12.4,8.2,11,11.2,26.5,28.4,24.4,5.4,31.3
Jurong Island,2016,2,21,0,0,0,0,28.1,33,25.4,6.1,34.2
Jurong Island,2016,2,22,2.4,2.4,2.4,2.4,28.3,32.9,26,5.8,31.7
Jurong Island,2016,2,23,8.2,8,8.2,8.2,27.9,32.6,24.7,6.1,49
Jurong Island,2016,2,24,3.6,1.4,2,3.4,26.9,30.5,25.4,5.8,28.1
Jurong Island,2016,2,25,0,0,0,0,28.4,32.3,25.7,8.6,39.6
Jurong Island,2016,2,26,0,0,0,0,28.7,32.9,26.4,6.8,32
Jurong Island,2016,2,27,0,0,0,0,28.9,33.5,25.8,5.8,37.8
Jurong Island,2016,2,28,0,0,0,0,28.9,33.4,26.3,6.8,35.6
Jurong Island,2016,2,29,0,0,0,0,29.3,33.4,26.9,7.2,38.5
