Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2015,4,1,0,0,0,0,27.9,32.2,26.1,5.4,26.3
Jurong Island,2015,4,2,5.4,4.6,5,5.4,27.6,32.2,24.3,5.4,40.7
Jurong Island,2015,4,3,0,0,0,0,28.2,30.8,25.9,7.2,29.5
Jurong Island,2015,4,4,0,0,0,0,29.1,32.8,26.7,11.2,34.6
Jurong Island,2015,4,5,0,0,0,0,28.7,32,27.8,8.2,37.4
Jurong Island,2015,4,6,0,0,0,0,29.2,32.1,27.2,7,33.1
Jurong Island,2015,4,7,4.4,4.2,4.4,4.4,28.6,33.2,23.9,7.9,52.2
Jurong Island,2015,4,8,0.8,0.8,0.8,0.8,29,32.3,26.9,6.7,28.1
Jurong Island,2015,4,9,0,0,0,0,29.8,33.7,27.3,6.5,34.9
Jurong Island,2015,4,10,0,0,0,0,29.3,31.7,27.8,12.8,46.8
Jurong Island,2015,4,11,0,0,0,0,28.6,32,27.2,4,19.4
Jurong Island,2015,4,12,0.2,0.2,0.2,0.2,28.5,31.6,26.7,5.6,40.3
Jurong Island,2015,4,13,14.2,7.2,14.2,14.2,28.7,31.6,26.7,7,33.1
Jurong Island,2015,4,14,0,0,0,0,29.1,31.8,27.1,10.6,42.1
Jurong Island,2015,4,15,18.8,14,18,18.8,28.9,31.6,25.3,11.1,41
Jurong Island,2015,4,16,0,0,0,0,29.7,34,27.5,11.6,45
Jurong Island,2015,4,17,0,0,0,0,29.5,33.2,27.7,7.8,40.7
Jurong Island,2015,4,18,0,0,0,0,29.9,33.6,28,6.7,29.9
Jurong Island,2015,4,19,24.2,11.2,18.2,24,28.6,31.6,23.8,7.7,33.8
Jurong Island,2015,4,20,0,0,0,0,29.5,33.1,27.1,5.9,23
Jurong Island,2015,4,21,11.6,11.6,11.6,11.6,29,33.1,25.5,6.7,28.1
Jurong Island,2015,4,22,27.6,14.8,20.2,24.4,28.3,32.3,24,5.8,33.5
Jurong Island,2015,4,23,5.6,3.4,5.2,5.6,28,32.5,24.2,4.8,31.7
Jurong Island,2015,4,24,15.2,13.4,15,15.2,27.7,33.1,23.8,4.8,43.6
Jurong Island,2015,4,25,1.6,0.8,0.8,1.4,27.9,32.4,24.8,5.5,36.7
Jurong Island,2015,4,26,27.4,27.2,27.2,27.2,27.7,32.1,25.1,4.4,27.7
Jurong Island,2015,4,27,2,2,2,2,27.7,30.5,26.3,4.9,30.2
Jurong Island,2015,4,28,7,4.6,5.4,5.6,27.7,31.6,24.7,6,36
Jurong Island,2015,4,29,0,0,0,0,29.2,33.1,26,4.8,20.5
Jurong Island,2015,4,30,2.6,1.6,2.2,2.6,28.2,31.9,24.9,5.5,36.7
