Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2014,6,1,16.2,14.4,14.4,14.4,28.7,31.8,23.1,8.9,51.1
Jurong Island,2014,6,2,0,0,0,0,29.3,31.3,28.1,8.8,29.9
Jurong Island,2014,6,3,0,0,0,0,29.6,32.1,27.7,9.7,38.2
Jurong Island,2014,6,4,6,5.4,5.4,5.8,28.5,30.1,26.2,8.8,41.8
Jurong Island,2014,6,5,32.8,11.4,13.8,25.4,27.4,29.7,24.9,10.4,55.8
Jurong Island,2014,6,6,1.6,0.6,1,1.2,27.9,30.1,26.5,10.9,40.7
Jurong Island,2014,6,7,0,0,0,0,29.4,32.4,27.8,9.9,36
Jurong Island,2014,6,8,0,0,0,0,30,32.7,28.2,10.4,33.8
Jurong Island,2014,6,9,0,0,0,0,29.9,33.5,28.4,10,29.9
Jurong Island,2014,6,10,0.2,0.2,0.2,0.2,29.9,33.4,28.5,10.2,49.3
Jurong Island,2014,6,11,0,0,0,0,30.2,32.9,28.5,9.2,27
Jurong Island,2014,6,12,13.4,5.2,5.8,9.6,29,32.7,23.2,10.1,57.2
Jurong Island,2014,6,13,0,0,0,0,29.9,32.9,27.9,8.6,29.5
Jurong Island,2014,6,14,6.8,4.2,5.4,6.2,27.8,30.8,23.8,7.6,32.4
Jurong Island,2014,6,15,0,0,0,0,29.5,31.7,27.7,10.2,28.8
Jurong Island,2014,6,16,0,0,0,0,29.9,32.1,28.6,10.8,32
Jurong Island,2014,6,17,0,0,0,0,30.4,33.1,28.7,12.1,31.7
Jurong Island,2014,6,18,17.8,8.6,15.6,17.6,28.6,32.9,23.3,9.2,36
Jurong Island,2014,6,19,12,10.4,11.6,11.8,29.2,32.1,23.6,9,38.2
Jurong Island,2014,6,20,0,0,0,0,30,32.4,28.6,11.5,30.2
Jurong Island,2014,6,21,0,0,0,0,30.6,34.2,28.5,7.8,26.6
Jurong Island,2014,6,22,0,0,0,0,30,33.6,28.6,8.9,28.1
Jurong Island,2014,6,23,0,0,0,0,30.1,33.2,28.3,7,27
Jurong Island,2014,6,24,0.6,0.6,0.6,0.6,29.7,33.8,27.1,8.7,32.8
Jurong Island,2014,6,25,26,18.6,23.4,26,28.3,30.6,23.6,9.1,43.9
Jurong Island,2014,6,26,0.8,0.8,0.8,0.8,29.4,31.9,28.1,10.9,32
Jurong Island,2014,6,27,3.4,2.2,3.2,3.4,27.5,29.1,24.2,9.8,39.6
Jurong Island,2014,6,28,0,0,0,0,28.9,31.8,26.8,8.2,29.2
Jurong Island,2014,6,29,14.8,13.6,14.6,14.8,29,32,25.2,8.2,40
Jurong Island,2014,6,30,20.8,16.6,20.4,20.4,27.4,29.2,23.7,9.6,38.2
